,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：399yd,Hdcp：2,PAR：3,Reg.：108yd,Hdcp：8,PAR：4,Reg.：387yd,Hdcp：7
1,ティーショットは真っ直ぐセンターへ,ティーショットは真っ直ぐセンターへ,ティーショットは真っ直ぐセンターへ,短いショートホール,短いショートホール,短いショートホール,ティーショットはフェアウェイ左サイドから攻める,ティーショットはフェアウェイ左サイドから攻める,ティーショットはフェアウェイ左サイドから攻める
2,難易度4位/9ホール中 平均スコア5.35 平均パット数2.08 パーオン率21.5% フェアウェイ率57.8% OB率11.3% バンカー率17.5%,難易度4位/9ホール中 平均スコア5.35 平均パット数2.08 パーオン率21.5% フェアウェイ率57.8% OB率11.3% バンカー率17.5%,難易度4位/9ホール中 平均スコア5.35 平均パット数2.08 パーオン率21.5% フェアウェイ率57.8% OB率11.3% バンカー率17.5%,難易度8位/9ホール中 平均スコア3.94 平均パット数2.05 パーオン率35.0% フェアウェイ率- OB率10.5% バンカー率16.0%,難易度8位/9ホール中 平均スコア3.94 平均パット数2.05 パーオン率35.0% フェアウェイ率- OB率10.5% バンカー率16.0%,難易度8位/9ホール中 平均スコア3.94 平均パット数2.05 パーオン率35.0% フェアウェイ率- OB率10.5% バンカー率16.0%,難易度5位/9ホール中 平均スコア5.35 平均パット数2.05 パーオン率21.3% フェアウェイ率48.3% OB率30.8% バンカー率10.0%,難易度5位/9ホール中 平均スコア5.35 平均パット数2.05 パーオン率21.3% フェアウェイ率48.3% OB率30.8% バンカー率10.0%,難易度5位/9ホール中 平均スコア5.35 平均パット数2.05 パーオン率21.3% フェアウェイ率48.3% OB率30.8% バンカー率10.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：362yd,Hdcp：3,PAR：4,Reg.：290yd,Hdcp：5,PAR：5,Reg.：497yd,Hdcp：4
5,左ドッグレッグで打ち下ろしのミドルホール,左ドッグレッグで打ち下ろしのミドルホール,左ドッグレッグで打ち下ろしのミドルホール,ティーショットは方向性に気をつけてフェアウェイへ,ティーショットは方向性に気をつけてフェアウェイへ,ティーショットは方向性に気をつけてフェアウェイへ,後半から急な下りの左ドッグレッグロングホール,後半から急な下りの左ドッグレッグロングホール,後半から急な下りの左ドッグレッグロングホール
6,難易度3位/9ホール中 平均スコア5.41 平均パット数2.07 パーオン率22.0% フェアウェイ率51.5% OB率36.3% バンカー率20.5%,難易度3位/9ホール中 平均スコア5.41 平均パット数2.07 パーオン率22.0% フェアウェイ率51.5% OB率36.3% バンカー率20.5%,難易度3位/9ホール中 平均スコア5.41 平均パット数2.07 パーオン率22.0% フェアウェイ率51.5% OB率36.3% バンカー率20.5%,難易度7位/9ホール中 平均スコア5.11 平均パット数2.03 パーオン率33.0% フェアウェイ率49.5% OB率13.8% バンカー率24.0%,難易度7位/9ホール中 平均スコア5.11 平均パット数2.03 パーオン率33.0% フェアウェイ率49.5% OB率13.8% バンカー率24.0%,難易度7位/9ホール中 平均スコア5.11 平均パット数2.03 パーオン率33.0% フェアウェイ率49.5% OB率13.8% バンカー率24.0%,難易度6位/9ホール中 平均スコア6.32 平均パット数1.98 パーオン率23.5% フェアウェイ率53.0% OB率37.8% バンカー率11.5%,難易度6位/9ホール中 平均スコア6.32 平均パット数1.98 パーオン率23.5% フェアウェイ率53.0% OB率37.8% バンカー率11.5%,難易度6位/9ホール中 平均スコア6.32 平均パット数1.98 パーオン率23.5% フェアウェイ率53.0% OB率37.8% バンカー率11.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：384yd,Hdcp：1,PAR：3,Reg.：146yd,Hdcp：9,PAR：5,Reg.：425yd,Hdcp：6
9,ティーショットは方向性が要求される。やや左目狙い,ティーショットは方向性が要求される。やや左目狙い,ティーショットは方向性が要求される。やや左目狙い,打ち下ろしのショート。距離感を誤らないように注意,打ち下ろしのショート。距離感を誤らないように注意,打ち下ろしのショート。距離感を誤らないように注意,セカンドショットがクリーク越えのロングホール,セカンドショットがクリーク越えのロングホール,セカンドショットがクリーク越えのロングホール
10,難易度2位/9ホール中 平均スコア5.48 平均パット数1.98 パーオン率15.8% フェアウェイ率42.0% OB率21.5% バンカー率1.3%,難易度2位/9ホール中 平均スコア5.48 平均パット数1.98 パーオン率15.8% フェアウェイ率42.0% OB率21.5% バンカー率1.3%,難易度2位/9ホール中 平均スコア5.48 平均パット数1.98 パーオン率15.8% フェアウェイ率42.0% OB率21.5% バンカー率1.3%,難易度9位/9ホール中 平均スコア3.82 平均パット数1.9 パーオン率34.0% フェアウェイ率- OB率14.0% バンカー率16.0%,難易度9位/9ホール中 平均スコア3.82 平均パット数1.9 パーオン率34.0% フェアウェイ率- OB率14.0% バンカー率16.0%,難易度9位/9ホール中 平均スコア3.82 平均パット数1.9 パーオン率34.0% フェアウェイ率- OB率14.0% バンカー率16.0%,難易度1位/9ホール中 平均スコア6.65 平均パット数2.16 パーオン率25.8% フェアウェイ率46.8% OB率47.5% バンカー率11.8%,難易度1位/9ホール中 平均スコア6.65 平均パット数2.16 パーオン率25.8% フェアウェイ率46.8% OB率47.5% バンカー率11.8%,難易度1位/9ホール中 平均スコア6.65 平均パット数2.16 パーオン率25.8% フェアウェイ率46.8% OB率47.5% バンカー率11.8%
