,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：418yd,Hdcp：4,PAR：4,Reg.：397yd,Hdcp：8,PAR：3,Reg.：122yd,Hdcp：14
1,距離の長いミドルホール,距離の長いミドルホール,距離の長いミドルホール,左右ともにＯＢでティショットの落とし場所は狭い,左右ともにＯＢでティショットの落とし場所は狭い,左右ともにＯＢでティショットの落とし場所は狭い,池越えのショートホール,池越えのショートホール,池越えのショートホール
2,難易度1位/18ホール中 平均スコア5.73 平均パット数1.89 パーオン率4.3% フェアウェイ率40.8% OB率11.5% バンカー率10.0%,難易度1位/18ホール中 平均スコア5.73 平均パット数1.89 パーオン率4.3% フェアウェイ率40.8% OB率11.5% バンカー率10.0%,難易度1位/18ホール中 平均スコア5.73 平均パット数1.89 パーオン率4.3% フェアウェイ率40.8% OB率11.5% バンカー率10.0%,難易度5位/18ホール中 平均スコア5.57 平均パット数2.05 パーオン率13.8% フェアウェイ率43.8% OB率12.3% バンカー率10.0%,難易度5位/18ホール中 平均スコア5.57 平均パット数2.05 パーオン率13.8% フェアウェイ率43.8% OB率12.3% バンカー率10.0%,難易度5位/18ホール中 平均スコア5.57 平均パット数2.05 パーオン率13.8% フェアウェイ率43.8% OB率12.3% バンカー率10.0%,難易度17位/18ホール中 平均スコア3.84 平均パット数1.97 パーオン率39.3% フェアウェイ率- OB率6.3% バンカー率5.3%,難易度17位/18ホール中 平均スコア3.84 平均パット数1.97 パーオン率39.3% フェアウェイ率- OB率6.3% バンカー率5.3%,難易度17位/18ホール中 平均スコア3.84 平均パット数1.97 パーオン率39.3% フェアウェイ率- OB率6.3% バンカー率5.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：5,Reg.：426yd,Hdcp：2,PAR：4,Reg.：381yd,Hdcp：12,PAR：4,Reg.：257yd,Hdcp：18
5,距離のない軽い打ち上げが続くロングホール,距離のない軽い打ち上げが続くロングホール,距離のない軽い打ち上げが続くロングホール,池越えだが真っ直ぐでフラットなミドルホール,池越えだが真っ直ぐでフラットなミドルホール,池越えだが真っ直ぐでフラットなミドルホール,距離が短く打ち下ろしのミドルホール,距離が短く打ち下ろしのミドルホール,距離が短く打ち下ろしのミドルホール
6,難易度11位/18ホール中 平均スコア6.34 平均パット数2.02 パーオン率23.5% フェアウェイ率39.0% OB率5.7% バンカー率27.5%,難易度11位/18ホール中 平均スコア6.34 平均パット数2.02 パーオン率23.5% フェアウェイ率39.0% OB率5.7% バンカー率27.5%,難易度11位/18ホール中 平均スコア6.34 平均パット数2.02 パーオン率23.5% フェアウェイ率39.0% OB率5.7% バンカー率27.5%,難易度9位/18ホール中 平均スコア5.38 平均パット数1.88 パーオン率12.3% フェアウェイ率53.0% OB率6.0% バンカー率16.3%,難易度9位/18ホール中 平均スコア5.38 平均パット数1.88 パーオン率12.3% フェアウェイ率53.0% OB率6.0% バンカー率16.3%,難易度9位/18ホール中 平均スコア5.38 平均パット数1.88 パーオン率12.3% フェアウェイ率53.0% OB率6.0% バンカー率16.3%,難易度18位/18ホール中 平均スコア4.76 平均パット数1.95 パーオン率43.5% フェアウェイ率53.0% OB率12.5% バンカー率16.8%,難易度18位/18ホール中 平均スコア4.76 平均パット数1.95 パーオン率43.5% フェアウェイ率53.0% OB率12.5% バンカー率16.8%,難易度18位/18ホール中 平均スコア4.76 平均パット数1.95 パーオン率43.5% フェアウェイ率53.0% OB率12.5% バンカー率16.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：168yd,Hdcp：6,PAR：4,Reg.：300yd,Hdcp：16,PAR：5,Reg.：457yd,Hdcp：10
9,砲台グリーンのショート 奥がＬ（左）グリーン,砲台グリーンのショート 奥がＬ（左）グリーン,砲台グリーンのショート 奥がＬ（左）グリーン,左右を林でセパレートされた真っ直ぐなミドルホール,左右を林でセパレートされた真っ直ぐなミドルホール,左右を林でセパレートされた真っ直ぐなミドルホール,グリーン右手前の林が切れる所は谷が隠れている,グリーン右手前の林が切れる所は谷が隠れている,グリーン右手前の林が切れる所は谷が隠れている
10,難易度13位/18ホール中 平均スコア4.2 平均パット数1.89 パーオン率10.3% フェアウェイ率- OB率5.7% バンカー率7.8%,難易度13位/18ホール中 平均スコア4.2 平均パット数1.89 パーオン率10.3% フェアウェイ率- OB率5.7% バンカー率7.8%,難易度13位/18ホール中 平均スコア4.2 平均パット数1.89 パーオン率10.3% フェアウェイ率- OB率5.7% バンカー率7.8%,難易度10位/18ホール中 平均スコア5.36 平均パット数2 パーオン率20.8% フェアウェイ率46.0% OB率2.3% バンカー率30.0%,難易度10位/18ホール中 平均スコア5.36 平均パット数2 パーオン率20.8% フェアウェイ率46.0% OB率2.3% バンカー率30.0%,難易度10位/18ホール中 平均スコア5.36 平均パット数2 パーオン率20.8% フェアウェイ率46.0% OB率2.3% バンカー率30.0%,難易度4位/18ホール中 平均スコア6.53 平均パット数1.99 パーオン率17.8% フェアウェイ率53.5% OB率13.0% バンカー率11.8%,難易度4位/18ホール中 平均スコア6.53 平均パット数1.99 パーオン率17.8% フェアウェイ率53.5% OB率13.0% バンカー率11.8%,難易度4位/18ホール中 平均スコア6.53 平均パット数1.99 パーオン率17.8% フェアウェイ率53.5% OB率13.0% バンカー率11.8%
