,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：386yd,Hdcp：5,PAR：3,Reg.：145yd,Hdcp：15,PAR：4,Reg.：272yd,Hdcp：9
1,真っ直ぐな長いミドルホール,真っ直ぐな長いミドルホール,真っ直ぐな長いミドルホール,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,比較的距離の短いミドルホール,比較的距離の短いミドルホール,比較的距離の短いミドルホール
2,難易度8位/18ホール中 平均スコア5.44 平均パット数1.87 パーオン率14.8% フェアウェイ率45.3% OB率38.8% バンカー率17.8%,難易度8位/18ホール中 平均スコア5.44 平均パット数1.87 パーオン率14.8% フェアウェイ率45.3% OB率38.8% バンカー率17.8%,難易度8位/18ホール中 平均スコア5.44 平均パット数1.87 パーオン率14.8% フェアウェイ率45.3% OB率38.8% バンカー率17.8%,難易度16位/18ホール中 平均スコア3.93 平均パット数1.85 パーオン率25.8% フェアウェイ率- OB率23.8% バンカー率1.0%,難易度16位/18ホール中 平均スコア3.93 平均パット数1.85 パーオン率25.8% フェアウェイ率- OB率23.8% バンカー率1.0%,難易度16位/18ホール中 平均スコア3.93 平均パット数1.85 パーオン率25.8% フェアウェイ率- OB率23.8% バンカー率1.0%,難易度14位/18ホール中 平均スコア5.25 平均パット数1.99 パーオン率23.0% フェアウェイ率57.8% OB率20.3% バンカー率4.8%,難易度14位/18ホール中 平均スコア5.25 平均パット数1.99 パーオン率23.0% フェアウェイ率57.8% OB率20.3% バンカー率4.8%,難易度14位/18ホール中 平均スコア5.25 平均パット数1.99 パーオン率23.0% フェアウェイ率57.8% OB率20.3% バンカー率4.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：390yd,Hdcp：7,PAR：3,Reg.：155yd,Hdcp：13,PAR：5,Reg.：535yd,Hdcp：1
5,見晴らしの良い打ち下ろしの長いミドルホール,見晴らしの良い打ち下ろしの長いミドルホール,見晴らしの良い打ち下ろしの長いミドルホール,風向きに注意したいショートホール,風向きに注意したいショートホール,風向きに注意したいショートホール,打ち下ろしのロング　１打目はクラブハウス方向へ,打ち下ろしのロング　１打目はクラブハウス方向へ,打ち下ろしのロング　１打目はクラブハウス方向へ
6,難易度6位/18ホール中 平均スコア5.45 平均パット数1.94 パーオン率17.3% フェアウェイ率39.0% OB率43.3% バンカー率23.3%,難易度6位/18ホール中 平均スコア5.45 平均パット数1.94 パーオン率17.3% フェアウェイ率39.0% OB率43.3% バンカー率23.3%,難易度6位/18ホール中 平均スコア5.45 平均パット数1.94 パーオン率17.3% フェアウェイ率39.0% OB率43.3% バンカー率23.3%,難易度15位/18ホール中 平均スコア3.98 平均パット数1.86 パーオン率27.0% フェアウェイ率- OB率27.5% バンカー率14.8%,難易度15位/18ホール中 平均スコア3.98 平均パット数1.86 パーオン率27.0% フェアウェイ率- OB率27.5% バンカー率14.8%,難易度15位/18ホール中 平均スコア3.98 平均パット数1.86 パーオン率27.0% フェアウェイ率- OB率27.5% バンカー率14.8%,難易度13位/18ホール中 平均スコア6.2 平均パット数2.01 パーオン率32.5% フェアウェイ率52.3% OB率9.8% バンカー率16.3%,難易度13位/18ホール中 平均スコア6.2 平均パット数2.01 パーオン率32.5% フェアウェイ率52.3% OB率9.8% バンカー率16.3%,難易度13位/18ホール中 平均スコア6.2 平均パット数2.01 パーオン率32.5% フェアウェイ率52.3% OB率9.8% バンカー率16.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：442yd,Hdcp：3,PAR：5,Reg.：484yd,Hdcp：11,PAR：4,Reg.：320yd,Hdcp：17
9,谷越えのミドルホール　手前がＬ（左）グリーン,谷越えのミドルホール　手前がＬ（左）グリーン,谷越えのミドルホール　手前がＬ（左）グリーン,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,距離の短いミドルホール,距離の短いミドルホール,距離の短いミドルホール
10,難易度2位/18ホール中 平均スコア5.75 平均パット数1.87 パーオン率6.0% フェアウェイ率54.8% OB率31.8% バンカー率8.0%,難易度2位/18ホール中 平均スコア5.75 平均パット数1.87 パーオン率6.0% フェアウェイ率54.8% OB率31.8% バンカー率8.0%,難易度2位/18ホール中 平均スコア5.75 平均パット数1.87 パーオン率6.0% フェアウェイ率54.8% OB率31.8% バンカー率8.0%,難易度7位/18ホール中 平均スコア6.39 平均パット数1.91 パーオン率23.3% フェアウェイ率43.0% OB率23.5% バンカー率10.0%,難易度7位/18ホール中 平均スコア6.39 平均パット数1.91 パーオン率23.3% フェアウェイ率43.0% OB率23.5% バンカー率10.0%,難易度7位/18ホール中 平均スコア6.39 平均パット数1.91 パーオン率23.3% フェアウェイ率43.0% OB率23.5% バンカー率10.0%,難易度11位/18ホール中 平均スコア5.26 平均パット数1.89 パーオン率22.0% フェアウェイ率47.5% OB率33.0% バンカー率21.0%,難易度11位/18ホール中 平均スコア5.26 平均パット数1.89 パーオン率22.0% フェアウェイ率47.5% OB率33.0% バンカー率21.0%,難易度11位/18ホール中 平均スコア5.26 平均パット数1.89 パーオン率22.0% フェアウェイ率47.5% OB率33.0% バンカー率21.0%
