,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：551yd,Hdcp：,PAR：3,Reg.：179yd,Hdcp：,PAR：4,Reg.：408yd,Hdcp：
1,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール,ショートホール,ショートホール,ショートホール,長いミドルホール,長いミドルホール,長いミドルホール
2,難易度1位/9ホール中 平均スコア6.73 平均パット数1.98 パーオン率12.5% フェアウェイ率45.8% OB率39.5% バンカー率18.5%,難易度1位/9ホール中 平均スコア6.73 平均パット数1.98 パーオン率12.5% フェアウェイ率45.8% OB率39.5% バンカー率18.5%,難易度1位/9ホール中 平均スコア6.73 平均パット数1.98 パーオン率12.5% フェアウェイ率45.8% OB率39.5% バンカー率18.5%,難易度8位/9ホール中 平均スコア4.03 平均パット数1.99 パーオン率26.5% フェアウェイ率- OB率13.5% バンカー率33.5%,難易度8位/9ホール中 平均スコア4.03 平均パット数1.99 パーオン率26.5% フェアウェイ率- OB率13.5% バンカー率33.5%,難易度8位/9ホール中 平均スコア4.03 平均パット数1.99 パーオン率26.5% フェアウェイ率- OB率13.5% バンカー率33.5%,難易度2位/9ホール中 平均スコア5.72 平均パット数1.99 パーオン率6.5% フェアウェイ率35.0% OB率31.8% バンカー率36.8%,難易度2位/9ホール中 平均スコア5.72 平均パット数1.99 パーオン率6.5% フェアウェイ率35.0% OB率31.8% バンカー率36.8%,難易度2位/9ホール中 平均スコア5.72 平均パット数1.99 パーオン率6.5% フェアウェイ率35.0% OB率31.8% バンカー率36.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：315yd,Hdcp：,PAR：4,Reg.：358yd,Hdcp：,PAR：4,Reg.：338yd,Hdcp：
5,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
6,難易度9位/9ホール中 平均スコア4.93 平均パット数1.94 パーオン率34.3% フェアウェイ率40.3% OB率13.0% バンカー率30.0%,難易度9位/9ホール中 平均スコア4.93 平均パット数1.94 パーオン率34.3% フェアウェイ率40.3% OB率13.0% バンカー率30.0%,難易度9位/9ホール中 平均スコア4.93 平均パット数1.94 パーオン率34.3% フェアウェイ率40.3% OB率13.0% バンカー率30.0%,難易度5位/9ホール中 平均スコア5.35 平均パット数2.09 パーオン率19.0% フェアウェイ率38.0% OB率10.7% バンカー率37.0%,難易度5位/9ホール中 平均スコア5.35 平均パット数2.09 パーオン率19.0% フェアウェイ率38.0% OB率10.7% バンカー率37.0%,難易度5位/9ホール中 平均スコア5.35 平均パット数2.09 パーオン率19.0% フェアウェイ率38.0% OB率10.7% バンカー率37.0%,難易度4位/9ホール中 平均スコア5.39 平均パット数1.98 パーオン率17.8% フェアウェイ率39.5% OB率43.8% バンカー率21.3%,難易度4位/9ホール中 平均スコア5.39 平均パット数1.98 パーオン率17.8% フェアウェイ率39.5% OB率43.8% バンカー率21.3%,難易度4位/9ホール中 平均スコア5.39 平均パット数1.98 パーオン率17.8% フェアウェイ率39.5% OB率43.8% バンカー率21.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：505yd,Hdcp：,PAR：3,Reg.：155yd,Hdcp：,PAR：4,Reg.：348yd,Hdcp：
9,S字のロングホール,S字のロングホール,S字のロングホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度3位/9ホール中 平均スコア6.47 平均パット数1.99 パーオン率18.8% フェアウェイ率48.0% OB率38.3% バンカー率15.8%,難易度3位/9ホール中 平均スコア6.47 平均パット数1.99 パーオン率18.8% フェアウェイ率48.0% OB率38.3% バンカー率15.8%,難易度3位/9ホール中 平均スコア6.47 平均パット数1.99 パーオン率18.8% フェアウェイ率48.0% OB率38.3% バンカー率15.8%,難易度7位/9ホール中 平均スコア4.05 平均パット数1.94 パーオン率22.0% フェアウェイ率- OB率17.3% バンカー率21.3%,難易度7位/9ホール中 平均スコア4.05 平均パット数1.94 パーオン率22.0% フェアウェイ率- OB率17.3% バンカー率21.3%,難易度7位/9ホール中 平均スコア4.05 平均パット数1.94 パーオン率22.0% フェアウェイ率- OB率17.3% バンカー率21.3%,難易度6位/9ホール中 平均スコア5.27 平均パット数1.94 パーオン率17.8% フェアウェイ率45.8% OB率29.3% バンカー率10.3%,難易度6位/9ホール中 平均スコア5.27 平均パット数1.94 パーオン率17.8% フェアウェイ率45.8% OB率29.3% バンカー率10.3%,難易度6位/9ホール中 平均スコア5.27 平均パット数1.94 パーオン率17.8% フェアウェイ率45.8% OB率29.3% バンカー率10.3%
