,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：337yd,Hdcp：10,PAR：5,Reg.：482yd,Hdcp：8,PAR：3,Reg.：169yd,Hdcp：16
1,距離はないがフェアウェイは狭く、左サイドはＯＢ,距離はないがフェアウェイは狭く、左サイドはＯＢ,距離はないがフェアウェイは狭く、左サイドはＯＢ,当コース名物のロングホール,当コース名物のロングホール,当コース名物のロングホール,谷越えのプレッシャーに負けないようにショット,谷越えのプレッシャーに負けないようにショット,谷越えのプレッシャーに負けないようにショット
2,難易度13位/18ホール中 平均スコア5.27 平均パット数1.99 パーオン率23.0% フェアウェイ率43.3% OB率24.0% バンカー率13.3%,難易度13位/18ホール中 平均スコア5.27 平均パット数1.99 パーオン率23.0% フェアウェイ率43.3% OB率24.0% バンカー率13.3%,難易度13位/18ホール中 平均スコア5.27 平均パット数1.99 パーオン率23.0% フェアウェイ率43.3% OB率24.0% バンカー率13.3%,難易度7位/18ホール中 平均スコア6.38 平均パット数1.98 パーオン率30.0% フェアウェイ率64.0% OB率35.3% バンカー率12.5%,難易度7位/18ホール中 平均スコア6.38 平均パット数1.98 パーオン率30.0% フェアウェイ率64.0% OB率35.3% バンカー率12.5%,難易度7位/18ホール中 平均スコア6.38 平均パット数1.98 パーオン率30.0% フェアウェイ率64.0% OB率35.3% バンカー率12.5%,難易度16位/18ホール中 平均スコア4.09 平均パット数1.87 パーオン率18.0% フェアウェイ率- OB率21.0% バンカー率23.0%,難易度16位/18ホール中 平均スコア4.09 平均パット数1.87 パーオン率18.0% フェアウェイ率- OB率21.0% バンカー率23.0%,難易度16位/18ホール中 平均スコア4.09 平均パット数1.87 パーオン率18.0% フェアウェイ率- OB率21.0% バンカー率23.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：338yd,Hdcp：2,PAR：3,Reg.：125yd,Hdcp：12,PAR：4,Reg.：383yd,Hdcp：14
5,砲台グリーンで見た目より距離がある,砲台グリーンで見た目より距離がある,砲台グリーンで見た目より距離がある,このホールも受けグリーンが非常に難しい,このホールも受けグリーンが非常に難しい,このホールも受けグリーンが非常に難しい,打下ろしで左ドッグレッグの長いミドルホール,打下ろしで左ドッグレッグの長いミドルホール,打下ろしで左ドッグレッグの長いミドルホール
6,難易度6位/18ホール中 平均スコア5.5 平均パット数1.99 パーオン率14.0% フェアウェイ率65.8% OB率9.7% バンカー率18.0%,難易度6位/18ホール中 平均スコア5.5 平均パット数1.99 パーオン率14.0% フェアウェイ率65.8% OB率9.7% バンカー率18.0%,難易度6位/18ホール中 平均スコア5.5 平均パット数1.99 パーオン率14.0% フェアウェイ率65.8% OB率9.7% バンカー率18.0%,難易度18位/18ホール中 平均スコア3.8 平均パット数1.94 パーオン率35.3% フェアウェイ率- OB率15.5% バンカー率2.0%,難易度18位/18ホール中 平均スコア3.8 平均パット数1.94 パーオン率35.3% フェアウェイ率- OB率15.5% バンカー率2.0%,難易度18位/18ホール中 平均スコア3.8 平均パット数1.94 パーオン率35.3% フェアウェイ率- OB率15.5% バンカー率2.0%,難易度9位/18ホール中 平均スコア5.32 平均パット数1.92 パーオン率21.3% フェアウェイ率48.5% OB率19.8% バンカー率14.3%,難易度9位/18ホール中 平均スコア5.32 平均パット数1.92 パーオン率21.3% フェアウェイ率48.5% OB率19.8% バンカー率14.3%,難易度9位/18ホール中 平均スコア5.32 平均パット数1.92 パーオン率21.3% フェアウェイ率48.5% OB率19.8% バンカー率14.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：478yd,Hdcp：6,PAR：4,Reg.：325yd,Hdcp：18,PAR：4,Reg.：354yd,Hdcp：4
9,左ドッグレッグ地点に大きく山が張り出している,左ドッグレッグ地点に大きく山が張り出している,左ドッグレッグ地点に大きく山が張り出している,打下ろし、右ドッグレッグ　バーディーも十分狙える,打下ろし、右ドッグレッグ　バーディーも十分狙える,打下ろし、右ドッグレッグ　バーディーも十分狙える,セカンド地点からグリーン迄はやや大きめのクラブを,セカンド地点からグリーン迄はやや大きめのクラブを,セカンド地点からグリーン迄はやや大きめのクラブを
