,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：403yd,Hdcp：,PAR：3,Reg.：137yd,Hdcp：,PAR：4,Reg.：405yd,Hdcp：
1,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,短いショートホール,短いショートホール,短いショートホール,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール
2,難易度3位/18ホール中 平均スコア5.56 平均パット数1.99 パーオン率9.7% フェアウェイ率51.5% OB率21.5% バンカー率6.3%,難易度3位/18ホール中 平均スコア5.56 平均パット数1.99 パーオン率9.7% フェアウェイ率51.5% OB率21.5% バンカー率6.3%,難易度3位/18ホール中 平均スコア5.56 平均パット数1.99 パーオン率9.7% フェアウェイ率51.5% OB率21.5% バンカー率6.3%,難易度16位/18ホール中 平均スコア3.93 平均パット数2.06 パーオン率30.5% フェアウェイ率- OB率10.0% バンカー率34.3%,難易度16位/18ホール中 平均スコア3.93 平均パット数2.06 パーオン率30.5% フェアウェイ率- OB率10.0% バンカー率34.3%,難易度16位/18ホール中 平均スコア3.93 平均パット数2.06 パーオン率30.5% フェアウェイ率- OB率10.0% バンカー率34.3%,難易度2位/18ホール中 平均スコア5.66 平均パット数1.92 パーオン率7.3% フェアウェイ率61.8% OB率14.5% バンカー率29.8%,難易度2位/18ホール中 平均スコア5.66 平均パット数1.92 パーオン率7.3% フェアウェイ率61.8% OB率14.5% バンカー率29.8%,難易度2位/18ホール中 平均スコア5.66 平均パット数1.92 パーオン率7.3% フェアウェイ率61.8% OB率14.5% バンカー率29.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：367yd,Hdcp：,PAR：5,Reg.：484yd,Hdcp：,PAR：4,Reg.：301yd,Hdcp：
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,左ドッグレッグの短いミドルホール,左ドッグレッグの短いミドルホール,左ドッグレッグの短いミドルホール
6,難易度14位/18ホール中 平均スコア5.1 平均パット数1.86 パーオン率19.5% フェアウェイ率51.8% OB率3.0% バンカー率28.0%,難易度14位/18ホール中 平均スコア5.1 平均パット数1.86 パーオン率19.5% フェアウェイ率51.8% OB率3.0% バンカー率28.0%,難易度14位/18ホール中 平均スコア5.1 平均パット数1.86 パーオン率19.5% フェアウェイ率51.8% OB率3.0% バンカー率28.0%,難易度10位/18ホール中 平均スコア6.31 平均パット数1.94 パーオン率27.5% フェアウェイ率53.8% OB率4.5% バンカー率27.5%,難易度10位/18ホール中 平均スコア6.31 平均パット数1.94 パーオン率27.5% フェアウェイ率53.8% OB率4.5% バンカー率27.5%,難易度10位/18ホール中 平均スコア6.31 平均パット数1.94 パーオン率27.5% フェアウェイ率53.8% OB率4.5% バンカー率27.5%,難易度17位/18ホール中 平均スコア4.93 平均パット数1.97 パーオン率34.3% フェアウェイ率62.5% OB率1.0% バンカー率18.3%,難易度17位/18ホール中 平均スコア4.93 平均パット数1.97 パーオン率34.3% フェアウェイ率62.5% OB率1.0% バンカー率18.3%,難易度17位/18ホール中 平均スコア4.93 平均パット数1.97 パーオン率34.3% フェアウェイ率62.5% OB率1.0% バンカー率18.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：187yd,Hdcp：,PAR：4,Reg.：390yd,Hdcp：,PAR：5,Reg.：574yd,Hdcp：
9,ショートホール,ショートホール,ショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度12位/18ホール中 平均スコア4.26 平均パット数1.95 パーオン率19.5% フェアウェイ率- OB率3.8% バンカー率39.8%,難易度12位/18ホール中 平均スコア4.26 平均パット数1.95 パーオン率19.5% フェアウェイ率- OB率3.8% バンカー率39.8%,難易度12位/18ホール中 平均スコア4.26 平均パット数1.95 パーオン率19.5% フェアウェイ率- OB率3.8% バンカー率39.8%,難易度5位/18ホール中 平均スコア5.49 平均パット数1.9 パーオン率9.0% フェアウェイ率62.5% OB率15.5% バンカー率20.3%,難易度5位/18ホール中 平均スコア5.49 平均パット数1.9 パーオン率9.0% フェアウェイ率62.5% OB率15.5% バンカー率20.3%,難易度5位/18ホール中 平均スコア5.49 平均パット数1.9 パーオン率9.0% フェアウェイ率62.5% OB率15.5% バンカー率20.3%,難易度8位/18ホール中 平均スコア6.31 平均パット数2.06 パーオン率28.3% フェアウェイ率61.0% OB率4.3% バンカー率23.3%,難易度8位/18ホール中 平均スコア6.31 平均パット数2.06 パーオン率28.3% フェアウェイ率61.0% OB率4.3% バンカー率23.3%,難易度8位/18ホール中 平均スコア6.31 平均パット数2.06 パーオン率28.3% フェアウェイ率61.0% OB率4.3% バンカー率23.3%
