,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：590yd,Hdcp：9,PAR：4,Reg.：410yd,Hdcp：15,PAR：4,Reg.：415yd,Hdcp：3
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,緩やかにドッグレッグする長めのミドル,緩やかにドッグレッグする長めのミドル,緩やかにドッグレッグする長めのミドル,ややＳ字の長いミドル　手前が左（Ｌ）グリーン,ややＳ字の長いミドル　手前が左（Ｌ）グリーン,ややＳ字の長いミドル　手前が左（Ｌ）グリーン
2,難易度1位/18ホール中 平均スコア6.86 平均パット数1.93 パーオン率7.5% フェアウェイ率44.5% OB率14.3% バンカー率28.8%,難易度1位/18ホール中 平均スコア6.86 平均パット数1.93 パーオン率7.5% フェアウェイ率44.5% OB率14.3% バンカー率28.8%,難易度1位/18ホール中 平均スコア6.86 平均パット数1.93 パーオン率7.5% フェアウェイ率44.5% OB率14.3% バンカー率28.8%,難易度9位/18ホール中 平均スコア5.42 平均パット数1.97 パーオン率12.5% フェアウェイ率45.3% OB率1.3% バンカー率27.3%,難易度9位/18ホール中 平均スコア5.42 平均パット数1.97 パーオン率12.5% フェアウェイ率45.3% OB率1.3% バンカー率27.3%,難易度9位/18ホール中 平均スコア5.42 平均パット数1.97 パーオン率12.5% フェアウェイ率45.3% OB率1.3% バンカー率27.3%,難易度6位/18ホール中 平均スコア5.53 平均パット数1.91 パーオン率10.8% フェアウェイ率55.0% OB率26.0% バンカー率18.7%,難易度6位/18ホール中 平均スコア5.53 平均パット数1.91 パーオン率10.8% フェアウェイ率55.0% OB率26.0% バンカー率18.7%,難易度6位/18ホール中 平均スコア5.53 平均パット数1.91 パーオン率10.8% フェアウェイ率55.0% OB率26.0% バンカー率18.7%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：170yd,Hdcp：13,PAR：4,Reg.：378yd,Hdcp：1,PAR：3,Reg.：170yd,Hdcp：7
5,長めのショートホール,長めのショートホール,長めのショートホール,緩やかに左ドッグレッグする長めのミドル,緩やかに左ドッグレッグする長めのミドル,緩やかに左ドッグレッグする長めのミドル,池越えのショートホール,池越えのショートホール,池越えのショートホール
6,難易度18位/18ホール中 平均スコア3.92 平均パット数1.88 パーオン率25.5% フェアウェイ率- OB率15.5% バンカー率32.3%,難易度18位/18ホール中 平均スコア3.92 平均パット数1.88 パーオン率25.5% フェアウェイ率- OB率15.5% バンカー率32.3%,難易度18位/18ホール中 平均スコア3.92 平均パット数1.88 パーオン率25.5% フェアウェイ率- OB率15.5% バンカー率32.3%,難易度8位/18ホール中 平均スコア5.44 平均パット数1.91 パーオン率15.3% フェアウェイ率46.8% OB率38.5% バンカー率16.5%,難易度8位/18ホール中 平均スコア5.44 平均パット数1.91 パーオン率15.3% フェアウェイ率46.8% OB率38.5% バンカー率16.5%,難易度8位/18ホール中 平均スコア5.44 平均パット数1.91 パーオン率15.3% フェアウェイ率46.8% OB率38.5% バンカー率16.5%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.95 パーオン率22.3% フェアウェイ率- OB率11.0% バンカー率13.0%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.95 パーオン率22.3% フェアウェイ率- OB率11.0% バンカー率13.0%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.95 パーオン率22.3% フェアウェイ率- OB率11.0% バンカー率13.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：330yd,Hdcp：17,PAR：4,Reg.：376yd,Hdcp：5,PAR：5,Reg.：478yd,Hdcp：11
9,ティショットが池越えのミドルホール,ティショットが池越えのミドルホール,ティショットが池越えのミドルホール,Ｓ字の長いミドルホール,Ｓ字の長いミドルホール,Ｓ字の長いミドルホール,１８Ｈと共用のビッググリーンが特徴のホール,１８Ｈと共用のビッググリーンが特徴のホール,１８Ｈと共用のビッググリーンが特徴のホール
10,難易度14位/18ホール中 平均スコア5.2 平均パット数1.83 パーオン率22.0% フェアウェイ率50.8% OB率28.5% バンカー率22.5%,難易度14位/18ホール中 平均スコア5.2 平均パット数1.83 パーオン率22.0% フェアウェイ率50.8% OB率28.5% バンカー率22.5%,難易度14位/18ホール中 平均スコア5.2 平均パット数1.83 パーオン率22.0% フェアウェイ率50.8% OB率28.5% バンカー率22.5%,難易度4位/18ホール中 平均スコア5.66 平均パット数1.86 パーオン率5.5% フェアウェイ率46.0% OB率28.8% バンカー率14.0%,難易度4位/18ホール中 平均スコア5.66 平均パット数1.86 パーオン率5.5% フェアウェイ率46.0% OB率28.8% バンカー率14.0%,難易度4位/18ホール中 平均スコア5.66 平均パット数1.86 パーオン率5.5% フェアウェイ率46.0% OB率28.8% バンカー率14.0%,難易度12位/18ホール中 平均スコア6.19 平均パット数2.17 パーオン率42.8% フェアウェイ率43.3% OB率20.3% バンカー率32.0%,難易度12位/18ホール中 平均スコア6.19 平均パット数2.17 パーオン率42.8% フェアウェイ率43.3% OB率20.3% バンカー率32.0%,難易度12位/18ホール中 平均スコア6.19 平均パット数2.17 パーオン率42.8% フェアウェイ率43.3% OB率20.3% バンカー率32.0%
