,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：331yd,Hdcp：16,PAR：4,Reg.：389yd,Hdcp：4,PAR：4,Reg.：302yd,Hdcp：10
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール
2,難易度10位/18ホール中 平均スコア5.26 平均パット数2.12 パーオン率29.5% フェアウェイ率47.8% OB率17.3% バンカー率28.5%,難易度10位/18ホール中 平均スコア5.26 平均パット数2.12 パーオン率29.5% フェアウェイ率47.8% OB率17.3% バンカー率28.5%,難易度10位/18ホール中 平均スコア5.26 平均パット数2.12 パーオン率29.5% フェアウェイ率47.8% OB率17.3% バンカー率28.5%,難易度2位/18ホール中 平均スコア5.67 平均パット数2.09 パーオン率11.8% フェアウェイ率58.3% OB率35.3% バンカー率21.0%,難易度2位/18ホール中 平均スコア5.67 平均パット数2.09 パーオン率11.8% フェアウェイ率58.3% OB率35.3% バンカー率21.0%,難易度2位/18ホール中 平均スコア5.67 平均パット数2.09 パーオン率11.8% フェアウェイ率58.3% OB率35.3% バンカー率21.0%,難易度7位/18ホール中 平均スコア5.3 平均パット数2.1 パーオン率34.3% フェアウェイ率48.0% OB率43.8% バンカー率19.5%,難易度7位/18ホール中 平均スコア5.3 平均パット数2.1 パーオン率34.3% フェアウェイ率48.0% OB率43.8% バンカー率19.5%,難易度7位/18ホール中 平均スコア5.3 平均パット数2.1 パーオン率34.3% フェアウェイ率48.0% OB率43.8% バンカー率19.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：167yd,Hdcp：14,PAR：5,Reg.：453yd,Hdcp：2,PAR：3,Reg.：158yd,Hdcp：8
5,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,長いショートホール,長いショートホール,長いショートホール
6,難易度16位/18ホール中 平均スコア4.2 平均パット数1.99 パーオン率24.3% フェアウェイ率- OB率40.0% バンカー率11.5%,難易度16位/18ホール中 平均スコア4.2 平均パット数1.99 パーオン率24.3% フェアウェイ率- OB率40.0% バンカー率11.5%,難易度16位/18ホール中 平均スコア4.2 平均パット数1.99 パーオン率24.3% フェアウェイ率- OB率40.0% バンカー率11.5%,難易度11位/18ホール中 平均スコア6.18 平均パット数1.98 パーオン率30.3% フェアウェイ率51.3% OB率23.8% バンカー率30.5%,難易度11位/18ホール中 平均スコア6.18 平均パット数1.98 パーオン率30.3% フェアウェイ率51.3% OB率23.8% バンカー率30.5%,難易度11位/18ホール中 平均スコア6.18 平均パット数1.98 パーオン率30.3% フェアウェイ率51.3% OB率23.8% バンカー率30.5%,難易度17位/18ホール中 平均スコア4.17 平均パット数2.09 パーオン率34.3% フェアウェイ率- OB率35.3% バンカー率23.8%,難易度17位/18ホール中 平均スコア4.17 平均パット数2.09 パーオン率34.3% フェアウェイ率- OB率35.3% バンカー率23.8%,難易度17位/18ホール中 平均スコア4.17 平均パット数2.09 パーオン率34.3% フェアウェイ率- OB率35.3% バンカー率23.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：285yd,Hdcp：18,PAR：5,Reg.：458yd,Hdcp：6,PAR：4,Reg.：353yd,Hdcp：12
9,短いミドルホール,短いミドルホール,短いミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度13位/18ホール中 平均スコア5.17 平均パット数2.07 パーオン率34.0% フェアウェイ率41.5% OB率27.5% バンカー率22.5%,難易度13位/18ホール中 平均スコア5.17 平均パット数2.07 パーオン率34.0% フェアウェイ率41.5% OB率27.5% バンカー率22.5%,難易度13位/18ホール中 平均スコア5.17 平均パット数2.07 パーオン率34.0% フェアウェイ率41.5% OB率27.5% バンカー率22.5%,難易度6位/18ホール中 平均スコア6.36 平均パット数2.06 パーオン率26.8% フェアウェイ率56.8% OB率27.0% バンカー率25.8%,難易度6位/18ホール中 平均スコア6.36 平均パット数2.06 パーオン率26.8% フェアウェイ率56.8% OB率27.0% バンカー率25.8%,難易度6位/18ホール中 平均スコア6.36 平均パット数2.06 パーオン率26.8% フェアウェイ率56.8% OB率27.0% バンカー率25.8%,難易度8位/18ホール中 平均スコア5.31 平均パット数2.02 パーオン率23.8% フェアウェイ率48.5% OB率25.0% バンカー率28.8%,難易度8位/18ホール中 平均スコア5.31 平均パット数2.02 パーオン率23.8% フェアウェイ率48.5% OB率25.0% バンカー率28.8%,難易度8位/18ホール中 平均スコア5.31 平均パット数2.02 パーオン率23.8% フェアウェイ率48.5% OB率25.0% バンカー率28.8%
