,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：531yd,Hdcp：12,PAR：4,Reg.：350yd,Hdcp：16,PAR：3,Reg.：173yd,Hdcp：18
1,打ち下ろしのロングホール,打ち下ろしのロングホール,打ち下ろしのロングホール,第一打は左右のぶれに注意　第２打はやや打ち上げ,第一打は左右のぶれに注意　第２打はやや打ち上げ,第一打は左右のぶれに注意　第２打はやや打ち上げ,打ち下ろしの池越えショートホール,打ち下ろしの池越えショートホール,打ち下ろしの池越えショートホール
2,難易度7位/18ホール中 平均スコア6.43 平均パット数1.97 パーオン率20.0% フェアウェイ率40.8% OB率38.5% バンカー率25.3%,難易度7位/18ホール中 平均スコア6.43 平均パット数1.97 パーオン率20.0% フェアウェイ率40.8% OB率38.5% バンカー率25.3%,難易度7位/18ホール中 平均スコア6.43 平均パット数1.97 パーオン率20.0% フェアウェイ率40.8% OB率38.5% バンカー率25.3%,難易度12位/18ホール中 平均スコア5.18 平均パット数1.93 パーオン率23.8% フェアウェイ率41.8% OB率31.5% バンカー率21.3%,難易度12位/18ホール中 平均スコア5.18 平均パット数1.93 パーオン率23.8% フェアウェイ率41.8% OB率31.5% バンカー率21.3%,難易度12位/18ホール中 平均スコア5.18 平均パット数1.93 パーオン率23.8% フェアウェイ率41.8% OB率31.5% バンカー率21.3%,難易度17位/18ホール中 平均スコア3.88 平均パット数1.89 パーオン率27.8% フェアウェイ率- OB率21.3% バンカー率15.5%,難易度17位/18ホール中 平均スコア3.88 平均パット数1.89 パーオン率27.8% フェアウェイ率- OB率21.3% バンカー率15.5%,難易度17位/18ホール中 平均スコア3.88 平均パット数1.89 パーオン率27.8% フェアウェイ率- OB率21.3% バンカー率15.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：414yd,Hdcp：2,PAR：4,Reg.：390yd,Hdcp：8,PAR：4,Reg.：393yd,Hdcp：4
5,距離のあるミドルホール,距離のあるミドルホール,距離のあるミドルホール,第一打はフェアウェイ左の４本杉の右狙い,第一打はフェアウェイ左の４本杉の右狙い,第一打はフェアウェイ左の４本杉の右狙い,池越え打ち下ろしのミドルホール,池越え打ち下ろしのミドルホール,池越え打ち下ろしのミドルホール
6,難易度5位/18ホール中 平均スコア5.51 平均パット数1.94 パーオン率13.5% フェアウェイ率44.3% OB率44.0% バンカー率17.0%,難易度5位/18ホール中 平均スコア5.51 平均パット数1.94 パーオン率13.5% フェアウェイ率44.3% OB率44.0% バンカー率17.0%,難易度5位/18ホール中 平均スコア5.51 平均パット数1.94 パーオン率13.5% フェアウェイ率44.3% OB率44.0% バンカー率17.0%,難易度9位/18ホール中 平均スコア5.31 平均パット数1.94 パーオン率18.5% フェアウェイ率42.0% OB率36.5% バンカー率17.5%,難易度9位/18ホール中 平均スコア5.31 平均パット数1.94 パーオン率18.5% フェアウェイ率42.0% OB率36.5% バンカー率17.5%,難易度9位/18ホール中 平均スコア5.31 平均パット数1.94 パーオン率18.5% フェアウェイ率42.0% OB率36.5% バンカー率17.5%,難易度4位/18ホール中 平均スコア5.58 平均パット数2.01 パーオン率11.5% フェアウェイ率42.0% OB率29.5% バンカー率19.8%,難易度4位/18ホール中 平均スコア5.58 平均パット数2.01 パーオン率11.5% フェアウェイ率42.0% OB率29.5% バンカー率19.8%,難易度4位/18ホール中 平均スコア5.58 平均パット数2.01 パーオン率11.5% フェアウェイ率42.0% OB率29.5% バンカー率19.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：170yd,Hdcp：14,PAR：4,Reg.：353yd,Hdcp：6,PAR：5,Reg.：534yd,Hdcp：10
9,池越えで距離のあるシンボルマークの美しいショート,池越えで距離のあるシンボルマークの美しいショート,池越えで距離のあるシンボルマークの美しいショート,アンジュレーションのあるミドルホール,アンジュレーションのあるミドルホール,アンジュレーションのあるミドルホール,第一打はスライス禁物、狙い目は赤松の左,第一打はスライス禁物、狙い目は赤松の左,第一打はスライス禁物、狙い目は赤松の左
10,難易度15位/18ホール中 平均スコア4.12 平均パット数1.92 パーオン率19.8% フェアウェイ率- OB率37.8% バンカー率4.3%,難易度15位/18ホール中 平均スコア4.12 平均パット数1.92 パーオン率19.8% フェアウェイ率- OB率37.8% バンカー率4.3%,難易度15位/18ホール中 平均スコア4.12 平均パット数1.92 パーオン率19.8% フェアウェイ率- OB率37.8% バンカー率4.3%,難易度13位/18ホール中 平均スコア5.18 平均パット数1.96 パーオン率25.5% フェアウェイ率50.8% OB率24.0% バンカー率29.3%,難易度13位/18ホール中 平均スコア5.18 平均パット数1.96 パーオン率25.5% フェアウェイ率50.8% OB率24.0% バンカー率29.3%,難易度13位/18ホール中 平均スコア5.18 平均パット数1.96 パーオン率25.5% フェアウェイ率50.8% OB率24.0% バンカー率29.3%,難易度3位/18ホール中 平均スコア6.56 平均パット数1.97 パーオン率19.0% フェアウェイ率43.0% OB率41.8% バンカー率20.5%,難易度3位/18ホール中 平均スコア6.56 平均パット数1.97 パーオン率19.0% フェアウェイ率43.0% OB率41.8% バンカー率20.5%,難易度3位/18ホール中 平均スコア6.56 平均パット数1.97 パーオン率19.0% フェアウェイ率43.0% OB率41.8% バンカー率20.5%
