,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：320yd,Hdcp：13,PAR：5,Reg.：505yd,Hdcp：3,PAR：3,Reg.：135yd,Hdcp：17
1,まっすぐな打ち下ろしのミドルホール,まっすぐな打ち下ろしのミドルホール,まっすぐな打ち下ろしのミドルホール,やや左ドッグのロングホール　第1打は右目狙い,やや左ドッグのロングホール　第1打は右目狙い,やや左ドッグのロングホール　第1打は右目狙い,正確なショットが要求されるショートホール,正確なショットが要求されるショートホール,正確なショットが要求されるショートホール
2,難易度13位/18ホール中 平均スコア5.39 平均パット数2.1 パーオン率25.5% フェアウェイ率49.5% OB率39.5% バンカー率27.5%,難易度13位/18ホール中 平均スコア5.39 平均パット数2.1 パーオン率25.5% フェアウェイ率49.5% OB率39.5% バンカー率27.5%,難易度13位/18ホール中 平均スコア5.39 平均パット数2.1 パーオン率25.5% フェアウェイ率49.5% OB率39.5% バンカー率27.5%,難易度12位/18ホール中 平均スコア6.39 平均パット数2 パーオン率26.8% フェアウェイ率41.5% OB率60.3% バンカー率9.8%,難易度12位/18ホール中 平均スコア6.39 平均パット数2 パーオン率26.8% フェアウェイ率41.5% OB率60.3% バンカー率9.8%,難易度12位/18ホール中 平均スコア6.39 平均パット数2 パーオン率26.8% フェアウェイ率41.5% OB率60.3% バンカー率9.8%,難易度18位/18ホール中 平均スコア3.91 平均パット数2.03 パーオン率36.8% フェアウェイ率- OB率16.0% バンカー率41.0%,難易度18位/18ホール中 平均スコア3.91 平均パット数2.03 パーオン率36.8% フェアウェイ率- OB率16.0% バンカー率41.0%,難易度18位/18ホール中 平均スコア3.91 平均パット数2.03 パーオン率36.8% フェアウェイ率- OB率16.0% バンカー率41.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：405yd,Hdcp：2,PAR：4,Reg.：319yd,Hdcp：7,PAR：3,Reg.：135yd,Hdcp：15
5,第1打は正面黄色目印、グリーン手前にクリークあり,第1打は正面黄色目印、グリーン手前にクリークあり,第1打は正面黄色目印、グリーン手前にクリークあり,一つ目の鉄塔横あたりまで２００Ｙ　右側はＯＢ,一つ目の鉄塔横あたりまで２００Ｙ　右側はＯＢ,一つ目の鉄塔横あたりまで２００Ｙ　右側はＯＢ,グリーンのアンジュレ-ションに注意,グリーンのアンジュレ-ションに注意,グリーンのアンジュレ-ションに注意
6,難易度7位/18ホール中 平均スコア6.55 平均パット数2.06 パーオン率20.0% フェアウェイ率69.5% OB率19.5% バンカー率13.8%,難易度7位/18ホール中 平均スコア6.55 平均パット数2.06 パーオン率20.0% フェアウェイ率69.5% OB率19.5% バンカー率13.8%,難易度7位/18ホール中 平均スコア6.55 平均パット数2.06 パーオン率20.0% フェアウェイ率69.5% OB率19.5% バンカー率13.8%,難易度6位/18ホール中 平均スコア5.64 平均パット数2.07 パーオン率14.0% フェアウェイ率59.5% OB率38.0% バンカー率32.8%,難易度6位/18ホール中 平均スコア5.64 平均パット数2.07 パーオン率14.0% フェアウェイ率59.5% OB率38.0% バンカー率32.8%,難易度6位/18ホール中 平均スコア5.64 平均パット数2.07 パーオン率14.0% フェアウェイ率59.5% OB率38.0% バンカー率32.8%,難易度17位/18ホール中 平均スコア4.02 平均パット数2.11 パーオン率30.3% フェアウェイ率- OB率8.3% バンカー率11.0%,難易度17位/18ホール中 平均スコア4.02 平均パット数2.11 パーオン率30.3% フェアウェイ率- OB率8.3% バンカー率11.0%,難易度17位/18ホール中 平均スコア4.02 平均パット数2.11 パーオン率30.3% フェアウェイ率- OB率8.3% バンカー率11.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：334yd,Hdcp：11,PAR：4,Reg.：358yd,Hdcp：5,PAR：4,Reg.：333yd,Hdcp：9
9,比較的やさしいショートホール　右サイド狙い,比較的やさしいショートホール　右サイド狙い,比較的やさしいショートホール　右サイド狙い,難易度の高いミドル　やや左狙いが良,難易度の高いミドル　やや左狙いが良,難易度の高いミドル　やや左狙いが良,第1打は正面の黄色い目印狙い,第1打は正面の黄色い目印狙い,第1打は正面の黄色い目印狙い
