,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：373yd,Hdcp：4,PAR：3,Reg.：166yd,Hdcp：14,PAR：4,Reg.：334yd,Hdcp：18
1,まっすぐなミドル　２打地点からは勝連半島が見える,まっすぐなミドル　２打地点からは勝連半島が見える,まっすぐなミドル　２打地点からは勝連半島が見える,バンカーと池で花道が狭いショートホール,バンカーと池で花道が狭いショートホール,バンカーと池で花道が狭いショートホール,打ち下ろし左ドッグレッグ　フェアウェイ中央狙い,打ち下ろし左ドッグレッグ　フェアウェイ中央狙い,打ち下ろし左ドッグレッグ　フェアウェイ中央狙い
2,難易度3位/18ホール中 平均スコア5.64 平均パット数2 パーオン率13.0% フェアウェイ率47.8% OB率48.3% バンカー率27.0%,難易度3位/18ホール中 平均スコア5.64 平均パット数2 パーオン率13.0% フェアウェイ率47.8% OB率48.3% バンカー率27.0%,難易度3位/18ホール中 平均スコア5.64 平均パット数2 パーオン率13.0% フェアウェイ率47.8% OB率48.3% バンカー率27.0%,難易度16位/18ホール中 平均スコア4.01 平均パット数2.02 パーオン率29.0% フェアウェイ率- OB率11.3% バンカー率34.0%,難易度16位/18ホール中 平均スコア4.01 平均パット数2.02 パーオン率29.0% フェアウェイ率- OB率11.3% バンカー率34.0%,難易度16位/18ホール中 平均スコア4.01 平均パット数2.02 パーオン率29.0% フェアウェイ率- OB率11.3% バンカー率34.0%,難易度5位/18ホール中 平均スコア5.64 平均パット数2.01 パーオン率16.3% フェアウェイ率51.8% OB率44.8% バンカー率36.3%,難易度5位/18ホール中 平均スコア5.64 平均パット数2.01 パーオン率16.3% フェアウェイ率51.8% OB率44.8% バンカー率36.3%,難易度5位/18ホール中 平均スコア5.64 平均パット数2.01 パーオン率16.3% フェアウェイ率51.8% OB率44.8% バンカー率36.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：403yd,Hdcp：1,PAR：5,Reg.：541yd,Hdcp：6,PAR：4,Reg.：352yd,Hdcp：10
5,距離のある難しいミドルホール　右側ＯＢに注意,距離のある難しいミドルホール　右側ＯＢに注意,距離のある難しいミドルホール　右側ＯＢに注意,思いっきり打って良　２打目は池の右１００Ｙ近くに,思いっきり打って良　２打目は池の右１００Ｙ近くに,思いっきり打って良　２打目は池の右１００Ｙ近くに,左ドッグのミドルホール　グリーン奥にＯＢ,左ドッグのミドルホール　グリーン奥にＯＢ,左ドッグのミドルホール　グリーン奥にＯＢ
6,難易度1位/18ホール中 平均スコア5.74 平均パット数2.04 パーオン率12.0% フェアウェイ率51.0% OB率53.5% バンカー率20.5%,難易度1位/18ホール中 平均スコア5.74 平均パット数2.04 パーオン率12.0% フェアウェイ率51.0% OB率53.5% バンカー率20.5%,難易度1位/18ホール中 平均スコア5.74 平均パット数2.04 パーオン率12.0% フェアウェイ率51.0% OB率53.5% バンカー率20.5%,難易度11位/18ホール中 平均スコア6.4 平均パット数2.05 パーオン率26.8% フェアウェイ率56.5% OB率22.5% バンカー率25.5%,難易度11位/18ホール中 平均スコア6.4 平均パット数2.05 パーオン率26.8% フェアウェイ率56.5% OB率22.5% バンカー率25.5%,難易度11位/18ホール中 平均スコア6.4 平均パット数2.05 パーオン率26.8% フェアウェイ率56.5% OB率22.5% バンカー率25.5%,難易度4位/18ホール中 平均スコア5.61 平均パット数2.09 パーオン率13.5% フェアウェイ率41.5% OB率18.8% バンカー率30.3%,難易度4位/18ホール中 平均スコア5.61 平均パット数2.09 パーオン率13.5% フェアウェイ率41.5% OB率18.8% バンカー率30.3%,難易度4位/18ホール中 平均スコア5.61 平均パット数2.09 パーオン率13.5% フェアウェイ率41.5% OB率18.8% バンカー率30.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：184yd,Hdcp：16,PAR：5,Reg.：483yd,Hdcp：8,PAR：4,Reg.：316yd,Hdcp：12
9,見た目より距離のあるショートホール,見た目より距離のあるショートホール,見た目より距離のあるショートホール,まっすぐな登りのロング　グリーン付近にバンカー,まっすぐな登りのロング　グリーン付近にバンカー,まっすぐな登りのロング　グリーン付近にバンカー,クラブハウスへ向かう上がりホール　左ＯＢに注意,クラブハウスへ向かう上がりホール　左ＯＢに注意,クラブハウスへ向かう上がりホール　左ＯＢに注意
