,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：388yd,Hdcp：5,PAR：5,Reg.：486yd,Hdcp：2,PAR：4,Reg.：371yd,Hdcp：8
1,ティーショットは樹木左目がベスト,ティーショットは樹木左目がベスト,ティーショットは樹木左目がベスト,ティショットはセンター左サイドへ豪快に,ティショットはセンター左サイドへ豪快に,ティショットはセンター左サイドへ豪快に,全体的に打ち上げのミドルホール,全体的に打ち上げのミドルホール,全体的に打ち上げのミドルホール
2,難易度4位/9ホール中 平均スコア5.34 平均パット数1.96 パーオン率17.3% フェアウェイ率54.5% OB率7.3% バンカー率26.5%,難易度4位/9ホール中 平均スコア5.34 平均パット数1.96 パーオン率17.3% フェアウェイ率54.5% OB率7.3% バンカー率26.5%,難易度4位/9ホール中 平均スコア5.34 平均パット数1.96 パーオン率17.3% フェアウェイ率54.5% OB率7.3% バンカー率26.5%,難易度7位/9ホール中 平均スコア6.18 平均パット数1.93 パーオン率31.0% フェアウェイ率48.8% OB率23.0% バンカー率13.0%,難易度7位/9ホール中 平均スコア6.18 平均パット数1.93 パーオン率31.0% フェアウェイ率48.8% OB率23.0% バンカー率13.0%,難易度7位/9ホール中 平均スコア6.18 平均パット数1.93 パーオン率31.0% フェアウェイ率48.8% OB率23.0% バンカー率13.0%,難易度5位/9ホール中 平均スコア5.31 平均パット数1.97 パーオン率19.3% フェアウェイ率58.0% OB率13.5% バンカー率20.8%,難易度5位/9ホール中 平均スコア5.31 平均パット数1.97 パーオン率19.3% フェアウェイ率58.0% OB率13.5% バンカー率20.8%,難易度5位/9ホール中 平均スコア5.31 平均パット数1.97 パーオン率19.3% フェアウェイ率58.0% OB率13.5% バンカー率20.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：514yd,Hdcp：1,PAR：4,Reg.：411yd,Hdcp：4,PAR：3,Reg.：180yd,Hdcp：7
5,打ち上げで２打以降打ち下ろしのロングホール。,打ち上げで２打以降打ち下ろしのロングホール。,打ち上げで２打以降打ち下ろしのロングホール。,打ち上げの距離のあるミドルホール,打ち上げの距離のあるミドルホール,打ち上げの距離のあるミドルホール,距離のあるショートホール,距離のあるショートホール,距離のあるショートホール
6,難易度6位/9ホール中 平均スコア6.17 平均パット数1.92 パーオン率28.5% フェアウェイ率65.0% OB率11.0% バンカー率30.3%,難易度6位/9ホール中 平均スコア6.17 平均パット数1.92 パーオン率28.5% フェアウェイ率65.0% OB率11.0% バンカー率30.3%,難易度6位/9ホール中 平均スコア6.17 平均パット数1.92 パーオン率28.5% フェアウェイ率65.0% OB率11.0% バンカー率30.3%,難易度1位/9ホール中 平均スコア5.58 平均パット数2.05 パーオン率11.5% フェアウェイ率61.0% OB率15.3% バンカー率20.8%,難易度1位/9ホール中 平均スコア5.58 平均パット数2.05 パーオン率11.5% フェアウェイ率61.0% OB率15.3% バンカー率20.8%,難易度1位/9ホール中 平均スコア5.58 平均パット数2.05 パーオン率11.5% フェアウェイ率61.0% OB率15.3% バンカー率20.8%,難易度8位/9ホール中 平均スコア4.13 平均パット数1.93 パーオン率19.8% フェアウェイ率- OB率2.8% バンカー率14.8%,難易度8位/9ホール中 平均スコア4.13 平均パット数1.93 パーオン率19.8% フェアウェイ率- OB率2.8% バンカー率14.8%,難易度8位/9ホール中 平均スコア4.13 平均パット数1.93 パーオン率19.8% フェアウェイ率- OB率2.8% バンカー率14.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：422yd,Hdcp：3,PAR：3,Reg.：132yd,Hdcp：9,PAR：4,Reg.：378yd,Hdcp：6
9,距離のある打ち下ろしの左に曲がるミドルホール,距離のある打ち下ろしの左に曲がるミドルホール,距離のある打ち下ろしの左に曲がるミドルホール,やや打ち下ろしのショートホール,やや打ち下ろしのショートホール,やや打ち下ろしのショートホール,全体に打ち上げで右に曲がるミドルホール,全体に打ち上げで右に曲がるミドルホール,全体に打ち上げで右に曲がるミドルホール
10,難易度2位/9ホール中 平均スコア5.51 平均パット数1.92 パーオン率10.0% フェアウェイ率49.5% OB率25.0% バンカー率14.0%,難易度2位/9ホール中 平均スコア5.51 平均パット数1.92 パーオン率10.0% フェアウェイ率49.5% OB率25.0% バンカー率14.0%,難易度2位/9ホール中 平均スコア5.51 平均パット数1.92 パーオン率10.0% フェアウェイ率49.5% OB率25.0% バンカー率14.0%,難易度9位/9ホール中 平均スコア3.82 平均パット数1.93 パーオン率35.0% フェアウェイ率- OB率5.3% バンカー率11.0%,難易度9位/9ホール中 平均スコア3.82 平均パット数1.93 パーオン率35.0% フェアウェイ率- OB率5.3% バンカー率11.0%,難易度9位/9ホール中 平均スコア3.82 平均パット数1.93 パーオン率35.0% フェアウェイ率- OB率5.3% バンカー率11.0%,難易度3位/9ホール中 平均スコア5.38 平均パット数2.05 パーオン率18.8% フェアウェイ率62.0% OB率11.7% バンカー率21.8%,難易度3位/9ホール中 平均スコア5.38 平均パット数2.05 パーオン率18.8% フェアウェイ率62.0% OB率11.7% バンカー率21.8%,難易度3位/9ホール中 平均スコア5.38 平均パット数2.05 パーオン率18.8% フェアウェイ率62.0% OB率11.7% バンカー率21.8%
