,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：359yd,Hdcp：5,PAR：4,Reg.：347yd,Hdcp：13,PAR：5,Reg.：500yd,Hdcp：9
1,打ち上げのミドルホール,打ち上げのミドルホール,打ち上げのミドルホール,左ドッグレッグのトリッキーなミドルホール,左ドッグレッグのトリッキーなミドルホール,左ドッグレッグのトリッキーなミドルホール,ティーショットで右はOB　左手前もOB,ティーショットで右はOB　左手前もOB,ティーショットで右はOB　左手前もOB
2,難易度6位/18ホール中 平均スコア5.45 平均パット数1.96 パーオン率17.0% フェアウェイ率48.8% OB率34.3% バンカー率10.0%,難易度6位/18ホール中 平均スコア5.45 平均パット数1.96 パーオン率17.0% フェアウェイ率48.8% OB率34.3% バンカー率10.0%,難易度6位/18ホール中 平均スコア5.45 平均パット数1.96 パーオン率17.0% フェアウェイ率48.8% OB率34.3% バンカー率10.0%,難易度1位/18ホール中 平均スコア5.83 平均パット数2.13 パーオン率11.8% フェアウェイ率48.8% OB率62.0% バンカー率7.8%,難易度1位/18ホール中 平均スコア5.83 平均パット数2.13 パーオン率11.8% フェアウェイ率48.8% OB率62.0% バンカー率7.8%,難易度1位/18ホール中 平均スコア5.83 平均パット数2.13 パーオン率11.8% フェアウェイ率48.8% OB率62.0% バンカー率7.8%,難易度2位/18ホール中 平均スコア6.55 平均パット数2 パーオン率25.5% フェアウェイ率59.5% OB率44.0% バンカー率21.0%,難易度2位/18ホール中 平均スコア6.55 平均パット数2 パーオン率25.5% フェアウェイ率59.5% OB率44.0% バンカー率21.0%,難易度2位/18ホール中 平均スコア6.55 平均パット数2 パーオン率25.5% フェアウェイ率59.5% OB率44.0% バンカー率21.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：443yd,Hdcp：3,PAR：3,Reg.：178yd,Hdcp：17,PAR：4,Reg.：365yd,Hdcp：15
5,アウトで最も長い左ドッグレッグのミドルホール,アウトで最も長い左ドッグレッグのミドルホール,アウトで最も長い左ドッグレッグのミドルホール,メイングリーン面はティーより約5m上がっている,メイングリーン面はティーより約5m上がっている,メイングリーン面はティーより約5m上がっている,ストレートなミドルホール,ストレートなミドルホール,ストレートなミドルホール
6,難易度11位/18ホール中 平均スコア5.3 平均パット数1.99 パーオン率18.3% フェアウェイ率66.0% OB率14.5% バンカー率18.3%,難易度11位/18ホール中 平均スコア5.3 平均パット数1.99 パーオン率18.3% フェアウェイ率66.0% OB率14.5% バンカー率18.3%,難易度11位/18ホール中 平均スコア5.3 平均パット数1.99 パーオン率18.3% フェアウェイ率66.0% OB率14.5% バンカー率18.3%,難易度15位/18ホール中 平均スコア4.13 平均パット数1.98 パーオン率19.5% フェアウェイ率- OB率5.0% バンカー率51.3%,難易度15位/18ホール中 平均スコア4.13 平均パット数1.98 パーオン率19.5% フェアウェイ率- OB率5.0% バンカー率51.3%,難易度15位/18ホール中 平均スコア4.13 平均パット数1.98 パーオン率19.5% フェアウェイ率- OB率5.0% バンカー率51.3%,難易度13位/18ホール中 平均スコア5.19 平均パット数2.03 パーオン率29.0% フェアウェイ率68.5% OB率10.3% バンカー率34.8%,難易度13位/18ホール中 平均スコア5.19 平均パット数2.03 パーオン率29.0% フェアウェイ率68.5% OB率10.3% バンカー率34.8%,難易度13位/18ホール中 平均スコア5.19 平均パット数2.03 パーオン率29.0% フェアウェイ率68.5% OB率10.3% バンカー率34.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：549yd,Hdcp：1,PAR：3,Reg.：167yd,Hdcp：11,PAR：4,Reg.：395yd,Hdcp：7
9,ハンディキャップ1のロングホール,ハンディキャップ1のロングホール,ハンディキャップ1のロングホール,グリーン面はティーより約4m下がっている,グリーン面はティーより約4m下がっている,グリーン面はティーより約4m下がっている,ティーショットの狙いはバンカー右サイド方向,ティーショットの狙いはバンカー右サイド方向,ティーショットの狙いはバンカー右サイド方向
10,難易度3位/18ホール中 平均スコア6.53 平均パット数1.94 パーオン率22.0% フェアウェイ率59.0% OB率47.8% バンカー率15.0%,難易度3位/18ホール中 平均スコア6.53 平均パット数1.94 パーオン率22.0% フェアウェイ率59.0% OB率47.8% バンカー率15.0%,難易度3位/18ホール中 平均スコア6.53 平均パット数1.94 パーオン率22.0% フェアウェイ率59.0% OB率47.8% バンカー率15.0%,難易度17位/18ホール中 平均スコア4.09 平均パット数1.97 パーオン率23.8% フェアウェイ率- OB率27.5% バンカー率29.8%,難易度17位/18ホール中 平均スコア4.09 平均パット数1.97 パーオン率23.8% フェアウェイ率- OB率27.5% バンカー率29.8%,難易度17位/18ホール中 平均スコア4.09 平均パット数1.97 パーオン率23.8% フェアウェイ率- OB率27.5% バンカー率29.8%,難易度7位/18ホール中 平均スコア5.38 平均パット数2 パーオン率15.8% フェアウェイ率50.8% OB率14.8% バンカー率33.3%,難易度7位/18ホール中 平均スコア5.38 平均パット数2 パーオン率15.8% フェアウェイ率50.8% OB率14.8% バンカー率33.3%,難易度7位/18ホール中 平均スコア5.38 平均パット数2 パーオン率15.8% フェアウェイ率50.8% OB率14.8% バンカー率33.3%
