,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：313yd,Hdcp：,PAR：5,Reg.：479yd,Hdcp：,PAR：3,Reg.：111yd,Hdcp：
1,ティーショットは右土手裾狙い,ティーショットは右土手裾狙い,ティーショットは右土手裾狙い,ティーショット２本松の右側がベスト,ティーショット２本松の右側がベスト,ティーショット２本松の右側がベスト,ゆるい下り傾斜の短いショートホール,ゆるい下り傾斜の短いショートホール,ゆるい下り傾斜の短いショートホール
2,難易度6位/9ホール中 平均スコア5.19 平均パット数1.85 パーオン率23.8% フェアウェイ率33.8% OB率26.0% バンカー率19.8%,難易度6位/9ホール中 平均スコア5.19 平均パット数1.85 パーオン率23.8% フェアウェイ率33.8% OB率26.0% バンカー率19.8%,難易度6位/9ホール中 平均スコア5.19 平均パット数1.85 パーオン率23.8% フェアウェイ率33.8% OB率26.0% バンカー率19.8%,難易度2位/9ホール中 平均スコア6.62 平均パット数1.97 パーオン率18.5% フェアウェイ率46.3% OB率26.0% バンカー率16.3%,難易度2位/9ホール中 平均スコア6.62 平均パット数1.97 パーオン率18.5% フェアウェイ率46.3% OB率26.0% バンカー率16.3%,難易度2位/9ホール中 平均スコア6.62 平均パット数1.97 パーオン率18.5% フェアウェイ率46.3% OB率26.0% バンカー率16.3%,難易度9位/9ホール中 平均スコア3.86 平均パット数1.86 パーオン率26.3% フェアウェイ率- OB率15.0% バンカー率5.5%,難易度9位/9ホール中 平均スコア3.86 平均パット数1.86 パーオン率26.3% フェアウェイ率- OB率15.0% バンカー率5.5%,難易度9位/9ホール中 平均スコア3.86 平均パット数1.86 パーオン率26.3% フェアウェイ率- OB率15.0% バンカー率5.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：420yd,Hdcp：,PAR：4,Reg.：362yd,Hdcp：,PAR：4,Reg.：311yd,Hdcp：
5,長いミドルホール　手前がＬ（左）グリーン,長いミドルホール　手前がＬ（左）グリーン,長いミドルホール　手前がＬ（左）グリーン,距離が長めの左ドッグレッグミドルホール,距離が長めの左ドッグレッグミドルホール,距離が長めの左ドッグレッグミドルホール,ティーショットは左山裾が目標　セカンドは大きめに,ティーショットは左山裾が目標　セカンドは大きめに,ティーショットは左山裾が目標　セカンドは大きめに
6,難易度1位/9ホール中 平均スコア6.07 平均パット数1.98 パーオン率2.3% フェアウェイ率47.0% OB率7.3% バンカー率6.3%,難易度1位/9ホール中 平均スコア6.07 平均パット数1.98 パーオン率2.3% フェアウェイ率47.0% OB率7.3% バンカー率6.3%,難易度1位/9ホール中 平均スコア6.07 平均パット数1.98 パーオン率2.3% フェアウェイ率47.0% OB率7.3% バンカー率6.3%,難易度3位/9ホール中 平均スコア5.67 平均パット数1.8 パーオン率5.8% フェアウェイ率44.3% OB率8.3% バンカー率14.8%,難易度3位/9ホール中 平均スコア5.67 平均パット数1.8 パーオン率5.8% フェアウェイ率44.3% OB率8.3% バンカー率14.8%,難易度3位/9ホール中 平均スコア5.67 平均パット数1.8 パーオン率5.8% フェアウェイ率44.3% OB率8.3% バンカー率14.8%,難易度7位/9ホール中 平均スコア5.12 平均パット数1.89 パーオン率28.5% フェアウェイ率52.3% OB率19.5% バンカー率7.8%,難易度7位/9ホール中 平均スコア5.12 平均パット数1.89 パーオン率28.5% フェアウェイ率52.3% OB率19.5% バンカー率7.8%,難易度7位/9ホール中 平均スコア5.12 平均パット数1.89 パーオン率28.5% フェアウェイ率52.3% OB率19.5% バンカー率7.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：191yd,Hdcp：,PAR：5,Reg.：502yd,Hdcp：,PAR：4,Reg.：313yd,Hdcp：
9,グリーンオーバーはＯＢがあるので注意,グリーンオーバーはＯＢがあるので注意,グリーンオーバーはＯＢがあるので注意,左ドッグレッグのロング　手前がＬ（左）グリーン,左ドッグレッグのロング　手前がＬ（左）グリーン,左ドッグレッグのロング　手前がＬ（左）グリーン,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度8位/9ホール中 平均スコア4.1 平均パット数1.77 パーオン率11.5% フェアウェイ率- OB率7.0% バンカー率4.0%,難易度8位/9ホール中 平均スコア4.1 平均パット数1.77 パーオン率11.5% フェアウェイ率- OB率7.0% バンカー率4.0%,難易度8位/9ホール中 平均スコア4.1 平均パット数1.77 パーオン率11.5% フェアウェイ率- OB率7.0% バンカー率4.0%,難易度4位/9ホール中 平均スコア6.48 平均パット数1.93 パーオン率17.8% フェアウェイ率50.3% OB率9.3% バンカー率18.0%,難易度4位/9ホール中 平均スコア6.48 平均パット数1.93 パーオン率17.8% フェアウェイ率50.3% OB率9.3% バンカー率18.0%,難易度4位/9ホール中 平均スコア6.48 平均パット数1.93 パーオン率17.8% フェアウェイ率50.3% OB率9.3% バンカー率18.0%,難易度5位/9ホール中 平均スコア5.36 平均パット数1.93 パーオン率15.3% フェアウェイ率47.5% OB率11.0% バンカー率11.5%,難易度5位/9ホール中 平均スコア5.36 平均パット数1.93 パーオン率15.3% フェアウェイ率47.5% OB率11.0% バンカー率11.5%,難易度5位/9ホール中 平均スコア5.36 平均パット数1.93 パーオン率15.3% フェアウェイ率47.5% OB率11.0% バンカー率11.5%
