,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：352yd,Hdcp：13,PAR：4,Reg.：378yd,Hdcp：3,PAR：5,Reg.：493yd,Hdcp：9
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
2,難易度13位/18ホール中 平均スコア5.29 平均パット数1.91 パーオン率18.8% フェアウェイ率63.0% OB率7.0% バンカー率25.3%,難易度13位/18ホール中 平均スコア5.29 平均パット数1.91 パーオン率18.8% フェアウェイ率63.0% OB率7.0% バンカー率25.3%,難易度13位/18ホール中 平均スコア5.29 平均パット数1.91 パーオン率18.8% フェアウェイ率63.0% OB率7.0% バンカー率25.3%,難易度8位/18ホール中 平均スコア5.37 平均パット数1.93 パーオン率14.8% フェアウェイ率49.3% OB率- バンカー率54.0%,難易度8位/18ホール中 平均スコア5.37 平均パット数1.93 パーオン率14.8% フェアウェイ率49.3% OB率- バンカー率54.0%,難易度8位/18ホール中 平均スコア5.37 平均パット数1.93 パーオン率14.8% フェアウェイ率49.3% OB率- バンカー率54.0%,難易度11位/18ホール中 平均スコア6.37 平均パット数1.95 パーオン率21.8% フェアウェイ率42.5% OB率- バンカー率43.0%,難易度11位/18ホール中 平均スコア6.37 平均パット数1.95 パーオン率21.8% フェアウェイ率42.5% OB率- バンカー率43.0%,難易度11位/18ホール中 平均スコア6.37 平均パット数1.95 パーオン率21.8% フェアウェイ率42.5% OB率- バンカー率43.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：133yd,Hdcp：17,PAR：5,Reg.：555yd,Hdcp：7,PAR：4,Reg.：407yd,Hdcp：1
5,短いショートホール,短いショートホール,短いショートホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度18位/18ホール中 平均スコア3.95 平均パット数2.03 パーオン率35.8% フェアウェイ率- OB率- バンカー率52.0%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.03 パーオン率35.8% フェアウェイ率- OB率- バンカー率52.0%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.03 パーオン率35.8% フェアウェイ率- OB率- バンカー率52.0%,難易度7位/18ホール中 平均スコア6.46 平均パット数1.92 パーオン率23.0% フェアウェイ率44.0% OB率5.0% バンカー率39.0%,難易度7位/18ホール中 平均スコア6.46 平均パット数1.92 パーオン率23.0% フェアウェイ率44.0% OB率5.0% バンカー率39.0%,難易度7位/18ホール中 平均スコア6.46 平均パット数1.92 パーオン率23.0% フェアウェイ率44.0% OB率5.0% バンカー率39.0%,難易度5位/18ホール中 平均スコア5.58 平均パット数1.92 パーオン率10.3% フェアウェイ率46.0% OB率9.0% バンカー率40.8%,難易度5位/18ホール中 平均スコア5.58 平均パット数1.92 パーオン率10.3% フェアウェイ率46.0% OB率9.0% バンカー率40.8%,難易度5位/18ホール中 平均スコア5.58 平均パット数1.92 パーオン率10.3% フェアウェイ率46.0% OB率9.0% バンカー率40.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：359yd,Hdcp：5,PAR：3,Reg.：187yd,Hdcp：15,PAR：4,Reg.：436yd,Hdcp：11
9,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,長いショートホール,長いショートホール,長いショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度10位/18ホール中 平均スコア5.43 平均パット数1.94 パーオン率22.3% フェアウェイ率62.0% OB率7.0% バンカー率56.5%,難易度10位/18ホール中 平均スコア5.43 平均パット数1.94 パーオン率22.3% フェアウェイ率62.0% OB率7.0% バンカー率56.5%,難易度10位/18ホール中 平均スコア5.43 平均パット数1.94 パーオン率22.3% フェアウェイ率62.0% OB率7.0% バンカー率56.5%,難易度16位/18ホール中 平均スコア4.02 平均パット数1.83 パーオン率13.5% フェアウェイ率- OB率- バンカー率38.8%,難易度16位/18ホール中 平均スコア4.02 平均パット数1.83 パーオン率13.5% フェアウェイ率- OB率- バンカー率38.8%,難易度16位/18ホール中 平均スコア4.02 平均パット数1.83 パーオン率13.5% フェアウェイ率- OB率- バンカー率38.8%,難易度1位/18ホール中 平均スコア5.78 平均パット数1.96 パーオン率3.0% フェアウェイ率38.3% OB率19.0% バンカー率27.7%,難易度1位/18ホール中 平均スコア5.78 平均パット数1.96 パーオン率3.0% フェアウェイ率38.3% OB率19.0% バンカー率27.7%,難易度1位/18ホール中 平均スコア5.78 平均パット数1.96 パーオン率3.0% フェアウェイ率38.3% OB率19.0% バンカー率27.7%
