,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：399yd,Hdcp：4,PAR：5,Reg.：497yd,Hdcp：10,PAR：4,Reg.：372yd,Hdcp：16
1,フェアウェイ全体が左へ傾斜　やや右め狙いで,フェアウェイ全体が左へ傾斜　やや右め狙いで,フェアウェイ全体が左へ傾斜　やや右め狙いで,ティーショット、第２打ともセンター狙いで,ティーショット、第２打ともセンター狙いで,ティーショット、第２打ともセンター狙いで,穏やかな打ち下ろしの短いミドルホール,穏やかな打ち下ろしの短いミドルホール,穏やかな打ち下ろしの短いミドルホール
2,難易度3位/18ホール中 平均スコア5.62 平均パット数1.87 パーオン率5.0% フェアウェイ率47.3% OB率8.8% バンカー率26.5%,難易度3位/18ホール中 平均スコア5.62 平均パット数1.87 パーオン率5.0% フェアウェイ率47.3% OB率8.8% バンカー率26.5%,難易度3位/18ホール中 平均スコア5.62 平均パット数1.87 パーオン率5.0% フェアウェイ率47.3% OB率8.8% バンカー率26.5%,難易度2位/18ホール中 平均スコア6.69 平均パット数2.02 パーオン率12.5% フェアウェイ率49.5% OB率5.7% バンカー率28.5%,難易度2位/18ホール中 平均スコア6.69 平均パット数2.02 パーオン率12.5% フェアウェイ率49.5% OB率5.7% バンカー率28.5%,難易度2位/18ホール中 平均スコア6.69 平均パット数2.02 パーオン率12.5% フェアウェイ率49.5% OB率5.7% バンカー率28.5%,難易度9位/18ホール中 平均スコア5.34 平均パット数1.86 パーオン率15.3% フェアウェイ率43.3% OB率6.0% バンカー率34.8%,難易度9位/18ホール中 平均スコア5.34 平均パット数1.86 パーオン率15.3% フェアウェイ率43.3% OB率6.0% バンカー率34.8%,難易度9位/18ホール中 平均スコア5.34 平均パット数1.86 パーオン率15.3% フェアウェイ率43.3% OB率6.0% バンカー率34.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：371yd,Hdcp：2,PAR：3,Reg.：159yd,Hdcp：8,PAR：5,Reg.：517yd,Hdcp：14
5,左サイドにＯＢが続くミドルホール,左サイドにＯＢが続くミドルホール,左サイドにＯＢが続くミドルホール,風が巻きやすいので距離感、方向性を慎重に,風が巻きやすいので距離感、方向性を慎重に,風が巻きやすいので距離感、方向性を慎重に,軽い打ち下ろしの第一打はＦＷの１本松の左狙い,軽い打ち下ろしの第一打はＦＷの１本松の左狙い,軽い打ち下ろしの第一打はＦＷの１本松の左狙い
6,難易度4位/18ホール中 平均スコア5.56 平均パット数1.89 パーオン率9.0% フェアウェイ率53.3% OB率23.0% バンカー率19.5%,難易度4位/18ホール中 平均スコア5.56 平均パット数1.89 パーオン率9.0% フェアウェイ率53.3% OB率23.0% バンカー率19.5%,難易度4位/18ホール中 平均スコア5.56 平均パット数1.89 パーオン率9.0% フェアウェイ率53.3% OB率23.0% バンカー率19.5%,難易度14位/18ホール中 平均スコア4.14 平均パット数1.9 パーオン率18.5% フェアウェイ率- OB率9.5% バンカー率35.5%,難易度14位/18ホール中 平均スコア4.14 平均パット数1.9 パーオン率18.5% フェアウェイ率- OB率9.5% バンカー率35.5%,難易度14位/18ホール中 平均スコア4.14 平均パット数1.9 パーオン率18.5% フェアウェイ率- OB率9.5% バンカー率35.5%,難易度8位/18ホール中 平均スコア6.41 平均パット数1.91 パーオン率20.0% フェアウェイ率54.8% OB率8.0% バンカー率28.0%,難易度8位/18ホール中 平均スコア6.41 平均パット数1.91 パーオン率20.0% フェアウェイ率54.8% OB率8.0% バンカー率28.0%,難易度8位/18ホール中 平均スコア6.41 平均パット数1.91 パーオン率20.0% フェアウェイ率54.8% OB率8.0% バンカー率28.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：308yd,Hdcp：18,PAR：3,Reg.：175yd,Hdcp：6,PAR：4,Reg.：411yd,Hdcp：12
9,穏やかな打ち上げのミドルホール,穏やかな打ち上げのミドルホール,穏やかな打ち上げのミドルホール,長めのショートホール,長めのショートホール,長めのショートホール,ティーショットが打ち下ろしの長いミドルホール,ティーショットが打ち下ろしの長いミドルホール,ティーショットが打ち下ろしの長いミドルホール
10,難易度13位/18ホール中 平均スコア5.16 平均パット数1.96 パーオン率24.0% フェアウェイ率58.3% OB率2.5% バンカー率17.5%,難易度13位/18ホール中 平均スコア5.16 平均パット数1.96 パーオン率24.0% フェアウェイ率58.3% OB率2.5% バンカー率17.5%,難易度13位/18ホール中 平均スコア5.16 平均パット数1.96 パーオン率24.0% フェアウェイ率58.3% OB率2.5% バンカー率17.5%,難易度15位/18ホール中 平均スコア4.1 平均パット数1.89 パーオン率15.3% フェアウェイ率- OB率6.0% バンカー率36.0%,難易度15位/18ホール中 平均スコア4.1 平均パット数1.89 パーオン率15.3% フェアウェイ率- OB率6.0% バンカー率36.0%,難易度15位/18ホール中 平均スコア4.1 平均パット数1.89 パーオン率15.3% フェアウェイ率- OB率6.0% バンカー率36.0%,難易度6位/18ホール中 平均スコア5.5 平均パット数1.87 パーオン率8.8% フェアウェイ率57.8% OB率16.5% バンカー率11.0%,難易度6位/18ホール中 平均スコア5.5 平均パット数1.87 パーオン率8.8% フェアウェイ率57.8% OB率16.5% バンカー率11.0%,難易度6位/18ホール中 平均スコア5.5 平均パット数1.87 パーオン率8.8% フェアウェイ率57.8% OB率16.5% バンカー率11.0%
