,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：450yd,Hdcp：,PAR：4,Reg.：347yd,Hdcp：,PAR：3,Reg.：145yd,Hdcp：
1,バーディとるならこのロングホール,バーディとるならこのロングホール,バーディとるならこのロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,砲台グリーンのショート　手前がＬ（左）グリーン,砲台グリーンのショート　手前がＬ（左）グリーン,砲台グリーンのショート　手前がＬ（左）グリーン
2,難易度3位/9ホール中 平均スコア6.07 平均パット数2.01 パーオン率32.8% フェアウェイ率54.5% OB率14.7% バンカー率-,難易度3位/9ホール中 平均スコア6.07 平均パット数2.01 パーオン率32.8% フェアウェイ率54.5% OB率14.7% バンカー率-,難易度3位/9ホール中 平均スコア6.07 平均パット数2.01 パーオン率32.8% フェアウェイ率54.5% OB率14.7% バンカー率-,難易度1位/9ホール中 平均スコア5.43 平均パット数2.01 パーオン率14.0% フェアウェイ率57.3% OB率14.7% バンカー率13.3%,難易度1位/9ホール中 平均スコア5.43 平均パット数2.01 パーオン率14.0% フェアウェイ率57.3% OB率14.7% バンカー率13.3%,難易度1位/9ホール中 平均スコア5.43 平均パット数2.01 パーオン率14.0% フェアウェイ率57.3% OB率14.7% バンカー率13.3%,難易度6位/9ホール中 平均スコア4.26 平均パット数2.17 パーオン率19.5% フェアウェイ率- OB率7.0% バンカー率14.0%,難易度6位/9ホール中 平均スコア4.26 平均パット数2.17 パーオン率19.5% フェアウェイ率- OB率7.0% バンカー率14.0%,難易度6位/9ホール中 平均スコア4.26 平均パット数2.17 パーオン率19.5% フェアウェイ率- OB率7.0% バンカー率14.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：282yd,Hdcp：,PAR：4,Reg.：323yd,Hdcp：,PAR：5,Reg.：456yd,Hdcp：
5,短いミドルホール　奥がＬ（左）グリーン,短いミドルホール　奥がＬ（左）グリーン,短いミドルホール　奥がＬ（左）グリーン,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール
6,難易度2位/9ホール中 平均スコア5.29 平均パット数1.99 パーオン率18.0% フェアウェイ率49.0% OB率6.0% バンカー率19.0%,難易度2位/9ホール中 平均スコア5.29 平均パット数1.99 パーオン率18.0% フェアウェイ率49.0% OB率6.0% バンカー率19.0%,難易度2位/9ホール中 平均スコア5.29 平均パット数1.99 パーオン率18.0% フェアウェイ率49.0% OB率6.0% バンカー率19.0%,難易度7位/9ホール中 平均スコア5.04 平均パット数1.91 パーオン率23.0% フェアウェイ率52.3% OB率- バンカー率18.0%,難易度7位/9ホール中 平均スコア5.04 平均パット数1.91 パーオン率23.0% フェアウェイ率52.3% OB率- バンカー率18.0%,難易度7位/9ホール中 平均スコア5.04 平均パット数1.91 パーオン率23.0% フェアウェイ率52.3% OB率- バンカー率18.0%,難易度4位/9ホール中 平均スコア6.02 平均パット数2.01 パーオン率37.5% フェアウェイ率66.5% OB率19.0% バンカー率12.7%,難易度4位/9ホール中 平均スコア6.02 平均パット数2.01 パーオン率37.5% フェアウェイ率66.5% OB率19.0% バンカー率12.7%,難易度4位/9ホール中 平均スコア6.02 平均パット数2.01 パーオン率37.5% フェアウェイ率66.5% OB率19.0% バンカー率12.7%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：442yd,Hdcp：,PAR：0,Reg.：0yd,Hdcp：,PAR：0,Reg.：0yd,Hdcp：
9,やや左ドッグレッグのロング　奥がＬ（左）グリーン,やや左ドッグレッグのロング　奥がＬ（左）グリーン,やや左ドッグレッグのロング　奥がＬ（左）グリーン,,,,,,
10,難易度5位/9ホール中 平均スコア5.92 平均パット数2.1 パーオン率46.8% フェアウェイ率68.0% OB率22.0% バンカー率6.0%,難易度5位/9ホール中 平均スコア5.92 平均パット数2.1 パーオン率46.8% フェアウェイ率68.0% OB率22.0% バンカー率6.0%,難易度5位/9ホール中 平均スコア5.92 平均パット数2.1 パーオン率46.8% フェアウェイ率68.0% OB率22.0% バンカー率6.0%,難易度8位/9ホール中 平均スコア- 平均パット数1.44 パーオン率- フェアウェイ率- OB率- バンカー率-,難易度8位/9ホール中 平均スコア- 平均パット数1.44 パーオン率- フェアウェイ率- OB率- バンカー率-,難易度8位/9ホール中 平均スコア- 平均パット数1.44 パーオン率- フェアウェイ率- OB率- バンカー率-,難易度9位/9ホール中 平均スコア- 平均パット数1.48 パーオン率- フェアウェイ率- OB率- バンカー率-,難易度9位/9ホール中 平均スコア- 平均パット数1.48 パーオン率- フェアウェイ率- OB率- バンカー率-,難易度9位/9ホール中 平均スコア- 平均パット数1.48 パーオン率- フェアウェイ率- OB率- バンカー率-
