,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：550yd,Hdcp：1,PAR：3,Reg.：136yd,Hdcp：17,PAR：4,Reg.：343yd,Hdcp：11
1,豪快な打ち下ろしのロング　奥がＬ（左）グリーン,豪快な打ち下ろしのロング　奥がＬ（左）グリーン,豪快な打ち下ろしのロング　奥がＬ（左）グリーン,距離の短い打ちおろしのショートホール,距離の短い打ちおろしのショートホール,距離の短い打ちおろしのショートホール,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール
2,難易度1位/18ホール中 平均スコア6.88 平均パット数2.03 パーオン率14.0% フェアウェイ率47.5% OB率53.8% バンカー率13.0%,難易度1位/18ホール中 平均スコア6.88 平均パット数2.03 パーオン率14.0% フェアウェイ率47.5% OB率53.8% バンカー率13.0%,難易度1位/18ホール中 平均スコア6.88 平均パット数2.03 パーオン率14.0% フェアウェイ率47.5% OB率53.8% バンカー率13.0%,難易度18位/18ホール中 平均スコア3.81 平均パット数1.93 パーオン率37.0% フェアウェイ率- OB率23.8% バンカー率19.5%,難易度18位/18ホール中 平均スコア3.81 平均パット数1.93 パーオン率37.0% フェアウェイ率- OB率23.8% バンカー率19.5%,難易度18位/18ホール中 平均スコア3.81 平均パット数1.93 パーオン率37.0% フェアウェイ率- OB率23.8% バンカー率19.5%,難易度10位/18ホール中 平均スコア5.27 平均パット数2 パーオン率25.0% フェアウェイ率49.8% OB率27.3% バンカー率19.0%,難易度10位/18ホール中 平均スコア5.27 平均パット数2 パーオン率25.0% フェアウェイ率49.8% OB率27.3% バンカー率19.0%,難易度10位/18ホール中 平均スコア5.27 平均パット数2 パーオン率25.0% フェアウェイ率49.8% OB率27.3% バンカー率19.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：388yd,Hdcp：7,PAR：4,Reg.：344yd,Hdcp：15,PAR：4,Reg.：353yd,Hdcp：5
5,谷越えの打ち下ろしミドルホール,谷越えの打ち下ろしミドルホール,谷越えの打ち下ろしミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,右ドッグレッグのミドル　奥が左（Ｌ）グリーン,右ドッグレッグのミドル　奥が左（Ｌ）グリーン,右ドッグレッグのミドル　奥が左（Ｌ）グリーン
6,難易度6位/18ホール中 平均スコア5.49 平均パット数1.96 パーオン率15.3% フェアウェイ率41.3% OB率39.8% バンカー率20.5%,難易度6位/18ホール中 平均スコア5.49 平均パット数1.96 パーオン率15.3% フェアウェイ率41.3% OB率39.8% バンカー率20.5%,難易度6位/18ホール中 平均スコア5.49 平均パット数1.96 パーオン率15.3% フェアウェイ率41.3% OB率39.8% バンカー率20.5%,難易度14位/18ホール中 平均スコア5.12 平均パット数1.98 パーオン率33.3% フェアウェイ率50.8% OB率27.3% バンカー率24.5%,難易度14位/18ホール中 平均スコア5.12 平均パット数1.98 パーオン率33.3% フェアウェイ率50.8% OB率27.3% バンカー率24.5%,難易度14位/18ホール中 平均スコア5.12 平均パット数1.98 パーオン率33.3% フェアウェイ率50.8% OB率27.3% バンカー率24.5%,難易度11位/18ホール中 平均スコア5.21 平均パット数1.97 パーオン率22.8% フェアウェイ率50.3% OB率24.3% バンカー率22.8%,難易度11位/18ホール中 平均スコア5.21 平均パット数1.97 パーオン率22.8% フェアウェイ率50.3% OB率24.3% バンカー率22.8%,難易度11位/18ホール中 平均スコア5.21 平均パット数1.97 パーオン率22.8% フェアウェイ率50.3% OB率24.3% バンカー率22.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：170yd,Hdcp：13,PAR：4,Reg.：422yd,Hdcp：3,PAR：5,Reg.：506yd,Hdcp：9
9,フラットなショートホール,フラットなショートホール,フラットなショートホール,距離のある戦略性の高いミドルホール,距離のある戦略性の高いミドルホール,距離のある戦略性の高いミドルホール,やや打ち上げの雄大なロングホール,やや打ち上げの雄大なロングホール,やや打ち上げの雄大なロングホール
10,難易度16位/18ホール中 平均スコア3.94 平均パット数1.94 パーオン率24.5% フェアウェイ率- OB率14.3% バンカー率9.8%,難易度16位/18ホール中 平均スコア3.94 平均パット数1.94 パーオン率24.5% フェアウェイ率- OB率14.3% バンカー率9.8%,難易度16位/18ホール中 平均スコア3.94 平均パット数1.94 パーオン率24.5% フェアウェイ率- OB率14.3% バンカー率9.8%,難易度2位/18ホール中 平均スコア5.77 平均パット数1.93 パーオン率6.3% フェアウェイ率43.5% OB率32.3% バンカー率12.5%,難易度2位/18ホール中 平均スコア5.77 平均パット数1.93 パーオン率6.3% フェアウェイ率43.5% OB率32.3% バンカー率12.5%,難易度2位/18ホール中 平均スコア5.77 平均パット数1.93 パーオン率6.3% フェアウェイ率43.5% OB率32.3% バンカー率12.5%,難易度8位/18ホール中 平均スコア6.38 平均パット数1.96 パーオン率23.3% フェアウェイ率45.8% OB率42.0% バンカー率17.3%,難易度8位/18ホール中 平均スコア6.38 平均パット数1.96 パーオン率23.3% フェアウェイ率45.8% OB率42.0% バンカー率17.3%,難易度8位/18ホール中 平均スコア6.38 平均パット数1.96 パーオン率23.3% フェアウェイ率45.8% OB率42.0% バンカー率17.3%
