,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：385yd,Hdcp：4,PAR：4,Reg.：362yd,Hdcp：8,PAR：3,Reg.：180yd,Hdcp：6
1,2打目はゆるやかなダウンスロープ、距離感を大切に,2打目はゆるやかなダウンスロープ、距離感を大切に,2打目はゆるやかなダウンスロープ、距離感を大切に,フェアウェイも広くフラットで思い切り飛ばして,フェアウェイも広くフラットで思い切り飛ばして,フェアウェイも広くフラットで思い切り飛ばして,池越えの距離のあるショートホール,池越えの距離のあるショートホール,池越えの距離のあるショートホール
2,難易度4位/9ホール中 平均スコア5.34 平均パット数2 パーオン率21.8% フェアウェイ率46.5% OB率8.0% バンカー率28.5%,難易度4位/9ホール中 平均スコア5.34 平均パット数2 パーオン率21.8% フェアウェイ率46.5% OB率8.0% バンカー率28.5%,難易度4位/9ホール中 平均スコア5.34 平均パット数2 パーオン率21.8% フェアウェイ率46.5% OB率8.0% バンカー率28.5%,難易度6位/9ホール中 平均スコア5.28 平均パット数2.05 パーオン率24.3% フェアウェイ率49.3% OB率17.0% バンカー率14.8%,難易度6位/9ホール中 平均スコア5.28 平均パット数2.05 パーオン率24.3% フェアウェイ率49.3% OB率17.0% バンカー率14.8%,難易度6位/9ホール中 平均スコア5.28 平均パット数2.05 パーオン率24.3% フェアウェイ率49.3% OB率17.0% バンカー率14.8%,難易度8位/9ホール中 平均スコア4 平均パット数2 パーオン率28.5% フェアウェイ率- OB率7.3% バンカー率19.8%,難易度8位/9ホール中 平均スコア4 平均パット数2 パーオン率28.5% フェアウェイ率- OB率7.3% バンカー率19.8%,難易度8位/9ホール中 平均スコア4 平均パット数2 パーオン率28.5% フェアウェイ率- OB率7.3% バンカー率19.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：539yd,Hdcp：1,PAR：4,Reg.：411yd,Hdcp：2,PAR：3,Reg.：153yd,Hdcp：9
5,ティショットは打ち下ろし2打目からは打ち上げ,ティショットは打ち下ろし2打目からは打ち上げ,ティショットは打ち下ろし2打目からは打ち上げ,長いミドルホール,長いミドルホール,長いミドルホール,距離はないがグリーン左側のバンカーを避けたい,距離はないがグリーン左側のバンカーを避けたい,距離はないがグリーン左側のバンカーを避けたい
6,難易度1位/9ホール中 平均スコア6.53 平均パット数1.96 パーオン率20.0% フェアウェイ率49.3% OB率44.8% バンカー率9.3%,難易度1位/9ホール中 平均スコア6.53 平均パット数1.96 パーオン率20.0% フェアウェイ率49.3% OB率44.8% バンカー率9.3%,難易度1位/9ホール中 平均スコア6.53 平均パット数1.96 パーオン率20.0% フェアウェイ率49.3% OB率44.8% バンカー率9.3%,難易度2位/9ホール中 平均スコア5.58 平均パット数1.98 パーオン率13.3% フェアウェイ率53.5% OB率37.3% バンカー率15.0%,難易度2位/9ホール中 平均スコア5.58 平均パット数1.98 パーオン率13.3% フェアウェイ率53.5% OB率37.3% バンカー率15.0%,難易度2位/9ホール中 平均スコア5.58 平均パット数1.98 パーオン率13.3% フェアウェイ率53.5% OB率37.3% バンカー率15.0%,難易度9位/9ホール中 平均スコア3.99 平均パット数2.1 パーオン率35.3% フェアウェイ率- OB率4.0% バンカー率13.5%,難易度9位/9ホール中 平均スコア3.99 平均パット数2.1 パーオン率35.3% フェアウェイ率- OB率4.0% バンカー率13.5%,難易度9位/9ホール中 平均スコア3.99 平均パット数2.1 パーオン率35.3% フェアウェイ率- OB率4.0% バンカー率13.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：495yd,Hdcp：5,PAR：4,Reg.：362yd,Hdcp：7,PAR：4,Reg.：372yd,Hdcp：3
9,ティショットは確実にフェアウェイをキープ,ティショットは確実にフェアウェイをキープ,ティショットは確実にフェアウェイをキープ,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度7位/9ホール中 平均スコア6.25 平均パット数1.97 パーオン率26.5% フェアウェイ率50.5% OB率6.8% バンカー率29.3%,難易度7位/9ホール中 平均スコア6.25 平均パット数1.97 パーオン率26.5% フェアウェイ率50.5% OB率6.8% バンカー率29.3%,難易度7位/9ホール中 平均スコア6.25 平均パット数1.97 パーオン率26.5% フェアウェイ率50.5% OB率6.8% バンカー率29.3%,難易度3位/9ホール中 平均スコア5.4 平均パット数2.09 パーオン率21.3% フェアウェイ率59.8% OB率13.3% バンカー率24.0%,難易度3位/9ホール中 平均スコア5.4 平均パット数2.09 パーオン率21.3% フェアウェイ率59.8% OB率13.3% バンカー率24.0%,難易度3位/9ホール中 平均スコア5.4 平均パット数2.09 パーオン率21.3% フェアウェイ率59.8% OB率13.3% バンカー率24.0%,難易度5位/9ホール中 平均スコア5.35 平均パット数1.93 パーオン率14.5% フェアウェイ率57.3% OB率21.0% バンカー率17.5%,難易度5位/9ホール中 平均スコア5.35 平均パット数1.93 パーオン率14.5% フェアウェイ率57.3% OB率21.0% バンカー率17.5%,難易度5位/9ホール中 平均スコア5.35 平均パット数1.93 パーオン率14.5% フェアウェイ率57.3% OB率21.0% バンカー率17.5%
