,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：400yd,Hdcp：4,PAR：5,Reg.：500yd,Hdcp：14,PAR：4,Reg.：390yd,Hdcp：6
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
2,難易度4位/18ホール中 平均スコア5.36 平均パット数2.02 パーオン率17.8% フェアウェイ率46.0% OB率2.7% バンカー率32.8%,難易度4位/18ホール中 平均スコア5.36 平均パット数2.02 パーオン率17.8% フェアウェイ率46.0% OB率2.7% バンカー率32.8%,難易度4位/18ホール中 平均スコア5.36 平均パット数2.02 パーオン率17.8% フェアウェイ率46.0% OB率2.7% バンカー率32.8%,難易度13位/18ホール中 平均スコア6.1 平均パット数2.06 パーオン率36.8% フェアウェイ率51.0% OB率5.0% バンカー率37.5%,難易度13位/18ホール中 平均スコア6.1 平均パット数2.06 パーオン率36.8% フェアウェイ率51.0% OB率5.0% バンカー率37.5%,難易度13位/18ホール中 平均スコア6.1 平均パット数2.06 パーオン率36.8% フェアウェイ率51.0% OB率5.0% バンカー率37.5%,難易度2位/18ホール中 平均スコア5.45 平均パット数2.08 パーオン率15.0% フェアウェイ率49.3% OB率2.0% バンカー率38.5%,難易度2位/18ホール中 平均スコア5.45 平均パット数2.08 パーオン率15.0% フェアウェイ率49.3% OB率2.0% バンカー率38.5%,難易度2位/18ホール中 平均スコア5.45 平均パット数2.08 パーオン率15.0% フェアウェイ率49.3% OB率2.0% バンカー率38.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：170yd,Hdcp：18,PAR：4,Reg.：350yd,Hdcp：10,PAR：4,Reg.：330yd,Hdcp：16
5,長いショートホール,長いショートホール,長いショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
6,難易度15位/18ホール中 平均スコア4.08 平均パット数2.04 パーオン率23.0% フェアウェイ率- OB率2.3% バンカー率55.3%,難易度15位/18ホール中 平均スコア4.08 平均パット数2.04 パーオン率23.0% フェアウェイ率- OB率2.3% バンカー率55.3%,難易度15位/18ホール中 平均スコア4.08 平均パット数2.04 パーオン率23.0% フェアウェイ率- OB率2.3% バンカー率55.3%,難易度14位/18ホール中 平均スコア5.15 平均パット数2.07 パーオン率30.0% フェアウェイ率46.8% OB率4.0% バンカー率32.8%,難易度14位/18ホール中 平均スコア5.15 平均パット数2.07 パーオン率30.0% フェアウェイ率46.8% OB率4.0% バンカー率32.8%,難易度14位/18ホール中 平均スコア5.15 平均パット数2.07 パーオン率30.0% フェアウェイ率46.8% OB率4.0% バンカー率32.8%,難易度9位/18ホール中 平均スコア5.26 平均パット数2.15 パーオン率28.8% フェアウェイ率49.3% OB率10.0% バンカー率30.3%,難易度9位/18ホール中 平均スコア5.26 平均パット数2.15 パーオン率28.8% フェアウェイ率49.3% OB率10.0% バンカー率30.3%,難易度9位/18ホール中 平均スコア5.26 平均パット数2.15 パーオン率28.8% フェアウェイ率49.3% OB率10.0% バンカー率30.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：500yd,Hdcp：2,PAR：3,Reg.：160yd,Hdcp：12,PAR：4,Reg.：360yd,Hdcp：8
9,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,長いショートホール,長いショートホール,長いショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度12位/18ホール中 平均スコア6.15 平均パット数2.04 パーオン率33.8% フェアウェイ率41.3% OB率12.0% バンカー率30.3%,難易度12位/18ホール中 平均スコア6.15 平均パット数2.04 パーオン率33.8% フェアウェイ率41.3% OB率12.0% バンカー率30.3%,難易度12位/18ホール中 平均スコア6.15 平均パット数2.04 パーオン率33.8% フェアウェイ率41.3% OB率12.0% バンカー率30.3%,難易度16位/18ホール中 平均スコア4 平均パット数1.99 パーオン率26.3% フェアウェイ率- OB率6.0% バンカー率38.0%,難易度16位/18ホール中 平均スコア4 平均パット数1.99 パーオン率26.3% フェアウェイ率- OB率6.0% バンカー率38.0%,難易度16位/18ホール中 平均スコア4 平均パット数1.99 パーオン率26.3% フェアウェイ率- OB率6.0% バンカー率38.0%,難易度1位/18ホール中 平均スコア5.65 平均パット数2.12 パーオン率19.0% フェアウェイ率44.5% OB率28.0% バンカー率21.0%,難易度1位/18ホール中 平均スコア5.65 平均パット数2.12 パーオン率19.0% フェアウェイ率44.5% OB率28.0% バンカー率21.0%,難易度1位/18ホール中 平均スコア5.65 平均パット数2.12 パーオン率19.0% フェアウェイ率44.5% OB率28.0% バンカー率21.0%
