,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：495yd,Hdcp：10,PAR：3,Reg.：148yd,Hdcp：18,PAR：4,Reg.：382yd,Hdcp：4
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,ショートホール,ショートホール,ショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
2,難易度6位/18ホール中 平均スコア6.49 平均パット数2.04 パーオン率23.3% フェアウェイ率46.0% OB率12.5% バンカー率11.5%,難易度6位/18ホール中 平均スコア6.49 平均パット数2.04 パーオン率23.3% フェアウェイ率46.0% OB率12.5% バンカー率11.5%,難易度6位/18ホール中 平均スコア6.49 平均パット数2.04 パーオン率23.3% フェアウェイ率46.0% OB率12.5% バンカー率11.5%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.05 パーオン率32.8% フェアウェイ率- OB率- バンカー率12.7%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.05 パーオン率32.8% フェアウェイ率- OB率- バンカー率12.7%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.05 パーオン率32.8% フェアウェイ率- OB率- バンカー率12.7%,難易度9位/18ホール中 平均スコア5.5 平均パット数1.94 パーオン率14.5% フェアウェイ率43.8% OB率4.5% バンカー率18.0%,難易度9位/18ホール中 平均スコア5.5 平均パット数1.94 パーオン率14.5% フェアウェイ率43.8% OB率4.5% バンカー率18.0%,難易度9位/18ホール中 平均スコア5.5 平均パット数1.94 パーオン率14.5% フェアウェイ率43.8% OB率4.5% バンカー率18.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：376yd,Hdcp：2,PAR：3,Reg.：182yd,Hdcp：6,PAR：4,Reg.：405yd,Hdcp：16
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,長いショートホール,長いショートホール,長いショートホール,長いミドルホール,長いミドルホール,長いミドルホール
6,難易度3位/18ホール中 平均スコア5.62 平均パット数1.98 パーオン率16.0% フェアウェイ率51.8% OB率11.0% バンカー率25.0%,難易度3位/18ホール中 平均スコア5.62 平均パット数1.98 パーオン率16.0% フェアウェイ率51.8% OB率11.0% バンカー率25.0%,難易度3位/18ホール中 平均スコア5.62 平均パット数1.98 パーオン率16.0% フェアウェイ率51.8% OB率11.0% バンカー率25.0%,難易度15位/18ホール中 平均スコア4.28 平均パット数1.96 パーオン率12.5% フェアウェイ率- OB率- バンカー率25.8%,難易度15位/18ホール中 平均スコア4.28 平均パット数1.96 パーオン率12.5% フェアウェイ率- OB率- バンカー率25.8%,難易度15位/18ホール中 平均スコア4.28 平均パット数1.96 パーオン率12.5% フェアウェイ率- OB率- バンカー率25.8%,難易度1位/18ホール中 平均スコア5.71 平均パット数1.95 パーオン率9.0% フェアウェイ率45.0% OB率9.0% バンカー率26.3%,難易度1位/18ホール中 平均スコア5.71 平均パット数1.95 パーオン率9.0% フェアウェイ率45.0% OB率9.0% バンカー率26.3%,難易度1位/18ホール中 平均スコア5.71 平均パット数1.95 パーオン率9.0% フェアウェイ率45.0% OB率9.0% バンカー率26.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：496yd,Hdcp：8,PAR：4,Reg.：411yd,Hdcp：14,PAR：4,Reg.：365yd,Hdcp：12
9,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度11位/18ホール中 平均スコア6.42 平均パット数2.02 パーオン率24.8% フェアウェイ率50.0% OB率18.3% バンカー率13.0%,難易度11位/18ホール中 平均スコア6.42 平均パット数2.02 パーオン率24.8% フェアウェイ率50.0% OB率18.3% バンカー率13.0%,難易度11位/18ホール中 平均スコア6.42 平均パット数2.02 パーオン率24.8% フェアウェイ率50.0% OB率18.3% バンカー率13.0%,難易度4位/18ホール中 平均スコア5.59 平均パット数1.94 パーオン率11.8% フェアウェイ率59.3% OB率10.3% バンカー率12.3%,難易度4位/18ホール中 平均スコア5.59 平均パット数1.94 パーオン率11.8% フェアウェイ率59.3% OB率10.3% バンカー率12.3%,難易度4位/18ホール中 平均スコア5.59 平均パット数1.94 パーオン率11.8% フェアウェイ率59.3% OB率10.3% バンカー率12.3%,難易度13位/18ホール中 平均スコア5.41 平均パット数1.95 パーオン率13.5% フェアウェイ率50.8% OB率17.0% バンカー率9.5%,難易度13位/18ホール中 平均スコア5.41 平均パット数1.95 パーオン率13.5% フェアウェイ率50.8% OB率17.0% バンカー率9.5%,難易度13位/18ホール中 平均スコア5.41 平均パット数1.95 パーオン率13.5% フェアウェイ率50.8% OB率17.0% バンカー率9.5%
