,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：434yd,Hdcp：14,PAR：4,Reg.：327yd,Hdcp：18,PAR：5,Reg.：507yd,Hdcp：8
1,紺碧の海に向かって打ち下ろすスターティングホール,紺碧の海に向かって打ち下ろすスターティングホール,紺碧の海に向かって打ち下ろすスターティングホール,軽い上りの短いミドル　グリーンの奥行きは短い,軽い上りの短いミドル　グリーンの奥行きは短い,軽い上りの短いミドル　グリーンの奥行きは短い,左傾斜打ち下ろしのロング　グリーンは右から狙う,左傾斜打ち下ろしのロング　グリーンは右から狙う,左傾斜打ち下ろしのロング　グリーンは右から狙う
2,難易度2位/9ホール中 平均スコア5.47 平均パット数2.08 パーオン率17.0% フェアウェイ率41.3% OB率19.0% バンカー率31.8%,難易度2位/9ホール中 平均スコア5.47 平均パット数2.08 パーオン率17.0% フェアウェイ率41.3% OB率19.0% バンカー率31.8%,難易度2位/9ホール中 平均スコア5.47 平均パット数2.08 パーオン率17.0% フェアウェイ率41.3% OB率19.0% バンカー率31.8%,難易度7位/9ホール中 平均スコア5.28 平均パット数1.94 パーオン率21.5% フェアウェイ率45.0% OB率23.8% バンカー率37.5%,難易度7位/9ホール中 平均スコア5.28 平均パット数1.94 パーオン率21.5% フェアウェイ率45.0% OB率23.8% バンカー率37.5%,難易度7位/9ホール中 平均スコア5.28 平均パット数1.94 パーオン率21.5% フェアウェイ率45.0% OB率23.8% バンカー率37.5%,難易度5位/9ホール中 平均スコア6.28 平均パット数2.02 パーオン率29.5% フェアウェイ率43.8% OB率22.5% バンカー率36.5%,難易度5位/9ホール中 平均スコア6.28 平均パット数2.02 パーオン率29.5% フェアウェイ率43.8% OB率22.5% バンカー率36.5%,難易度5位/9ホール中 平均スコア6.28 平均パット数2.02 パーオン率29.5% フェアウェイ率43.8% OB率22.5% バンカー率36.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：444yd,Hdcp：2,PAR：3,Reg.：161yd,Hdcp：10,PAR：4,Reg.：428yd,Hdcp：6
5,距離のある軽い右ドッグのミドルホール,距離のある軽い右ドッグのミドルホール,距離のある軽い右ドッグのミドルホール,池はグリーン奥まで回っている　風にも注意,池はグリーン奥まで回っている　風にも注意,池はグリーン奥まで回っている　風にも注意,グリーンが狙いやすくなる右へ　２打からは打ち下し,グリーンが狙いやすくなる右へ　２打からは打ち下し,グリーンが狙いやすくなる右へ　２打からは打ち下し
6,難易度1位/9ホール中 平均スコア5.52 平均パット数1.99 パーオン率13.5% フェアウェイ率44.3% OB率35.8% バンカー率32.3%,難易度1位/9ホール中 平均スコア5.52 平均パット数1.99 パーオン率13.5% フェアウェイ率44.3% OB率35.8% バンカー率32.3%,難易度1位/9ホール中 平均スコア5.52 平均パット数1.99 パーオン率13.5% フェアウェイ率44.3% OB率35.8% バンカー率32.3%,難易度9位/9ホール中 平均スコア4.04 平均パット数2.02 パーオン率38.3% フェアウェイ率- OB率9.5% バンカー率16.0%,難易度9位/9ホール中 平均スコア4.04 平均パット数2.02 パーオン率38.3% フェアウェイ率- OB率9.5% バンカー率16.0%,難易度9位/9ホール中 平均スコア4.04 平均パット数2.02 パーオン率38.3% フェアウェイ率- OB率9.5% バンカー率16.0%,難易度3位/9ホール中 平均スコア5.47 平均パット数1.96 パーオン率11.0% フェアウェイ率51.8% OB率8.5% バンカー率40.5%,難易度3位/9ホール中 平均スコア5.47 平均パット数1.96 パーオン率11.0% フェアウェイ率51.8% OB率8.5% バンカー率40.5%,難易度3位/9ホール中 平均スコア5.47 平均パット数1.96 パーオン率11.0% フェアウェイ率51.8% OB率8.5% バンカー率40.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：388yd,Hdcp：12,PAR：3,Reg.：182yd,Hdcp：16,PAR：5,Reg.：517yd,Hdcp：4
9,開放感あるミドル　２打目は距離を正確に,開放感あるミドル　２打目は距離を正確に,開放感あるミドル　２打目は距離を正確に,亜熱帯植物に囲まれた打ち下しショートホール,亜熱帯植物に囲まれた打ち下しショートホール,亜熱帯植物に囲まれた打ち下しショートホール,軽い打ち上げのロング　奥行きのある２段グリーン,軽い打ち上げのロング　奥行きのある２段グリーン,軽い打ち上げのロング　奥行きのある２段グリーン
