,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：337yd,Hdcp：12,PAR：5,Reg.：552yd,Hdcp：4,PAR：3,Reg.：148yd,Hdcp：18
1,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,短いショートホール,短いショートホール,短いショートホール
2,難易度10位/18ホール中 平均スコア5.31 平均パット数2.09 パーオン率29.0% フェアウェイ率47.3% OB率43.0% バンカー率20.3%,難易度10位/18ホール中 平均スコア5.31 平均パット数2.09 パーオン率29.0% フェアウェイ率47.3% OB率43.0% バンカー率20.3%,難易度10位/18ホール中 平均スコア5.31 平均パット数2.09 パーオン率29.0% フェアウェイ率47.3% OB率43.0% バンカー率20.3%,難易度1位/18ホール中 平均スコア6.7 平均パット数2.13 パーオン率23.0% フェアウェイ率59.0% OB率59.0% バンカー率14.3%,難易度1位/18ホール中 平均スコア6.7 平均パット数2.13 パーオン率23.0% フェアウェイ率59.0% OB率59.0% バンカー率14.3%,難易度1位/18ホール中 平均スコア6.7 平均パット数2.13 パーオン率23.0% フェアウェイ率59.0% OB率59.0% バンカー率14.3%,難易度15位/18ホール中 平均スコア4.07 平均パット数2.09 パーオン率32.0% フェアウェイ率- OB率16.3% バンカー率25.0%,難易度15位/18ホール中 平均スコア4.07 平均パット数2.09 パーオン率32.0% フェアウェイ率- OB率16.3% バンカー率25.0%,難易度15位/18ホール中 平均スコア4.07 平均パット数2.09 パーオン率32.0% フェアウェイ率- OB率16.3% バンカー率25.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：376yd,Hdcp：2,PAR：4,Reg.：303yd,Hdcp：8,PAR：3,Reg.：152yd,Hdcp：14
5,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,短いミドルホール,短いミドルホール,短いミドルホール,,,
6,難易度2位/18ホール中 平均スコア5.72 平均パット数2.14 パーオン率13.3% フェアウェイ率50.5% OB率28.0% バンカー率1.0%,難易度2位/18ホール中 平均スコア5.72 平均パット数2.14 パーオン率13.3% フェアウェイ率50.5% OB率28.0% バンカー率1.0%,難易度2位/18ホール中 平均スコア5.72 平均パット数2.14 パーオン率13.3% フェアウェイ率50.5% OB率28.0% バンカー率1.0%,難易度12位/18ホール中 平均スコア5.2 平均パット数2.06 パーオン率32.8% フェアウェイ率57.8% OB率43.5% バンカー率8.5%,難易度12位/18ホール中 平均スコア5.2 平均パット数2.06 パーオン率32.8% フェアウェイ率57.8% OB率43.5% バンカー率8.5%,難易度12位/18ホール中 平均スコア5.2 平均パット数2.06 パーオン率32.8% フェアウェイ率57.8% OB率43.5% バンカー率8.5%,難易度17位/18ホール中 平均スコア3.89 平均パット数2.04 パーオン率35.5% フェアウェイ率- OB率15.8% バンカー率8.8%,難易度17位/18ホール中 平均スコア3.89 平均パット数2.04 パーオン率35.5% フェアウェイ率- OB率15.8% バンカー率8.8%,難易度17位/18ホール中 平均スコア3.89 平均パット数2.04 パーオン率35.5% フェアウェイ率- OB率15.8% バンカー率8.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：496yd,Hdcp：16,PAR：4,Reg.：297yd,Hdcp：10,PAR：4,Reg.：333yd,Hdcp：6
9,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,短いミドルホール,短いミドルホール,短いミドルホール,短いミドルホール,短いミドルホール,短いミドルホール
10,難易度9位/18ホール中 平均スコア6.25 平均パット数2.13 パーオン率38.8% フェアウェイ率54.5% OB率54.0% バンカー率17.8%,難易度9位/18ホール中 平均スコア6.25 平均パット数2.13 パーオン率38.8% フェアウェイ率54.5% OB率54.0% バンカー率17.8%,難易度9位/18ホール中 平均スコア6.25 平均パット数2.13 パーオン率38.8% フェアウェイ率54.5% OB率54.0% バンカー率17.8%,難易度13位/18ホール中 平均スコア5.2 平均パット数2 パーオン率29.0% フェアウェイ率58.5% OB率43.5% バンカー率9.5%,難易度13位/18ホール中 平均スコア5.2 平均パット数2 パーオン率29.0% フェアウェイ率58.5% OB率43.5% バンカー率9.5%,難易度13位/18ホール中 平均スコア5.2 平均パット数2 パーオン率29.0% フェアウェイ率58.5% OB率43.5% バンカー率9.5%,難易度11位/18ホール中 平均スコア5.29 平均パット数2.1 パーオン率33.5% フェアウェイ率55.8% OB率57.3% バンカー率4.8%,難易度11位/18ホール中 平均スコア5.29 平均パット数2.1 パーオン率33.5% フェアウェイ率55.8% OB率57.3% バンカー率4.8%,難易度11位/18ホール中 平均スコア5.29 平均パット数2.1 パーオン率33.5% フェアウェイ率55.8% OB率57.3% バンカー率4.8%
