,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：503yd,Hdcp：17,PAR：4,Reg.：375yd,Hdcp：11,PAR：3,Reg.：192yd,Hdcp：5
1,豪快な打ち下ろしのロングホール,豪快な打ち下ろしのロングホール,豪快な打ち下ろしのロングホール,２打目からグリーンまでが上り、大きめのクラブで,２打目からグリーンまでが上り、大きめのクラブで,２打目からグリーンまでが上り、大きめのクラブで,池越え、打ち下ろしのショートホール,池越え、打ち下ろしのショートホール,池越え、打ち下ろしのショートホール
2,難易度10位/18ホール中 平均スコア6.23 平均パット数2.02 パーオン率29.8% フェアウェイ率38.5% OB率15.0% バンカー率31.3%,難易度10位/18ホール中 平均スコア6.23 平均パット数2.02 パーオン率29.8% フェアウェイ率38.5% OB率15.0% バンカー率31.3%,難易度10位/18ホール中 平均スコア6.23 平均パット数2.02 パーオン率29.8% フェアウェイ率38.5% OB率15.0% バンカー率31.3%,難易度9位/18ホール中 平均スコア5.3 平均パット数2.04 パーオン率21.5% フェアウェイ率41.3% OB率11.5% バンカー率29.0%,難易度9位/18ホール中 平均スコア5.3 平均パット数2.04 パーオン率21.5% フェアウェイ率41.3% OB率11.5% バンカー率29.0%,難易度9位/18ホール中 平均スコア5.3 平均パット数2.04 パーオン率21.5% フェアウェイ率41.3% OB率11.5% バンカー率29.0%,難易度15位/18ホール中 平均スコア4.16 平均パット数1.98 パーオン率20.0% フェアウェイ率- OB率18.0% バンカー率25.3%,難易度15位/18ホール中 平均スコア4.16 平均パット数1.98 パーオン率20.0% フェアウェイ率- OB率18.0% バンカー率25.3%,難易度15位/18ホール中 平均スコア4.16 平均パット数1.98 パーオン率20.0% フェアウェイ率- OB率18.0% バンカー率25.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：348yd,Hdcp：7,PAR：4,Reg.：373yd,Hdcp：9,PAR：4,Reg.：379yd,Hdcp：3
5,左ドッグレッグで打ち上げのホール,左ドッグレッグで打ち上げのホール,左ドッグレッグで打ち上げのホール,グリーンはアンジュレーションが多く難しい,グリーンはアンジュレーションが多く難しい,グリーンはアンジュレーションが多く難しい,右のフェアウェイからがグリーンが攻めやすい,右のフェアウェイからがグリーンが攻めやすい,右のフェアウェイからがグリーンが攻めやすい
6,難易度4位/18ホール中 平均スコア5.48 平均パット数2.05 パーオン率17.3% フェアウェイ率48.3% OB率31.5% バンカー率17.3%,難易度4位/18ホール中 平均スコア5.48 平均パット数2.05 パーオン率17.3% フェアウェイ率48.3% OB率31.5% バンカー率17.3%,難易度4位/18ホール中 平均スコア5.48 平均パット数2.05 パーオン率17.3% フェアウェイ率48.3% OB率31.5% バンカー率17.3%,難易度5位/18ホール中 平均スコア5.47 平均パット数1.96 パーオン率10.8% フェアウェイ率47.0% OB率26.8% バンカー率1.7%,難易度5位/18ホール中 平均スコア5.47 平均パット数1.96 パーオン率10.8% フェアウェイ率47.0% OB率26.8% バンカー率1.7%,難易度5位/18ホール中 平均スコア5.47 平均パット数1.96 パーオン率10.8% フェアウェイ率47.0% OB率26.8% バンカー率1.7%,難易度13位/18ホール中 平均スコア5.16 平均パット数2.01 パーオン率28.0% フェアウェイ率53.0% OB率18.5% バンカー率23.8%,難易度13位/18ホール中 平均スコア5.16 平均パット数2.01 パーオン率28.0% フェアウェイ率53.0% OB率18.5% バンカー率23.8%,難易度13位/18ホール中 平均スコア5.16 平均パット数2.01 パーオン率28.0% フェアウェイ率53.0% OB率18.5% バンカー率23.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：145yd,Hdcp：15,PAR：4,Reg.：384yd,Hdcp：1,PAR：5,Reg.：467yd,Hdcp：13
9,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール,池越えの名物ホール、難易度Ｎｏ．１,池越えの名物ホール、難易度Ｎｏ．１,池越えの名物ホール、難易度Ｎｏ．１,長い打ち上げのロングホール,長い打ち上げのロングホール,長い打ち上げのロングホール
10,難易度18位/18ホール中 平均スコア4.05 平均パット数2.04 パーオン率26.5% フェアウェイ率- OB率11.0% バンカー率29.8%,難易度18位/18ホール中 平均スコア4.05 平均パット数2.04 パーオン率26.5% フェアウェイ率- OB率11.0% バンカー率29.8%,難易度18位/18ホール中 平均スコア4.05 平均パット数2.04 パーオン率26.5% フェアウェイ率- OB率11.0% バンカー率29.8%,難易度1位/18ホール中 平均スコア5.65 平均パット数2.22 パーオン率17.0% フェアウェイ率48.5% OB率42.8% バンカー率15.3%,難易度1位/18ホール中 平均スコア5.65 平均パット数2.22 パーオン率17.0% フェアウェイ率48.5% OB率42.8% バンカー率15.3%,難易度1位/18ホール中 平均スコア5.65 平均パット数2.22 パーオン率17.0% フェアウェイ率48.5% OB率42.8% バンカー率15.3%,難易度7位/18ホール中 平均スコア6.37 平均パット数1.95 パーオン率20.8% フェアウェイ率46.8% OB率22.0% バンカー率22.0%,難易度7位/18ホール中 平均スコア6.37 平均パット数1.95 パーオン率20.8% フェアウェイ率46.8% OB率22.0% バンカー率22.0%,難易度7位/18ホール中 平均スコア6.37 平均パット数1.95 パーオン率20.8% フェアウェイ率46.8% OB率22.0% バンカー率22.0%
