,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：339yd,Hdcp：3,PAR：4,Reg.：316yd,Hdcp：9,PAR：4,Reg.：279yd,Hdcp：13
1,第２打はグリーン左奥のバンカーに注意,第２打はグリーン左奥のバンカーに注意,第２打はグリーン左奥のバンカーに注意,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左サイドＯＢ　第１打は右目に,左サイドＯＢ　第１打は右目に,左サイドＯＢ　第１打は右目に
2,難易度1位/18ホール中 平均スコア5.72 平均パット数2.03 パーオン率8.5% フェアウェイ率43.5% OB率16.5% バンカー率15.8%,難易度1位/18ホール中 平均スコア5.72 平均パット数2.03 パーオン率8.5% フェアウェイ率43.5% OB率16.5% バンカー率15.8%,難易度1位/18ホール中 平均スコア5.72 平均パット数2.03 パーオン率8.5% フェアウェイ率43.5% OB率16.5% バンカー率15.8%,難易度9位/18ホール中 平均スコア5.33 平均パット数2.02 パーオン率26.5% フェアウェイ率57.8% OB率35.8% バンカー率16.0%,難易度9位/18ホール中 平均スコア5.33 平均パット数2.02 パーオン率26.5% フェアウェイ率57.8% OB率35.8% バンカー率16.0%,難易度9位/18ホール中 平均スコア5.33 平均パット数2.02 パーオン率26.5% フェアウェイ率57.8% OB率35.8% バンカー率16.0%,難易度13位/18ホール中 平均スコア5.28 平均パット数2.06 パーオン率34.0% フェアウェイ率52.5% OB率45.8% バンカー率24.3%,難易度13位/18ホール中 平均スコア5.28 平均パット数2.06 パーオン率34.0% フェアウェイ率52.5% OB率45.8% バンカー率24.3%,難易度13位/18ホール中 平均スコア5.28 平均パット数2.06 パーオン率34.0% フェアウェイ率52.5% OB率45.8% バンカー率24.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：339yd,Hdcp：7,PAR：5,Reg.：458yd,Hdcp：5,PAR：3,Reg.：155yd,Hdcp：11
5,第１打センターに　第２打グリーン手前バンカー注意,第１打センターに　第２打グリーン手前バンカー注意,第１打センターに　第２打グリーン手前バンカー注意,ロングヒッターは左クロスバンカーに注意,ロングヒッターは左クロスバンカーに注意,ロングヒッターは左クロスバンカーに注意,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール
6,難易度7位/18ホール中 平均スコア5.31 平均パット数1.98 パーオン率29.5% フェアウェイ率49.5% OB率49.5% バンカー率21.5%,難易度7位/18ホール中 平均スコア5.31 平均パット数1.98 パーオン率29.5% フェアウェイ率49.5% OB率49.5% バンカー率21.5%,難易度7位/18ホール中 平均スコア5.31 平均パット数1.98 パーオン率29.5% フェアウェイ率49.5% OB率49.5% バンカー率21.5%,難易度8位/18ホール中 平均スコア6.26 平均パット数2.07 パーオン率36.3% フェアウェイ率49.0% OB率39.0% バンカー率36.5%,難易度8位/18ホール中 平均スコア6.26 平均パット数2.07 パーオン率36.3% フェアウェイ率49.0% OB率39.0% バンカー率36.5%,難易度8位/18ホール中 平均スコア6.26 平均パット数2.07 パーオン率36.3% フェアウェイ率49.0% OB率39.0% バンカー率36.5%,難易度15位/18ホール中 平均スコア4.2 平均パット数2.11 パーオン率28.3% フェアウェイ率- OB率51.5% バンカー率15.0%,難易度15位/18ホール中 平均スコア4.2 平均パット数2.11 パーオン率28.3% フェアウェイ率- OB率51.5% バンカー率15.0%,難易度15位/18ホール中 平均スコア4.2 平均パット数2.11 パーオン率28.3% フェアウェイ率- OB率51.5% バンカー率15.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：485yd,Hdcp：1,PAR：3,Reg.：113yd,Hdcp：17,PAR：4,Reg.：294yd,Hdcp：15
9,２打目を打ち易くするためにも１打目はやや左目狙い,２打目を打ち易くするためにも１打目はやや左目狙い,２打目を打ち易くするためにも１打目はやや左目狙い,右に曲げるとトラブルの危険性あり　左目狙いが安全,右に曲げるとトラブルの危険性あり　左目狙いが安全,右に曲げるとトラブルの危険性あり　左目狙いが安全,第１打は左目に　第２打は右サイドのＯＢに注意,第１打は左目に　第２打は右サイドのＯＢに注意,第１打は左目に　第２打は右サイドのＯＢに注意
10,難易度3位/18ホール中 平均スコア6.63 平均パット数2.03 パーオン率18.0% フェアウェイ率46.8% OB率37.5% バンカー率27.3%,難易度3位/18ホール中 平均スコア6.63 平均パット数2.03 パーオン率18.0% フェアウェイ率46.8% OB率37.5% バンカー率27.3%,難易度3位/18ホール中 平均スコア6.63 平均パット数2.03 パーオン率18.0% フェアウェイ率46.8% OB率37.5% バンカー率27.3%,難易度18位/18ホール中 平均スコア3.68 平均パット数1.95 パーオン率43.0% フェアウェイ率- OB率20.7% バンカー率14.5%,難易度18位/18ホール中 平均スコア3.68 平均パット数1.95 パーオン率43.0% フェアウェイ率- OB率20.7% バンカー率14.5%,難易度18位/18ホール中 平均スコア3.68 平均パット数1.95 パーオン率43.0% フェアウェイ率- OB率20.7% バンカー率14.5%,難易度6位/18ホール中 平均スコア5.43 平均パット数2.03 パーオン率25.5% フェアウェイ率49.3% OB率57.0% バンカー率14.3%,難易度6位/18ホール中 平均スコア5.43 平均パット数2.03 パーオン率25.5% フェアウェイ率49.3% OB率57.0% バンカー率14.3%,難易度6位/18ホール中 平均スコア5.43 平均パット数2.03 パーオン率25.5% フェアウェイ率49.3% OB率57.0% バンカー率14.3%
