,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：380yd,Hdcp：2,PAR：5,Reg.：505yd,Hdcp：4,PAR：3,Reg.：145yd,Hdcp：12
1,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,谷越えのロングホール,谷越えのロングホール,谷越えのロングホール,短いショートホール,短いショートホール,短いショートホール
2,難易度3位/18ホール中 平均スコア5.67 平均パット数1.93 パーオン率6.3% フェアウェイ率53.0% OB率21.3% バンカー率16.5%,難易度3位/18ホール中 平均スコア5.67 平均パット数1.93 パーオン率6.3% フェアウェイ率53.0% OB率21.3% バンカー率16.5%,難易度3位/18ホール中 平均スコア5.67 平均パット数1.93 パーオン率6.3% フェアウェイ率53.0% OB率21.3% バンカー率16.5%,難易度1位/18ホール中 平均スコア6.79 平均パット数2.04 パーオン率15.0% フェアウェイ率48.0% OB率40.8% バンカー率11.0%,難易度1位/18ホール中 平均スコア6.79 平均パット数2.04 パーオン率15.0% フェアウェイ率48.0% OB率40.8% バンカー率11.0%,難易度1位/18ホール中 平均スコア6.79 平均パット数2.04 パーオン率15.0% フェアウェイ率48.0% OB率40.8% バンカー率11.0%,難易度18位/18ホール中 平均スコア3.88 平均パット数2 パーオン率32.5% フェアウェイ率- OB率8.3% バンカー率1.3%,難易度18位/18ホール中 平均スコア3.88 平均パット数2 パーオン率32.5% フェアウェイ率- OB率8.3% バンカー率1.3%,難易度18位/18ホール中 平均スコア3.88 平均パット数2 パーオン率32.5% フェアウェイ率- OB率8.3% バンカー率1.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：5,Reg.：532yd,Hdcp：6,PAR：4,Reg.：358yd,Hdcp：10,PAR：4,Reg.：341yd,Hdcp：16
5,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,短いミドルホール 奥がＬ（左）グリーン,短いミドルホール 奥がＬ（左）グリーン,短いミドルホール 奥がＬ（左）グリーン,短いミドルホール 手前がＬ（左）グリーン,短いミドルホール 手前がＬ（左）グリーン,短いミドルホール 手前がＬ（左）グリーン
6,難易度4位/18ホール中 平均スコア6.56 平均パット数1.98 パーオン率21.3% フェアウェイ率59.5% OB率43.5% バンカー率11.5%,難易度4位/18ホール中 平均スコア6.56 平均パット数1.98 パーオン率21.3% フェアウェイ率59.5% OB率43.5% バンカー率11.5%,難易度4位/18ホール中 平均スコア6.56 平均パット数1.98 パーオン率21.3% フェアウェイ率59.5% OB率43.5% バンカー率11.5%,難易度9位/18ホール中 平均スコア5.36 平均パット数1.9 パーオン率17.8% フェアウェイ率53.5% OB率33.5% バンカー率23.3%,難易度9位/18ホール中 平均スコア5.36 平均パット数1.9 パーオン率17.8% フェアウェイ率53.5% OB率33.5% バンカー率23.3%,難易度9位/18ホール中 平均スコア5.36 平均パット数1.9 パーオン率17.8% フェアウェイ率53.5% OB率33.5% バンカー率23.3%,難易度13位/18ホール中 平均スコア5.18 平均パット数1.94 パーオン率23.8% フェアウェイ率64.8% OB率13.5% バンカー率35.0%,難易度13位/18ホール中 平均スコア5.18 平均パット数1.94 パーオン率23.8% フェアウェイ率64.8% OB率13.5% バンカー率35.0%,難易度13位/18ホール中 平均スコア5.18 平均パット数1.94 パーオン率23.8% フェアウェイ率64.8% OB率13.5% バンカー率35.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：375yd,Hdcp：8,PAR：3,Reg.：127yd,Hdcp：18,PAR：4,Reg.：389yd,Hdcp：14
9,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,短いショートホール,短いショートホール,短いショートホール,長いミドルホール,長いミドルホール,長いミドルホール
10,難易度14位/18ホール中 平均スコア5.08 平均パット数1.95 パーオン率29.8% フェアウェイ率58.0% OB率16.0% バンカー率15.5%,難易度14位/18ホール中 平均スコア5.08 平均パット数1.95 パーオン率29.8% フェアウェイ率58.0% OB率16.0% バンカー率15.5%,難易度14位/18ホール中 平均スコア5.08 平均パット数1.95 パーオン率29.8% フェアウェイ率58.0% OB率16.0% バンカー率15.5%,難易度17位/18ホール中 平均スコア3.92 平均パット数1.96 パーオン率31.3% フェアウェイ率- OB率9.5% バンカー率19.0%,難易度17位/18ホール中 平均スコア3.92 平均パット数1.96 パーオン率31.3% フェアウェイ率- OB率9.5% バンカー率19.0%,難易度17位/18ホール中 平均スコア3.92 平均パット数1.96 パーオン率31.3% フェアウェイ率- OB率9.5% バンカー率19.0%,難易度12位/18ホール中 平均スコア5.23 平均パット数1.93 パーオン率20.8% フェアウェイ率55.8% OB率24.3% バンカー率13.5%,難易度12位/18ホール中 平均スコア5.23 平均パット数1.93 パーオン率20.8% フェアウェイ率55.8% OB率24.3% バンカー率13.5%,難易度12位/18ホール中 平均スコア5.23 平均パット数1.93 パーオン率20.8% フェアウェイ率55.8% OB率24.3% バンカー率13.5%
