,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：338yd,Hdcp：13,PAR：4,Reg.：368yd,Hdcp：11,PAR：5,Reg.：482yd,Hdcp：3
1,右斜面を拡張して、広々とした景観のホール,右斜面を拡張して、広々とした景観のホール,右斜面を拡張して、広々とした景観のホール,あまり右サイドを狙うと第二打は山に阻まれる,あまり右サイドを狙うと第二打は山に阻まれる,あまり右サイドを狙うと第二打は山に阻まれる,左側に二つの池があるロングホール,左側に二つの池があるロングホール,左側に二つの池があるロングホール
2,難易度10位/18ホール中 平均スコア5.41 平均パット数1.94 パーオン率16.5% フェアウェイ率44.3% OB率36.8% バンカー率15.3%,難易度10位/18ホール中 平均スコア5.41 平均パット数1.94 パーオン率16.5% フェアウェイ率44.3% OB率36.8% バンカー率15.3%,難易度10位/18ホール中 平均スコア5.41 平均パット数1.94 パーオン率16.5% フェアウェイ率44.3% OB率36.8% バンカー率15.3%,難易度12位/18ホール中 平均スコア5.3 平均パット数1.89 パーオン率18.0% フェアウェイ率53.0% OB率35.5% バンカー率17.3%,難易度12位/18ホール中 平均スコア5.3 平均パット数1.89 パーオン率18.0% フェアウェイ率53.0% OB率35.5% バンカー率17.3%,難易度12位/18ホール中 平均スコア5.3 平均パット数1.89 パーオン率18.0% フェアウェイ率53.0% OB率35.5% バンカー率17.3%,難易度6位/18ホール中 平均スコア6.46 平均パット数1.98 パーオン率24.0% フェアウェイ率55.0% OB率42.3% バンカー率7.5%,難易度6位/18ホール中 平均スコア6.46 平均パット数1.98 パーオン率24.0% フェアウェイ率55.0% OB率42.3% バンカー率7.5%,難易度6位/18ホール中 平均スコア6.46 平均パット数1.98 パーオン率24.0% フェアウェイ率55.0% OB率42.3% バンカー率7.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：148yd,Hdcp：15,PAR：4,Reg.：384yd,Hdcp：5,PAR：4,Reg.：324yd,Hdcp：17
5,打ち上げの難しいショート,打ち上げの難しいショート,打ち上げの難しいショート,左ドッグレッグでティーショットは右方向へ,左ドッグレッグでティーショットは右方向へ,左ドッグレッグでティーショットは右方向へ,ゆるやかな上がりのやさしいホール,ゆるやかな上がりのやさしいホール,ゆるやかな上がりのやさしいホール
6,難易度16位/18ホール中 平均スコア3.96 平均パット数1.93 パーオン率22.8% フェアウェイ率- OB率20.0% バンカー率1.7%,難易度16位/18ホール中 平均スコア3.96 平均パット数1.93 パーオン率22.8% フェアウェイ率- OB率20.0% バンカー率1.7%,難易度16位/18ホール中 平均スコア3.96 平均パット数1.93 パーオン率22.8% フェアウェイ率- OB率20.0% バンカー率1.7%,難易度4位/18ホール中 平均スコア5.55 平均パット数1.95 パーオン率14.0% フェアウェイ率55.0% OB率33.3% バンカー率16.7%,難易度4位/18ホール中 平均スコア5.55 平均パット数1.95 パーオン率14.0% フェアウェイ率55.0% OB率33.3% バンカー率16.7%,難易度4位/18ホール中 平均スコア5.55 平均パット数1.95 パーオン率14.0% フェアウェイ率55.0% OB率33.3% バンカー率16.7%,難易度15位/18ホール中 平均スコア5.21 平均パット数1.91 パーオン率22.3% フェアウェイ率57.0% OB率15.5% バンカー率29.8%,難易度15位/18ホール中 平均スコア5.21 平均パット数1.91 パーオン率22.3% フェアウェイ率57.0% OB率15.5% バンカー率29.8%,難易度15位/18ホール中 平均スコア5.21 平均パット数1.91 パーオン率22.3% フェアウェイ率57.0% OB率15.5% バンカー率29.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：400yd,Hdcp：1,PAR：5,Reg.：481yd,Hdcp：7,PAR：3,Reg.：185yd,Hdcp：9
9,打ち下ろしの最長のミドルホール,打ち下ろしの最長のミドルホール,打ち下ろしの最長のミドルホール,受けグリーンで奥につけると手こずる,受けグリーンで奥につけると手こずる,受けグリーンで奥につけると手こずる,大きな池越えのショートホール,大きな池越えのショートホール,大きな池越えのショートホール
10,難易度7位/18ホール中 平均スコア5.51 平均パット数1.9 パーオン率9.8% フェアウェイ率46.8% OB率33.5% バンカー率4.8%,難易度7位/18ホール中 平均スコア5.51 平均パット数1.9 パーオン率9.8% フェアウェイ率46.8% OB率33.5% バンカー率4.8%,難易度7位/18ホール中 平均スコア5.51 平均パット数1.9 パーオン率9.8% フェアウェイ率46.8% OB率33.5% バンカー率4.8%,難易度8位/18ホール中 平均スコア6.42 平均パット数2.01 パーオン率24.5% フェアウェイ率58.3% OB率40.0% バンカー率20.0%,難易度8位/18ホール中 平均スコア6.42 平均パット数2.01 パーオン率24.5% フェアウェイ率58.3% OB率40.0% バンカー率20.0%,難易度8位/18ホール中 平均スコア6.42 平均パット数2.01 パーオン率24.5% フェアウェイ率58.3% OB率40.0% バンカー率20.0%,難易度14位/18ホール中 平均スコア4.31 平均パット数1.98 パーオン率13.3% フェアウェイ率- OB率12.8% バンカー率32.8%,難易度14位/18ホール中 平均スコア4.31 平均パット数1.98 パーオン率13.3% フェアウェイ率- OB率12.8% バンカー率32.8%,難易度14位/18ホール中 平均スコア4.31 平均パット数1.98 パーオン率13.3% フェアウェイ率- OB率12.8% バンカー率32.8%
