,uuid,address,courseName
42,360101,東京都北区浮間2-18-7,赤羽ゴルフ倶楽部
43,362501,東京都八王子市大船町620,相武カントリー倶楽部
44,363502,東京都町田市下小山田町1668,東京国際ゴルフ倶楽部
45,366301,東京都八王子市宮下町656,武蔵野ゴルフクラブ
46,220203,岩手県岩手郡岩手町一方井17-24-1,岩手沼宮内カントリークラブ
47,220203&cd=5&hl=ja&ct=clnk&gl=jp,岩手県岩手郡岩手町一方井17-24-1,岩手沼宮内カントリークラブ
48,220202,岩手県紫波郡紫波町土館字馬ノ子1－1,岩手ゴルフ倶楽部
49,331201,群馬県桐生市新里町赤城山字舟原1113,桐生カントリークラブ
50,333303,群馬県藤岡市高山169-1,ツインレイクスカントリー倶楽部
51,332201,群馬県安中市下秋間4385,下秋間カントリークラブ
52,335501,群馬県太田市北金井町903,鳳凰ゴルフ倶楽部
53,335501&cd=2&hl=ja&ct=clnk&gl=jp,群馬県太田市北金井町903,鳳凰ゴルフ倶楽部
54,330103,群馬県桐生市新里町高泉531-2,赤城カントリー倶楽部
55,333105,群馬県吾妻郡高山村中山6852-1,高山ゴルフ倶楽部
56,335401,群馬県高崎市中室田町3801,JGMベルエアゴルフクラブ（ベルエアCC）
57,335301,群馬県藤岡市白石2925,藤岡ゴルフクラブ
58,332209,群馬県渋川市横堀1676,白水ゴルフ倶楽部
59,336201,群馬県藤岡市三本木1039,メイレイクヒルズカントリークラブ
60,332206,群馬県佐波郡玉村町大字川井1065-1,新玉村ゴルフ場
61,335305,群馬県吾妻郡長野原町北軽井沢2032－16,プレジデントカントリー倶楽部軽井沢
62,336205,群馬県藤岡市下日野乙239,緑野カントリークラブ
63,335103,群馬県沼田市白沢町上古語父2440,初穂カントリークラブ
64,333501,群馬県富岡市下丹生914,富岡ゴルフ倶楽部
65,330102,群馬県渋川市赤城町南赤城山400,赤城ゴルフ倶楽部
66,335301&cd=2&hl=ja&ct=clnk&gl=jp,群馬県藤岡市白石2925,藤岡ゴルフクラブ
67,331102,群馬県甘楽郡甘楽町天引1955,甘楽カントリークラブ
68,336204,群馬県富岡市妙義町菅原2678,妙義カントリークラブ
69,330503,群馬県甘楽郡甘楽町小幡1535,小幡郷ゴルフ倶楽部
70,336101,群馬県前橋市川原町1-42-4,前橋ゴルフ場
71,334502,群馬県吾妻郡高山村大字中山6860-1,ノーザンカントリークラブ上毛ゴルフ場
72,335302,群馬県吾妻郡嬬恋村大前細原2277,プリンスランドゴルフクラブ
