,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：390yd,Hdcp：,PAR：3,Reg.：187yd,Hdcp：,PAR：4,Reg.：409yd,Hdcp：
1,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,,,,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度3位/18ホール中 平均スコア5.6 平均パット数2.04 パーオン率9.5% フェアウェイ率41.5% OB率1.0% バンカー率50.0%,難易度3位/18ホール中 平均スコア5.6 平均パット数2.04 パーオン率9.5% フェアウェイ率41.5% OB率1.0% バンカー率50.0%,難易度3位/18ホール中 平均スコア5.6 平均パット数2.04 パーオン率9.5% フェアウェイ率41.5% OB率1.0% バンカー率50.0%,難易度12位/18ホール中 平均スコア4.13 平均パット数1.95 パーオン率19.8% フェアウェイ率- OB率8.5% バンカー率54.5%,難易度12位/18ホール中 平均スコア4.13 平均パット数1.95 パーオン率19.8% フェアウェイ率- OB率8.5% バンカー率54.5%,難易度12位/18ホール中 平均スコア4.13 平均パット数1.95 パーオン率19.8% フェアウェイ率- OB率8.5% バンカー率54.5%,難易度1位/18ホール中 平均スコア5.73 平均パット数2.02 パーオン率13.7% フェアウェイ率40.8% OB率4.5% バンカー率53.8%,難易度1位/18ホール中 平均スコア5.73 平均パット数2.02 パーオン率13.7% フェアウェイ率40.8% OB率4.5% バンカー率53.8%,難易度1位/18ホール中 平均スコア5.73 平均パット数2.02 パーオン率13.7% フェアウェイ率40.8% OB率4.5% バンカー率53.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：400yd,Hdcp：,PAR：5,Reg.：501yd,Hdcp：,PAR：4,Reg.：393yd,Hdcp：
5,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
6,難易度5位/18ホール中 平均スコア5.44 平均パット数1.92 パーオン率17.3% フェアウェイ率37.0% OB率9.0% バンカー率36.5%,難易度5位/18ホール中 平均スコア5.44 平均パット数1.92 パーオン率17.3% フェアウェイ率37.0% OB率9.0% バンカー率36.5%,難易度5位/18ホール中 平均スコア5.44 平均パット数1.92 パーオン率17.3% フェアウェイ率37.0% OB率9.0% バンカー率36.5%,難易度18位/18ホール中 平均スコア5.89 平均パット数2.02 パーオン率39.8% フェアウェイ率42.0% OB率11.0% バンカー率21.3%,難易度18位/18ホール中 平均スコア5.89 平均パット数2.02 パーオン率39.8% フェアウェイ率42.0% OB率11.0% バンカー率21.3%,難易度18位/18ホール中 平均スコア5.89 平均パット数2.02 パーオン率39.8% フェアウェイ率42.0% OB率11.0% バンカー率21.3%,難易度6位/18ホール中 平均スコア5.42 平均パット数1.98 パーオン率13.5% フェアウェイ率46.8% OB率- バンカー率33.0%,難易度6位/18ホール中 平均スコア5.42 平均パット数1.98 パーオン率13.5% フェアウェイ率46.8% OB率- バンカー率33.0%,難易度6位/18ホール中 平均スコア5.42 平均パット数1.98 パーオン率13.5% フェアウェイ率46.8% OB率- バンカー率33.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：185yd,Hdcp：,PAR：5,Reg.：511yd,Hdcp：,PAR：4,Reg.：364yd,Hdcp：
9,,,,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,短いミドルホール,短いミドルホール,短いミドルホール
10,難易度14位/18ホール中 平均スコア4.1 平均パット数2.01 パーオン率24.8% フェアウェイ率- OB率3.5% バンカー率55.5%,難易度14位/18ホール中 平均スコア4.1 平均パット数2.01 パーオン率24.8% フェアウェイ率- OB率3.5% バンカー率55.5%,難易度14位/18ホール中 平均スコア4.1 平均パット数2.01 パーオン率24.8% フェアウェイ率- OB率3.5% バンカー率55.5%,難易度15位/18ホール中 平均スコア6.16 平均パット数1.94 パーオン率29.8% フェアウェイ率35.8% OB率13.0% バンカー率43.3%,難易度15位/18ホール中 平均スコア6.16 平均パット数1.94 パーオン率29.8% フェアウェイ率35.8% OB率13.0% バンカー率43.3%,難易度15位/18ホール中 平均スコア6.16 平均パット数1.94 パーオン率29.8% フェアウェイ率35.8% OB率13.0% バンカー率43.3%,難易度13位/18ホール中 平均スコア5.27 平均パット数1.96 パーオン率21.0% フェアウェイ率49.0% OB率5.5% バンカー率40.0%,難易度13位/18ホール中 平均スコア5.27 平均パット数1.96 パーオン率21.0% フェアウェイ率49.0% OB率5.5% バンカー率40.0%,難易度13位/18ホール中 平均スコア5.27 平均パット数1.96 パーオン率21.0% フェアウェイ率49.0% OB率5.5% バンカー率40.0%
