,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：486yd,Hdcp：8,PAR：4,Reg.：346yd,Hdcp：16,PAR：3,Reg.：143yd,Hdcp：18
1,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール
2,難易度6位/18ホール中 平均スコア6.32 平均パット数2.07 パーオン率26.5% フェアウェイ率50.3% OB率6.0% バンカー率9.5%,難易度6位/18ホール中 平均スコア6.32 平均パット数2.07 パーオン率26.5% フェアウェイ率50.3% OB率6.0% バンカー率9.5%,難易度6位/18ホール中 平均スコア6.32 平均パット数2.07 パーオン率26.5% フェアウェイ率50.3% OB率6.0% バンカー率9.5%,難易度12位/18ホール中 平均スコア5.18 平均パット数2.02 パーオン率26.8% フェアウェイ率49.8% OB率3.3% バンカー率17.8%,難易度12位/18ホール中 平均スコア5.18 平均パット数2.02 パーオン率26.8% フェアウェイ率49.8% OB率3.3% バンカー率17.8%,難易度12位/18ホール中 平均スコア5.18 平均パット数2.02 パーオン率26.8% フェアウェイ率49.8% OB率3.3% バンカー率17.8%,難易度18位/18ホール中 平均スコア3.91 平均パット数2.08 パーオン率40.0% フェアウェイ率- OB率3.0% バンカー率4.3%,難易度18位/18ホール中 平均スコア3.91 平均パット数2.08 パーオン率40.0% フェアウェイ率- OB率3.0% バンカー率4.3%,難易度18位/18ホール中 平均スコア3.91 平均パット数2.08 パーオン率40.0% フェアウェイ率- OB率3.0% バンカー率4.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：424yd,Hdcp：6,PAR：4,Reg.：398yd,Hdcp：4,PAR：4,Reg.：387yd,Hdcp：2
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,長いミドルホール,長いミドルホール,長いミドルホール,長いミドルホール,長いミドルホール,長いミドルホール
6,難易度2位/18ホール中 平均スコア5.54 平均パット数2.02 パーオン率8.8% フェアウェイ率43.5% OB率9.0% バンカー率9.5%,難易度2位/18ホール中 平均スコア5.54 平均パット数2.02 パーオン率8.8% フェアウェイ率43.5% OB率9.0% バンカー率9.5%,難易度2位/18ホール中 平均スコア5.54 平均パット数2.02 パーオン率8.8% フェアウェイ率43.5% OB率9.0% バンカー率9.5%,難易度3位/18ホール中 平均スコア5.53 平均パット数2.07 パーオン率11.8% フェアウェイ率54.5% OB率11.3% バンカー率5.5%,難易度3位/18ホール中 平均スコア5.53 平均パット数2.07 パーオン率11.8% フェアウェイ率54.5% OB率11.3% バンカー率5.5%,難易度3位/18ホール中 平均スコア5.53 平均パット数2.07 パーオン率11.8% フェアウェイ率54.5% OB率11.3% バンカー率5.5%,難易度1位/18ホール中 平均スコア5.68 平均パット数2.08 パーオン率12.5% フェアウェイ率46.8% OB率34.0% バンカー率5.3%,難易度1位/18ホール中 平均スコア5.68 平均パット数2.08 パーオン率12.5% フェアウェイ率46.8% OB率34.0% バンカー率5.3%,難易度1位/18ホール中 平均スコア5.68 平均パット数2.08 パーオン率12.5% フェアウェイ率46.8% OB率34.0% バンカー率5.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：328yd,Hdcp：10,PAR：3,Reg.：179yd,Hdcp：14,PAR：5,Reg.：502yd,Hdcp：12
9,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,長いショートホール,長いショートホール,長いショートホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度4位/18ホール中 平均スコア5.43 平均パット数2 パーオン率21.0% フェアウェイ率47.5% OB率42.5% バンカー率8.8%,難易度4位/18ホール中 平均スコア5.43 平均パット数2 パーオン率21.0% フェアウェイ率47.5% OB率42.5% バンカー率8.8%,難易度4位/18ホール中 平均スコア5.43 平均パット数2 パーオン率21.0% フェアウェイ率47.5% OB率42.5% バンカー率8.8%,難易度16位/18ホール中 平均スコア4.04 平均パット数1.92 パーオン率19.8% フェアウェイ率- OB率15.8% バンカー率12.8%,難易度16位/18ホール中 平均スコア4.04 平均パット数1.92 パーオン率19.8% フェアウェイ率- OB率15.8% バンカー率12.8%,難易度16位/18ホール中 平均スコア4.04 平均パット数1.92 パーオン率19.8% フェアウェイ率- OB率15.8% バンカー率12.8%,難易度14位/18ホール中 平均スコア6.01 平均パット数2.05 パーオン率37.5% フェアウェイ率55.0% OB率2.7% バンカー率15.8%,難易度14位/18ホール中 平均スコア6.01 平均パット数2.05 パーオン率37.5% フェアウェイ率55.0% OB率2.7% バンカー率15.8%,難易度14位/18ホール中 平均スコア6.01 平均パット数2.05 パーオン率37.5% フェアウェイ率55.0% OB率2.7% バンカー率15.8%
