,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：421yd,Hdcp：,PAR：3,Reg.：98yd,Hdcp：,PAR：3,Reg.：120yd,Hdcp：
1,真っ直ぐで打ち上げのロングホール,真っ直ぐで打ち上げのロングホール,真っ直ぐで打ち上げのロングホール,短いミドルホール 三段グリーン,短いミドルホール 三段グリーン,短いミドルホール 三段グリーン,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール
2,難易度4位/18ホール中 平均スコア6.38 平均パット数2 パーオン率22.0% フェアウェイ率46.5% OB率9.0% バンカー率9.0%,難易度4位/18ホール中 平均スコア6.38 平均パット数2 パーオン率22.0% フェアウェイ率46.5% OB率9.0% バンカー率9.0%,難易度4位/18ホール中 平均スコア6.38 平均パット数2 パーオン率22.0% フェアウェイ率46.5% OB率9.0% バンカー率9.0%,難易度17位/18ホール中 平均スコア3.84 平均パット数2.13 パーオン率45.3% フェアウェイ率- OB率4.0% バンカー率5.3%,難易度17位/18ホール中 平均スコア3.84 平均パット数2.13 パーオン率45.3% フェアウェイ率- OB率4.0% バンカー率5.3%,難易度17位/18ホール中 平均スコア3.84 平均パット数2.13 パーオン率45.3% フェアウェイ率- OB率4.0% バンカー率5.3%,難易度16位/18ホール中 平均スコア3.91 平均パット数2.08 パーオン率37.0% フェアウェイ率- OB率8.0% バンカー率13.5%,難易度16位/18ホール中 平均スコア3.91 平均パット数2.08 パーオン率37.0% フェアウェイ率- OB率8.0% バンカー率13.5%,難易度16位/18ホール中 平均スコア3.91 平均パット数2.08 パーオン率37.0% フェアウェイ率- OB率8.0% バンカー率13.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：352yd,Hdcp：,PAR：3,Reg.：110yd,Hdcp：,PAR：4,Reg.：382yd,Hdcp：
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,打ち上げのショートホール,打ち上げのショートホール,打ち上げのショートホール,長いミドルホール,長いミドルホール,長いミドルホール
6,難易度9位/18ホール中 平均スコア5.25 平均パット数1.96 パーオン率19.0% フェアウェイ率44.3% OB率11.5% バンカー率15.0%,難易度9位/18ホール中 平均スコア5.25 平均パット数1.96 パーオン率19.0% フェアウェイ率44.3% OB率11.5% バンカー率15.0%,難易度9位/18ホール中 平均スコア5.25 平均パット数1.96 パーオン率19.0% フェアウェイ率44.3% OB率11.5% バンカー率15.0%,難易度12位/18ホール中 平均スコア4.21 平均パット数2.19 パーオン率24.5% フェアウェイ率- OB率7.3% バンカー率1.0%,難易度12位/18ホール中 平均スコア4.21 平均パット数2.19 パーオン率24.5% フェアウェイ率- OB率7.3% バンカー率1.0%,難易度12位/18ホール中 平均スコア4.21 平均パット数2.19 パーオン率24.5% フェアウェイ率- OB率7.3% バンカー率1.0%,難易度6位/18ホール中 平均スコア5.39 平均パット数2.08 パーオン率19.5% フェアウェイ率51.3% OB率12.8% バンカー率7.7%,難易度6位/18ホール中 平均スコア5.39 平均パット数2.08 パーオン率19.5% フェアウェイ率51.3% OB率12.8% バンカー率7.7%,難易度6位/18ホール中 平均スコア5.39 平均パット数2.08 パーオン率19.5% フェアウェイ率51.3% OB率12.8% バンカー率7.7%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：456yd,Hdcp：,PAR：3,Reg.：119yd,Hdcp：,PAR：5,Reg.：490yd,Hdcp：
9,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,打ち上げのショートホール,打ち上げのショートホール,打ち上げのショートホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度1位/18ホール中 平均スコア6.52 平均パット数2.09 パーオン率19.8% フェアウェイ率57.5% OB率8.3% バンカー率5.8%,難易度1位/18ホール中 平均スコア6.52 平均パット数2.09 パーオン率19.8% フェアウェイ率57.5% OB率8.3% バンカー率5.8%,難易度1位/18ホール中 平均スコア6.52 平均パット数2.09 パーオン率19.8% フェアウェイ率57.5% OB率8.3% バンカー率5.8%,難易度13位/18ホール中 平均スコア4.11 平均パット数2.07 パーオン率23.5% フェアウェイ率- OB率7.8% バンカー率6.3%,難易度13位/18ホール中 平均スコア4.11 平均パット数2.07 パーオン率23.5% フェアウェイ率- OB率7.8% バンカー率6.3%,難易度13位/18ホール中 平均スコア4.11 平均パット数2.07 パーオン率23.5% フェアウェイ率- OB率7.8% バンカー率6.3%,難易度3位/18ホール中 平均スコア6.46 平均パット数2.15 パーオン率24.8% フェアウェイ率53.3% OB率18.3% バンカー率8.0%,難易度3位/18ホール中 平均スコア6.46 平均パット数2.15 パーオン率24.8% フェアウェイ率53.3% OB率18.3% バンカー率8.0%,難易度3位/18ホール中 平均スコア6.46 平均パット数2.15 パーオン率24.8% フェアウェイ率53.3% OB率18.3% バンカー率8.0%
