,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：396yd,Hdcp：,PAR：4,Reg.：342yd,Hdcp：,PAR：3,Reg.：154yd,Hdcp：
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,,,
2,難易度1位/9ホール中 平均スコア5.51 平均パット数1.96 パーオン率10.3% フェアウェイ率58.0% OB率5.0% バンカー率5.3%,難易度1位/9ホール中 平均スコア5.51 平均パット数1.96 パーオン率10.3% フェアウェイ率58.0% OB率5.0% バンカー率5.3%,難易度1位/9ホール中 平均スコア5.51 平均パット数1.96 パーオン率10.3% フェアウェイ率58.0% OB率5.0% バンカー率5.3%,難易度6位/9ホール中 平均スコア5.07 平均パット数1.86 パーオン率23.5% フェアウェイ率55.5% OB率28.5% バンカー率29.3%,難易度6位/9ホール中 平均スコア5.07 平均パット数1.86 パーオン率23.5% フェアウェイ率55.5% OB率28.5% バンカー率29.3%,難易度6位/9ホール中 平均スコア5.07 平均パット数1.86 パーオン率23.5% フェアウェイ率55.5% OB率28.5% バンカー率29.3%,難易度9位/9ホール中 平均スコア4.01 平均パット数1.81 パーオン率15.5% フェアウェイ率- OB率4.0% バンカー率15.0%,難易度9位/9ホール中 平均スコア4.01 平均パット数1.81 パーオン率15.5% フェアウェイ率- OB率4.0% バンカー率15.0%,難易度9位/9ホール中 平均スコア4.01 平均パット数1.81 パーオン率15.5% フェアウェイ率- OB率4.0% バンカー率15.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：508yd,Hdcp：,PAR：4,Reg.：386yd,Hdcp：,PAR：4,Reg.：359yd,Hdcp：
5,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度4位/9ホール中 平均スコア6.49 平均パット数1.87 パーオン率25.0% フェアウェイ率50.8% OB率21.3% バンカー率15.3%,難易度4位/9ホール中 平均スコア6.49 平均パット数1.87 パーオン率25.0% フェアウェイ率50.8% OB率21.3% バンカー率15.3%,難易度4位/9ホール中 平均スコア6.49 平均パット数1.87 パーオン率25.0% フェアウェイ率50.8% OB率21.3% バンカー率15.3%,難易度2位/9ホール中 平均スコア5.41 平均パット数1.83 パーオン率9.3% フェアウェイ率52.0% OB率- バンカー率25.7%,難易度2位/9ホール中 平均スコア5.41 平均パット数1.83 パーオン率9.3% フェアウェイ率52.0% OB率- バンカー率25.7%,難易度2位/9ホール中 平均スコア5.41 平均パット数1.83 パーオン率9.3% フェアウェイ率52.0% OB率- バンカー率25.7%,難易度8位/9ホール中 平均スコア5.08 平均パット数1.85 パーオン率16.5% フェアウェイ率56.8% OB率- バンカー率15.5%,難易度8位/9ホール中 平均スコア5.08 平均パット数1.85 パーオン率16.5% フェアウェイ率56.8% OB率- バンカー率15.5%,難易度8位/9ホール中 平均スコア5.08 平均パット数1.85 パーオン率16.5% フェアウェイ率56.8% OB率- バンカー率15.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：178yd,Hdcp：,PAR：5,Reg.：519yd,Hdcp：,PAR：4,Reg.：405yd,Hdcp：
9,池越えのショートホール,池越えのショートホール,池越えのショートホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度5位/9ホール中 平均スコア4.16 平均パット数1.85 パーオン率15.5% フェアウェイ率- OB率4.0% バンカー率16.3%,難易度5位/9ホール中 平均スコア4.16 平均パット数1.85 パーオン率15.5% フェアウェイ率- OB率4.0% バンカー率16.3%,難易度5位/9ホール中 平均スコア4.16 平均パット数1.85 パーオン率15.5% フェアウェイ率- OB率4.0% バンカー率16.3%,難易度7位/9ホール中 平均スコア6.28 平均パット数1.83 パーオン率18.5% フェアウェイ率73.8% OB率7.3% バンカー率5.5%,難易度7位/9ホール中 平均スコア6.28 平均パット数1.83 パーオン率18.5% フェアウェイ率73.8% OB率7.3% バンカー率5.5%,難易度7位/9ホール中 平均スコア6.28 平均パット数1.83 パーオン率18.5% フェアウェイ率73.8% OB率7.3% バンカー率5.5%,難易度3位/9ホール中 平均スコア5.44 平均パット数1.86 パーオン率10.5% フェアウェイ率55.8% OB率- バンカー率12.0%,難易度3位/9ホール中 平均スコア5.44 平均パット数1.86 パーオン率10.5% フェアウェイ率55.8% OB率- バンカー率12.0%,難易度3位/9ホール中 平均スコア5.44 平均パット数1.86 パーオン率10.5% フェアウェイ率55.8% OB率- バンカー率12.0%
