,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：516yd,Hdcp：,PAR：3,Reg.：151yd,Hdcp：,PAR：4,Reg.：391yd,Hdcp：
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,,,,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール
2,難易度4位/9ホール中 平均スコア6.4 平均パット数1.81 パーオン率20.0% フェアウェイ率52.3% OB率- バンカー率32.3%,難易度4位/9ホール中 平均スコア6.4 平均パット数1.81 パーオン率20.0% フェアウェイ率52.3% OB率- バンカー率32.3%,難易度4位/9ホール中 平均スコア6.4 平均パット数1.81 パーオン率20.0% フェアウェイ率52.3% OB率- バンカー率32.3%,難易度7位/9ホール中 平均スコア4.13 平均パット数1.77 パーオン率14.7% フェアウェイ率- OB率2.5% バンカー率48.0%,難易度7位/9ホール中 平均スコア4.13 平均パット数1.77 パーオン率14.7% フェアウェイ率- OB率2.5% バンカー率48.0%,難易度7位/9ホール中 平均スコア4.13 平均パット数1.77 パーオン率14.7% フェアウェイ率- OB率2.5% バンカー率48.0%,難易度2位/9ホール中 平均スコア5.44 平均パット数1.74 パーオン率12.3% フェアウェイ率50.5% OB率5.5% バンカー率14.7%,難易度2位/9ホール中 平均スコア5.44 平均パット数1.74 パーオン率12.3% フェアウェイ率50.5% OB率5.5% バンカー率14.7%,難易度2位/9ホール中 平均スコア5.44 平均パット数1.74 パーオン率12.3% フェアウェイ率50.5% OB率5.5% バンカー率14.7%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：338yd,Hdcp：,PAR：4,Reg.：402yd,Hdcp：,PAR：4,Reg.：340yd,Hdcp：
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
6,難易度6位/9ホール中 平均スコア5.13 平均パット数1.93 パーオン率28.0% フェアウェイ率57.3% OB率7.0% バンカー率41.3%,難易度6位/9ホール中 平均スコア5.13 平均パット数1.93 パーオン率28.0% フェアウェイ率57.3% OB率7.0% バンカー率41.3%,難易度6位/9ホール中 平均スコア5.13 平均パット数1.93 パーオン率28.0% フェアウェイ率57.3% OB率7.0% バンカー率41.3%,難易度1位/9ホール中 平均スコア5.26 平均パット数1.73 パーオン率14.0% フェアウェイ率52.0% OB率13.3% バンカー率17.3%,難易度1位/9ホール中 平均スコア5.26 平均パット数1.73 パーオン率14.0% フェアウェイ率52.0% OB率13.3% バンカー率17.3%,難易度1位/9ホール中 平均スコア5.26 平均パット数1.73 パーオン率14.0% フェアウェイ率52.0% OB率13.3% バンカー率17.3%,難易度9位/9ホール中 平均スコア5.07 平均パット数1.88 パーオン率26.0% フェアウェイ率52.7% OB率2.0% バンカー率46.3%,難易度9位/9ホール中 平均スコア5.07 平均パット数1.88 パーオン率26.0% フェアウェイ率52.7% OB率2.0% バンカー率46.3%,難易度9位/9ホール中 平均スコア5.07 平均パット数1.88 パーオン率26.0% フェアウェイ率52.7% OB率2.0% バンカー率46.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：379yd,Hdcp：,PAR：3,Reg.：164yd,Hdcp：,PAR：5,Reg.：537yd,Hdcp：
9,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,,,,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度5位/9ホール中 平均スコア5.2 平均パット数1.83 パーオン率19.3% フェアウェイ率55.3% OB率3.0% バンカー率21.0%,難易度5位/9ホール中 平均スコア5.2 平均パット数1.83 パーオン率19.3% フェアウェイ率55.3% OB率3.0% バンカー率21.0%,難易度5位/9ホール中 平均スコア5.2 平均パット数1.83 パーオン率19.3% フェアウェイ率55.3% OB率3.0% バンカー率21.0%,難易度8位/9ホール中 平均スコア4.05 平均パット数1.77 パーオン率16.7% フェアウェイ率- OB率2.5% バンカー率50.8%,難易度8位/9ホール中 平均スコア4.05 平均パット数1.77 パーオン率16.7% フェアウェイ率- OB率2.5% バンカー率50.8%,難易度8位/9ホール中 平均スコア4.05 平均パット数1.77 パーオン率16.7% フェアウェイ率- OB率2.5% バンカー率50.8%,難易度3位/9ホール中 平均スコア6.34 平均パット数1.76 パーオン率21.7% フェアウェイ率49.5% OB率2.5% バンカー率16.0%,難易度3位/9ホール中 平均スコア6.34 平均パット数1.76 パーオン率21.7% フェアウェイ率49.5% OB率2.5% バンカー率16.0%,難易度3位/9ホール中 平均スコア6.34 平均パット数1.76 パーオン率21.7% フェアウェイ率49.5% OB率2.5% バンカー率16.0%
