,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：395yd,Hdcp：2,PAR：4,Reg.：370yd,Hdcp：9,PAR：3,Reg.：170yd,Hdcp：6
1,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,ショートホール,ショートホール,ショートホール
2,難易度5位/9ホール中 平均スコア5.36 平均パット数1.98 パーオン率16.8% フェアウェイ率43.8% OB率5.7% バンカー率18.3%,難易度5位/9ホール中 平均スコア5.36 平均パット数1.98 パーオン率16.8% フェアウェイ率43.8% OB率5.7% バンカー率18.3%,難易度5位/9ホール中 平均スコア5.36 平均パット数1.98 パーオン率16.8% フェアウェイ率43.8% OB率5.7% バンカー率18.3%,難易度1位/9ホール中 平均スコア5.42 平均パット数2.02 パーオン率20.8% フェアウェイ率52.3% OB率15.3% バンカー率37.8%,難易度1位/9ホール中 平均スコア5.42 平均パット数2.02 パーオン率20.8% フェアウェイ率52.3% OB率15.3% バンカー率37.8%,難易度1位/9ホール中 平均スコア5.42 平均パット数2.02 パーオン率20.8% フェアウェイ率52.3% OB率15.3% バンカー率37.8%,難易度9位/9ホール中 平均スコア3.94 平均パット数1.95 パーオン率24.5% フェアウェイ率- OB率1.0% バンカー率25.5%,難易度9位/9ホール中 平均スコア3.94 平均パット数1.95 パーオン率24.5% フェアウェイ率- OB率1.0% バンカー率25.5%,難易度9位/9ホール中 平均スコア3.94 平均パット数1.95 パーオン率24.5% フェアウェイ率- OB率1.0% バンカー率25.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：344yd,Hdcp：5,PAR：5,Reg.：515yd,Hdcp：3,PAR：4,Reg.：361yd,Hdcp：7
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度7位/9ホール中 平均スコア5.27 平均パット数2.03 パーオン率27.8% フェアウェイ率55.3% OB率28.5% バンカー率19.8%,難易度7位/9ホール中 平均スコア5.27 平均パット数2.03 パーオン率27.8% フェアウェイ率55.3% OB率28.5% バンカー率19.8%,難易度7位/9ホール中 平均スコア5.27 平均パット数2.03 パーオン率27.8% フェアウェイ率55.3% OB率28.5% バンカー率19.8%,難易度2位/9ホール中 平均スコア6.35 平均パット数1.92 パーオン率22.3% フェアウェイ率57.3% OB率26.5% バンカー率26.5%,難易度2位/9ホール中 平均スコア6.35 平均パット数1.92 パーオン率22.3% フェアウェイ率57.3% OB率26.5% バンカー率26.5%,難易度2位/9ホール中 平均スコア6.35 平均パット数1.92 パーオン率22.3% フェアウェイ率57.3% OB率26.5% バンカー率26.5%,難易度3位/9ホール中 平均スコア5.37 平均パット数1.99 パーオン率23.5% フェアウェイ率46.0% OB率20.5% バンカー率10.0%,難易度3位/9ホール中 平均スコア5.37 平均パット数1.99 パーオン率23.5% フェアウェイ率46.0% OB率20.5% バンカー率10.0%,難易度3位/9ホール中 平均スコア5.37 平均パット数1.99 パーオン率23.5% フェアウェイ率46.0% OB率20.5% バンカー率10.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：201yd,Hdcp：1,PAR：4,Reg.：370yd,Hdcp：4,PAR：5,Reg.：480yd,Hdcp：8
9,長いショートホール,長いショートホール,長いショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度8位/9ホール中 平均スコア4.01 平均パット数1.98 パーオン率28.3% フェアウェイ率- OB率1.0% バンカー率54.5%,難易度8位/9ホール中 平均スコア4.01 平均パット数1.98 パーオン率28.3% フェアウェイ率- OB率1.0% バンカー率54.5%,難易度8位/9ホール中 平均スコア4.01 平均パット数1.98 パーオン率28.3% フェアウェイ率- OB率1.0% バンカー率54.5%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.06 パーオン率22.5% フェアウェイ率50.0% OB率5.3% バンカー率14.8%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.06 パーオン率22.5% フェアウェイ率50.0% OB率5.3% バンカー率14.8%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.06 パーオン率22.5% フェアウェイ率50.0% OB率5.3% バンカー率14.8%,難易度6位/9ホール中 平均スコア6.26 平均パット数2.01 パーオン率30.0% フェアウェイ率56.3% OB率17.0% バンカー率18.0%,難易度6位/9ホール中 平均スコア6.26 平均パット数2.01 パーオン率30.0% フェアウェイ率56.3% OB率17.0% バンカー率18.0%,難易度6位/9ホール中 平均スコア6.26 平均パット数2.01 パーオン率30.0% フェアウェイ率56.3% OB率17.0% バンカー率18.0%
