,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：521yd,Hdcp：12,PAR：3,Reg.：162yd,Hdcp：18,PAR：4,Reg.：373yd,Hdcp：8
1,ほぼ真っ直ぐなロングホール,ほぼ真っ直ぐなロングホール,ほぼ真っ直ぐなロングホール,縦長グリーンのショートホール,縦長グリーンのショートホール,縦長グリーンのショートホール,谷越えで左ドッグレッグのミドルホール,谷越えで左ドッグレッグのミドルホール,谷越えで左ドッグレッグのミドルホール
2,難易度9位/18ホール中 平均スコア6.55 平均パット数2.03 パーオン率16.8% フェアウェイ率54.3% OB率28.5% バンカー率38.3%,難易度9位/18ホール中 平均スコア6.55 平均パット数2.03 パーオン率16.8% フェアウェイ率54.3% OB率28.5% バンカー率38.3%,難易度9位/18ホール中 平均スコア6.55 平均パット数2.03 パーオン率16.8% フェアウェイ率54.3% OB率28.5% バンカー率38.3%,難易度16位/18ホール中 平均スコア4.04 平均パット数1.98 パーオン率28.0% フェアウェイ率- OB率13.0% バンカー率62.0%,難易度16位/18ホール中 平均スコア4.04 平均パット数1.98 パーオン率28.0% フェアウェイ率- OB率13.0% バンカー率62.0%,難易度16位/18ホール中 平均スコア4.04 平均パット数1.98 パーオン率28.0% フェアウェイ率- OB率13.0% バンカー率62.0%,難易度2位/18ホール中 平均スコア5.72 平均パット数2 パーオン率18.0% フェアウェイ率49.8% OB率32.5% バンカー率36.5%,難易度2位/18ホール中 平均スコア5.72 平均パット数2 パーオン率18.0% フェアウェイ率49.8% OB率32.5% バンカー率36.5%,難易度2位/18ホール中 平均スコア5.72 平均パット数2 パーオン率18.0% フェアウェイ率49.8% OB率32.5% バンカー率36.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：420yd,Hdcp：2,PAR：5,Reg.：531yd,Hdcp：16,PAR：4,Reg.：364yd,Hdcp：14
5,右ドッグレッグの長いミドルホール,右ドッグレッグの長いミドルホール,右ドッグレッグの長いミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,フェアウェイ全体が池に隣接するミドルホール,フェアウェイ全体が池に隣接するミドルホール,フェアウェイ全体が池に隣接するミドルホール
6,難易度5位/18ホール中 平均スコア5.54 平均パット数2.06 パーオン率11.0% フェアウェイ率57.8% OB率50.7% バンカー率30.5%,難易度5位/18ホール中 平均スコア5.54 平均パット数2.06 パーオン率11.0% フェアウェイ率57.8% OB率50.7% バンカー率30.5%,難易度5位/18ホール中 平均スコア5.54 平均パット数2.06 パーオン率11.0% フェアウェイ率57.8% OB率50.7% バンカー率30.5%,難易度15位/18ホール中 平均スコア6.14 平均パット数1.96 パーオン率25.8% フェアウェイ率46.3% OB率10.5% バンカー率49.3%,難易度15位/18ホール中 平均スコア6.14 平均パット数1.96 パーオン率25.8% フェアウェイ率46.3% OB率10.5% バンカー率49.3%,難易度15位/18ホール中 平均スコア6.14 平均パット数1.96 パーオン率25.8% フェアウェイ率46.3% OB率10.5% バンカー率49.3%,難易度3位/18ホール中 平均スコア5.64 平均パット数1.95 パーオン率17.3% フェアウェイ率56.0% OB率21.0% バンカー率25.0%,難易度3位/18ホール中 平均スコア5.64 平均パット数1.95 パーオン率17.3% フェアウェイ率56.0% OB率21.0% バンカー率25.0%,難易度3位/18ホール中 平均スコア5.64 平均パット数1.95 パーオン率17.3% フェアウェイ率56.0% OB率21.0% バンカー率25.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：161yd,Hdcp：10,PAR：4,Reg.：390yd,Hdcp：6,PAR：4,Reg.：397yd,Hdcp：4
9,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,右ドッグレッグの長いミドルホール,右ドッグレッグの長いミドルホール,右ドッグレッグの長いミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
10,難易度18位/18ホール中 平均スコア3.96 平均パット数2.05 パーオン率38.0% フェアウェイ率- OB率18.3% バンカー率36.3%,難易度18位/18ホール中 平均スコア3.96 平均パット数2.05 パーオン率38.0% フェアウェイ率- OB率18.3% バンカー率36.3%,難易度18位/18ホール中 平均スコア3.96 平均パット数2.05 パーオン率38.0% フェアウェイ率- OB率18.3% バンカー率36.3%,難易度7位/18ホール中 平均スコア5.45 平均パット数1.94 パーオン率14.0% フェアウェイ率60.0% OB率21.0% バンカー率37.0%,難易度7位/18ホール中 平均スコア5.45 平均パット数1.94 パーオン率14.0% フェアウェイ率60.0% OB率21.0% バンカー率37.0%,難易度7位/18ホール中 平均スコア5.45 平均パット数1.94 パーオン率14.0% フェアウェイ率60.0% OB率21.0% バンカー率37.0%,難易度4位/18ホール中 平均スコア5.64 平均パット数1.99 パーオン率17.3% フェアウェイ率52.5% OB率26.5% バンカー率26.0%,難易度4位/18ホール中 平均スコア5.64 平均パット数1.99 パーオン率17.3% フェアウェイ率52.5% OB率26.5% バンカー率26.0%,難易度4位/18ホール中 平均スコア5.64 平均パット数1.99 パーオン率17.3% フェアウェイ率52.5% OB率26.5% バンカー率26.0%
