,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：353yd,Hdcp：9,PAR：4,Reg.：401yd,Hdcp：3,PAR：3,Reg.：100yd,Hdcp：15
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,打ち下ろしで左ドッグレッグの長いミドルホール,打ち下ろしで左ドッグレッグの長いミドルホール,打ち下ろしで左ドッグレッグの長いミドルホール,谷越えの短いショートホール,谷越えの短いショートホール,谷越えの短いショートホール
2,難易度9位/18ホール中 平均スコア5.35 平均パット数2.01 パーオン率24.0% フェアウェイ率59.8% OB率45.0% バンカー率1.0%,難易度9位/18ホール中 平均スコア5.35 平均パット数2.01 パーオン率24.0% フェアウェイ率59.8% OB率45.0% バンカー率1.0%,難易度9位/18ホール中 平均スコア5.35 平均パット数2.01 パーオン率24.0% フェアウェイ率59.8% OB率45.0% バンカー率1.0%,難易度4位/18ホール中 平均スコア5.59 平均パット数2.05 パーオン率16.0% フェアウェイ率66.0% OB率44.0% バンカー率7.3%,難易度4位/18ホール中 平均スコア5.59 平均パット数2.05 パーオン率16.0% フェアウェイ率66.0% OB率44.0% バンカー率7.3%,難易度4位/18ホール中 平均スコア5.59 平均パット数2.05 パーオン率16.0% フェアウェイ率66.0% OB率44.0% バンカー率7.3%,難易度16位/18ホール中 平均スコア3.91 平均パット数2.04 パーオン率37.8% フェアウェイ率- OB率24.0% バンカー率23.8%,難易度16位/18ホール中 平均スコア3.91 平均パット数2.04 パーオン率37.8% フェアウェイ率- OB率24.0% バンカー率23.8%,難易度16位/18ホール中 平均スコア3.91 平均パット数2.04 パーオン率37.8% フェアウェイ率- OB率24.0% バンカー率23.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：330yd,Hdcp：7,PAR：5,Reg.：432yd,Hdcp：1,PAR：4,Reg.：312yd,Hdcp：13
5,打ち下ろしで右ドッグレッグのミドルホール,打ち下ろしで右ドッグレッグのミドルホール,打ち下ろしで右ドッグレッグのミドルホール,打ち下ろしで左ドッグレッグのロングホール,打ち下ろしで左ドッグレッグのロングホール,打ち下ろしで左ドッグレッグのロングホール,ほぼ真っ直ぐな短いミドルホール,ほぼ真っ直ぐな短いミドルホール,ほぼ真っ直ぐな短いミドルホール
6,難易度8位/18ホール中 平均スコア5.39 平均パット数1.99 パーオン率26.3% フェアウェイ率54.5% OB率48.8% バンカー率15.8%,難易度8位/18ホール中 平均スコア5.39 平均パット数1.99 パーオン率26.3% フェアウェイ率54.5% OB率48.8% バンカー率15.8%,難易度8位/18ホール中 平均スコア5.39 平均パット数1.99 パーオン率26.3% フェアウェイ率54.5% OB率48.8% バンカー率15.8%,難易度12位/18ホール中 平均スコア6.02 平均パット数2.05 パーオン率41.8% フェアウェイ率48.3% OB率40.5% バンカー率14.5%,難易度12位/18ホール中 平均スコア6.02 平均パット数2.05 パーオン率41.8% フェアウェイ率48.3% OB率40.5% バンカー率14.5%,難易度12位/18ホール中 平均スコア6.02 平均パット数2.05 パーオン率41.8% フェアウェイ率48.3% OB率40.5% バンカー率14.5%,難易度14位/18ホール中 平均スコア5.06 平均パット数1.99 パーオン率30.8% フェアウェイ率61.3% OB率17.5% バンカー率34.5%,難易度14位/18ホール中 平均スコア5.06 平均パット数1.99 パーオン率30.8% フェアウェイ率61.3% OB率17.5% バンカー率34.5%,難易度14位/18ホール中 平均スコア5.06 平均パット数1.99 パーオン率30.8% フェアウェイ率61.3% OB率17.5% バンカー率34.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：490yd,Hdcp：5,PAR：3,Reg.：102yd,Hdcp：17,PAR：4,Reg.：388yd,Hdcp：11
9,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール,短いショートホール,短いショートホール,短いショートホール,Ｓ字の長いミドルホール,Ｓ字の長いミドルホール,Ｓ字の長いミドルホール
10,難易度2位/18ホール中 平均スコア6.59 平均パット数2.06 パーオン率21.8% フェアウェイ率53.5% OB率45.0% バンカー率23.8%,難易度2位/18ホール中 平均スコア6.59 平均パット数2.06 パーオン率21.8% フェアウェイ率53.5% OB率45.0% バンカー率23.8%,難易度2位/18ホール中 平均スコア6.59 平均パット数2.06 パーオン率21.8% フェアウェイ率53.5% OB率45.0% バンカー率23.8%,難易度18位/18ホール中 平均スコア3.82 平均パット数2.04 パーオン率42.5% フェアウェイ率- OB率10.7% バンカー率15.3%,難易度18位/18ホール中 平均スコア3.82 平均パット数2.04 パーオン率42.5% フェアウェイ率- OB率10.7% バンカー率15.3%,難易度18位/18ホール中 平均スコア3.82 平均パット数2.04 パーオン率42.5% フェアウェイ率- OB率10.7% バンカー率15.3%,難易度6位/18ホール中 平均スコア5.57 平均パット数2.09 パーオン率20.3% フェアウェイ率54.8% OB率52.0% バンカー率8.8%,難易度6位/18ホール中 平均スコア5.57 平均パット数2.09 パーオン率20.3% フェアウェイ率54.8% OB率52.0% バンカー率8.8%,難易度6位/18ホール中 平均スコア5.57 平均パット数2.09 パーオン率20.3% フェアウェイ率54.8% OB率52.0% バンカー率8.8%
