,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：507yd,Hdcp：,PAR：4,Reg.：348yd,Hdcp：,PAR：4,Reg.：313yd,Hdcp：
1,ロングホール　無理せずフェアウェイキープ,ロングホール　無理せずフェアウェイキープ,ロングホール　無理せずフェアウェイキープ,左はOB、右は池の緩やかなS字のミドルホール,左はOB、右は池の緩やかなS字のミドルホール,左はOB、右は池の緩やかなS字のミドルホール,左ドッグレッグのホール,左ドッグレッグのホール,左ドッグレッグのホール
2,難易度4位/9ホール中 平均スコア6.26 平均パット数1.94 パーオン率25.3% フェアウェイ率38.3% OB率31.8% バンカー率26.3%,難易度4位/9ホール中 平均スコア6.26 平均パット数1.94 パーオン率25.3% フェアウェイ率38.3% OB率31.8% バンカー率26.3%,難易度4位/9ホール中 平均スコア6.26 平均パット数1.94 パーオン率25.3% フェアウェイ率38.3% OB率31.8% バンカー率26.3%,難易度1位/9ホール中 平均スコア5.58 平均パット数1.95 パーオン率13.0% フェアウェイ率39.8% OB率36.5% バンカー率13.8%,難易度1位/9ホール中 平均スコア5.58 平均パット数1.95 パーオン率13.0% フェアウェイ率39.8% OB率36.5% バンカー率13.8%,難易度1位/9ホール中 平均スコア5.58 平均パット数1.95 パーオン率13.0% フェアウェイ率39.8% OB率36.5% バンカー率13.8%,難易度7位/9ホール中 平均スコア5.14 平均パット数1.9 パーオン率26.5% フェアウェイ率51.5% OB率23.5% バンカー率36.3%,難易度7位/9ホール中 平均スコア5.14 平均パット数1.9 パーオン率26.5% フェアウェイ率51.5% OB率23.5% バンカー率36.3%,難易度7位/9ホール中 平均スコア5.14 平均パット数1.9 パーオン率26.5% フェアウェイ率51.5% OB率23.5% バンカー率36.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：129yd,Hdcp：,PAR：4,Reg.：386yd,Hdcp：,PAR：4,Reg.：349yd,Hdcp：
5,バーディー狙いの優しいショートホール,バーディー狙いの優しいショートホール,バーディー狙いの優しいショートホール,左右の池は、ラテラルウォーターハザード,左右の池は、ラテラルウォーターハザード,左右の池は、ラテラルウォーターハザード,左は池、右はOBの真っ直ぐなミドルホール,左は池、右はOBの真っ直ぐなミドルホール,左は池、右はOBの真っ直ぐなミドルホール
6,難易度9位/9ホール中 平均スコア3.74 平均パット数1.88 パーオン率36.5% フェアウェイ率- OB率20.0% バンカー率15.8%,難易度9位/9ホール中 平均スコア3.74 平均パット数1.88 パーオン率36.5% フェアウェイ率- OB率20.0% バンカー率15.8%,難易度9位/9ホール中 平均スコア3.74 平均パット数1.88 パーオン率36.5% フェアウェイ率- OB率20.0% バンカー率15.8%,難易度2位/9ホール中 平均スコア5.57 平均パット数2.05 パーオン率9.3% フェアウェイ率56.8% OB率11.0% バンカー率5.7%,難易度2位/9ホール中 平均スコア5.57 平均パット数2.05 パーオン率9.3% フェアウェイ率56.8% OB率11.0% バンカー率5.7%,難易度2位/9ホール中 平均スコア5.57 平均パット数2.05 パーオン率9.3% フェアウェイ率56.8% OB率11.0% バンカー率5.7%,難易度6位/9ホール中 平均スコア5.19 平均パット数2.01 パーオン率27.8% フェアウェイ率41.5% OB率22.3% バンカー率16.5%,難易度6位/9ホール中 平均スコア5.19 平均パット数2.01 パーオン率27.8% フェアウェイ率41.5% OB率22.3% バンカー率16.5%,難易度6位/9ホール中 平均スコア5.19 平均パット数2.01 パーオン率27.8% フェアウェイ率41.5% OB率22.3% バンカー率16.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：497yd,Hdcp：,PAR：3,Reg.：206yd,Hdcp：,PAR：4,Reg.：410yd,Hdcp：
9,一打目は、左サイドに　サービスロングホールです,一打目は、左サイドに　サービスロングホールです,一打目は、左サイドに　サービスロングホールです,風向きに注意が必要なショートホール,風向きに注意が必要なショートホール,風向きに注意が必要なショートホール,一打目は右サイドが狙い目なS字のミドルホール,一打目は右サイドが狙い目なS字のミドルホール,一打目は右サイドが狙い目なS字のミドルホール
10,難易度5位/9ホール中 平均スコア6.18 平均パット数1.85 パーオン率24.3% フェアウェイ率38.3% OB率37.8% バンカー率10.8%,難易度5位/9ホール中 平均スコア6.18 平均パット数1.85 パーオン率24.3% フェアウェイ率38.3% OB率37.8% バンカー率10.8%,難易度5位/9ホール中 平均スコア6.18 平均パット数1.85 パーオン率24.3% フェアウェイ率38.3% OB率37.8% バンカー率10.8%,難易度8位/9ホール中 平均スコア3.94 平均パット数1.9 パーオン率25.8% フェアウェイ率- OB率15.8% バンカー率20.3%,難易度8位/9ホール中 平均スコア3.94 平均パット数1.9 パーオン率25.8% フェアウェイ率- OB率15.8% バンカー率20.3%,難易度8位/9ホール中 平均スコア3.94 平均パット数1.9 パーオン率25.8% フェアウェイ率- OB率15.8% バンカー率20.3%,難易度3位/9ホール中 平均スコア5.45 平均パット数1.93 パーオン率19.8% フェアウェイ率45.0% OB率36.5% バンカー率14.0%,難易度3位/9ホール中 平均スコア5.45 平均パット数1.93 パーオン率19.8% フェアウェイ率45.0% OB率36.5% バンカー率14.0%,難易度3位/9ホール中 平均スコア5.45 平均パット数1.93 パーオン率19.8% フェアウェイ率45.0% OB率36.5% バンカー率14.0%
