,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：364yd,Hdcp：3,PAR：3,Reg.：135yd,Hdcp：15,PAR：5,Reg.：446yd,Hdcp：9
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,,,,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
2,難易度3位/18ホール中 平均スコア5.59 平均パット数2.17 パーオン率12.8% フェアウェイ率50.8% OB率31.3% バンカー率11.8%,難易度3位/18ホール中 平均スコア5.59 平均パット数2.17 パーオン率12.8% フェアウェイ率50.8% OB率31.3% バンカー率11.8%,難易度3位/18ホール中 平均スコア5.59 平均パット数2.17 パーオン率12.8% フェアウェイ率50.8% OB率31.3% バンカー率11.8%,難易度15位/18ホール中 平均スコア4.05 平均パット数2.17 パーオン率34.0% フェアウェイ率- OB率13.0% バンカー率25.8%,難易度15位/18ホール中 平均スコア4.05 平均パット数2.17 パーオン率34.0% フェアウェイ率- OB率13.0% バンカー率25.8%,難易度15位/18ホール中 平均スコア4.05 平均パット数2.17 パーオン率34.0% フェアウェイ率- OB率13.0% バンカー率25.8%,難易度11位/18ホール中 平均スコア6.26 平均パット数2.07 パーオン率30.0% フェアウェイ率52.3% OB率38.0% バンカー率8.5%,難易度11位/18ホール中 平均スコア6.26 平均パット数2.07 パーオン率30.0% フェアウェイ率52.3% OB率38.0% バンカー率8.5%,難易度11位/18ホール中 平均スコア6.26 平均パット数2.07 パーオン率30.0% フェアウェイ率52.3% OB率38.0% バンカー率8.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：354yd,Hdcp：7,PAR：3,Reg.：141yd,Hdcp：13,PAR：5,Reg.：489yd,Hdcp：5
5,短いミドルホール,短いミドルホール,短いミドルホール,,,,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
6,難易度13位/18ホール中 平均スコア5.24 平均パット数2.03 パーオン率26.0% フェアウェイ率58.0% OB率40.3% バンカー率5.5%,難易度13位/18ホール中 平均スコア5.24 平均パット数2.03 パーオン率26.0% フェアウェイ率58.0% OB率40.3% バンカー率5.5%,難易度13位/18ホール中 平均スコア5.24 平均パット数2.03 パーオン率26.0% フェアウェイ率58.0% OB率40.3% バンカー率5.5%,難易度18位/18ホール中 平均スコア3.9 平均パット数2.15 パーオン率44.5% フェアウェイ率- OB率11.0% バンカー率28.8%,難易度18位/18ホール中 平均スコア3.9 平均パット数2.15 パーオン率44.5% フェアウェイ率- OB率11.0% バンカー率28.8%,難易度18位/18ホール中 平均スコア3.9 平均パット数2.15 パーオン率44.5% フェアウェイ率- OB率11.0% バンカー率28.8%,難易度5位/18ホール中 平均スコア6.48 平均パット数2.13 パーオン率30.8% フェアウェイ率60.3% OB率37.8% バンカー率3.5%,難易度5位/18ホール中 平均スコア6.48 平均パット数2.13 パーオン率30.8% フェアウェイ率60.3% OB率37.8% バンカー率3.5%,難易度5位/18ホール中 平均スコア6.48 平均パット数2.13 パーオン率30.8% フェアウェイ率60.3% OB率37.8% バンカー率3.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：366yd,Hdcp：1,PAR：4,Reg.：330yd,Hdcp：17,PAR：4,Reg.：339yd,Hdcp：11
9,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
10,難易度2位/18ホール中 平均スコア5.6 平均パット数2.07 パーオン率18.3% フェアウェイ率45.0% OB率37.3% バンカー率16.8%,難易度2位/18ホール中 平均スコア5.6 平均パット数2.07 パーオン率18.3% フェアウェイ率45.0% OB率37.3% バンカー率16.8%,難易度2位/18ホール中 平均スコア5.6 平均パット数2.07 パーオン率18.3% フェアウェイ率45.0% OB率37.3% バンカー率16.8%,難易度4位/18ホール中 平均スコア5.56 平均パット数2.05 パーオン率16.8% フェアウェイ率54.0% OB率21.0% バンカー率25.5%,難易度4位/18ホール中 平均スコア5.56 平均パット数2.05 パーオン率16.8% フェアウェイ率54.0% OB率21.0% バンカー率25.5%,難易度4位/18ホール中 平均スコア5.56 平均パット数2.05 パーオン率16.8% フェアウェイ率54.0% OB率21.0% バンカー率25.5%,難易度10位/18ホール中 平均スコア5.33 平均パット数2.09 パーオン率27.0% フェアウェイ率63.0% OB率33.8% バンカー率17.3%,難易度10位/18ホール中 平均スコア5.33 平均パット数2.09 パーオン率27.0% フェアウェイ率63.0% OB率33.8% バンカー率17.3%,難易度10位/18ホール中 平均スコア5.33 平均パット数2.09 パーオン率27.0% フェアウェイ率63.0% OB率33.8% バンカー率17.3%
