,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：510yd,Hdcp：4,PAR：4,Reg.：330yd,Hdcp：10,PAR：3,Reg.：120yd,Hdcp：16
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,短いミドルホール,短いミドルホール,短いミドルホール,短いショートホール,短いショートホール,短いショートホール
2,難易度6位/18ホール中 平均スコア6.35 平均パット数1.97 パーオン率25.0% フェアウェイ率49.5% OB率7.8% バンカー率3.0%,難易度6位/18ホール中 平均スコア6.35 平均パット数1.97 パーオン率25.0% フェアウェイ率49.5% OB率7.8% バンカー率3.0%,難易度6位/18ホール中 平均スコア6.35 平均パット数1.97 パーオン率25.0% フェアウェイ率49.5% OB率7.8% バンカー率3.0%,難易度7位/18ホール中 平均スコア5.41 平均パット数2.08 パーオン率22.3% フェアウェイ率44.3% OB率8.0% バンカー率14.8%,難易度7位/18ホール中 平均スコア5.41 平均パット数2.08 パーオン率22.3% フェアウェイ率44.3% OB率8.0% バンカー率14.8%,難易度7位/18ホール中 平均スコア5.41 平均パット数2.08 パーオン率22.3% フェアウェイ率44.3% OB率8.0% バンカー率14.8%,難易度18位/18ホール中 平均スコア3.83 平均パット数1.94 パーオン率34.5% フェアウェイ率- OB率16.0% バンカー率1.0%,難易度18位/18ホール中 平均スコア3.83 平均パット数1.94 パーオン率34.5% フェアウェイ率- OB率16.0% バンカー率1.0%,難易度18位/18ホール中 平均スコア3.83 平均パット数1.94 パーオン率34.5% フェアウェイ率- OB率16.0% バンカー率1.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：415yd,Hdcp：8,PAR：5,Reg.：475yd,Hdcp：2,PAR：4,Reg.：380yd,Hdcp：14
5,長いミドルホール,長いミドルホール,長いミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,長いミドルホール,長いミドルホール,長いミドルホール
6,難易度3位/18ホール中 平均スコア5.53 平均パット数1.99 パーオン率9.0% フェアウェイ率55.8% OB率7.3% バンカー率16.8%,難易度3位/18ホール中 平均スコア5.53 平均パット数1.99 パーオン率9.0% フェアウェイ率55.8% OB率7.3% バンカー率16.8%,難易度3位/18ホール中 平均スコア5.53 平均パット数1.99 パーオン率9.0% フェアウェイ率55.8% OB率7.3% バンカー率16.8%,難易度8位/18ホール中 平均スコア6.25 平均パット数2.01 パーオン率29.3% フェアウェイ率55.8% OB率19.8% バンカー率5.3%,難易度8位/18ホール中 平均スコア6.25 平均パット数2.01 パーオン率29.3% フェアウェイ率55.8% OB率19.8% バンカー率5.3%,難易度8位/18ホール中 平均スコア6.25 平均パット数2.01 パーオン率29.3% フェアウェイ率55.8% OB率19.8% バンカー率5.3%,難易度15位/18ホール中 平均スコア5.14 平均パット数1.98 パーオン率26.5% フェアウェイ率50.8% OB率16.3% バンカー率1.7%,難易度15位/18ホール中 平均スコア5.14 平均パット数1.98 パーオン率26.5% フェアウェイ率50.8% OB率16.3% バンカー率1.7%,難易度15位/18ホール中 平均スコア5.14 平均パット数1.98 パーオン率26.5% フェアウェイ率50.8% OB率16.3% バンカー率1.7%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：196yd,Hdcp：18,PAR：4,Reg.：435yd,Hdcp：12,PAR：4,Reg.：440yd,Hdcp：6
9,長いショートホール,長いショートホール,長いショートホール,長いミドルホール,長いミドルホール,長いミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度14位/18ホール中 平均スコア4.22 平均パット数1.91 パーオン率12.3% フェアウェイ率- OB率18.5% バンカー率22.3%,難易度14位/18ホール中 平均スコア4.22 平均パット数1.91 パーオン率12.3% フェアウェイ率- OB率18.5% バンカー率22.3%,難易度14位/18ホール中 平均スコア4.22 平均パット数1.91 パーオン率12.3% フェアウェイ率- OB率18.5% バンカー率22.3%,難易度13位/18ホール中 平均スコア5.17 平均パット数2 パーオン率28.5% フェアウェイ率62.8% OB率29.8% バンカー率2.0%,難易度13位/18ホール中 平均スコア5.17 平均パット数2 パーオン率28.5% フェアウェイ率62.8% OB率29.8% バンカー率2.0%,難易度13位/18ホール中 平均スコア5.17 平均パット数2 パーオン率28.5% フェアウェイ率62.8% OB率29.8% バンカー率2.0%,難易度5位/18ホール中 平均スコア5.45 平均パット数1.99 パーオン率14.3% フェアウェイ率44.5% OB率24.0% バンカー率2.0%,難易度5位/18ホール中 平均スコア5.45 平均パット数1.99 パーオン率14.3% フェアウェイ率44.5% OB率24.0% バンカー率2.0%,難易度5位/18ホール中 平均スコア5.45 平均パット数1.99 パーオン率14.3% フェアウェイ率44.5% OB率24.0% バンカー率2.0%
