,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：338yd,Hdcp：17,PAR：5,Reg.：501yd,Hdcp：9,PAR：4,Reg.：322yd,Hdcp：13
1,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,短いミドルホール,短いミドルホール,短いミドルホール
2,難易度10位/18ホール中 平均スコア5.17 平均パット数2.02 パーオン率28.3% フェアウェイ率42.3% OB率26.5% バンカー率13.5%,難易度10位/18ホール中 平均スコア5.17 平均パット数2.02 パーオン率28.3% フェアウェイ率42.3% OB率26.5% バンカー率13.5%,難易度10位/18ホール中 平均スコア5.17 平均パット数2.02 パーオン率28.3% フェアウェイ率42.3% OB率26.5% バンカー率13.5%,難易度4位/18ホール中 平均スコア6.28 平均パット数1.9 パーオン率23.8% フェアウェイ率46.5% OB率24.8% バンカー率16.5%,難易度4位/18ホール中 平均スコア6.28 平均パット数1.9 パーオン率23.8% フェアウェイ率46.5% OB率24.8% バンカー率16.5%,難易度4位/18ホール中 平均スコア6.28 平均パット数1.9 パーオン率23.8% フェアウェイ率46.5% OB率24.8% バンカー率16.5%,難易度11位/18ホール中 平均スコア5.07 平均パット数1.83 パーオン率21.8% フェアウェイ率48.3% OB率23.5% バンカー率15.0%,難易度11位/18ホール中 平均スコア5.07 平均パット数1.83 パーオン率21.8% フェアウェイ率48.3% OB率23.5% バンカー率15.0%,難易度11位/18ホール中 平均スコア5.07 平均パット数1.83 パーオン率21.8% フェアウェイ率48.3% OB率23.5% バンカー率15.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：327yd,Hdcp：3,PAR：3,Reg.：194yd,Hdcp：7,PAR：4,Reg.：367yd,Hdcp：1
5,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール,長いショートホール,長いショートホール,長いショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度13位/18ホール中 平均スコア5.05 平均パット数2.01 パーオン率31.8% フェアウェイ率48.5% OB率33.0% バンカー率3.8%,難易度13位/18ホール中 平均スコア5.05 平均パット数2.01 パーオン率31.8% フェアウェイ率48.5% OB率33.0% バンカー率3.8%,難易度13位/18ホール中 平均スコア5.05 平均パット数2.01 パーオン率31.8% フェアウェイ率48.5% OB率33.0% バンカー率3.8%,難易度15位/18ホール中 平均スコア4.01 平均パット数2 パーオン率24.8% フェアウェイ率- OB率18.7% バンカー率25.8%,難易度15位/18ホール中 平均スコア4.01 平均パット数2 パーオン率24.8% フェアウェイ率- OB率18.7% バンカー率25.8%,難易度15位/18ホール中 平均スコア4.01 平均パット数2 パーオン率24.8% フェアウェイ率- OB率18.7% バンカー率25.8%,難易度9位/18ホール中 平均スコア5.25 平均パット数1.96 パーオン率16.8% フェアウェイ率46.3% OB率22.3% バンカー率1.7%,難易度9位/18ホール中 平均スコア5.25 平均パット数1.96 パーオン率16.8% フェアウェイ率46.3% OB率22.3% バンカー率1.7%,難易度9位/18ホール中 平均スコア5.25 平均パット数1.96 パーオン率16.8% フェアウェイ率46.3% OB率22.3% バンカー率1.7%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：326yd,Hdcp：5,PAR：3,Reg.：156yd,Hdcp：15,PAR：5,Reg.：517yd,Hdcp：11
9,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,,,,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
10,難易度12位/18ホール中 平均スコア5.07 平均パット数1.9 パーオン率27.0% フェアウェイ率45.5% OB率20.0% バンカー率21.0%,難易度12位/18ホール中 平均スコア5.07 平均パット数1.9 パーオン率27.0% フェアウェイ率45.5% OB率20.0% バンカー率21.0%,難易度12位/18ホール中 平均スコア5.07 平均パット数1.9 パーオン率27.0% フェアウェイ率45.5% OB率20.0% バンカー率21.0%,難易度16位/18ホール中 平均スコア3.92 平均パット数1.95 パーオン率27.3% フェアウェイ率- OB率17.0% バンカー率28.5%,難易度16位/18ホール中 平均スコア3.92 平均パット数1.95 パーオン率27.3% フェアウェイ率- OB率17.0% バンカー率28.5%,難易度16位/18ホール中 平均スコア3.92 平均パット数1.95 パーオン率27.3% フェアウェイ率- OB率17.0% バンカー率28.5%,難易度3位/18ホール中 平均スコア6.34 平均パット数1.99 パーオン率23.0% フェアウェイ率51.8% OB率23.3% バンカー率17.0%,難易度3位/18ホール中 平均スコア6.34 平均パット数1.99 パーオン率23.0% フェアウェイ率51.8% OB率23.3% バンカー率17.0%,難易度3位/18ホール中 平均スコア6.34 平均パット数1.99 パーオン率23.0% フェアウェイ率51.8% OB率23.3% バンカー率17.0%
