,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：372yd,Hdcp：7,PAR：4,Reg.：339yd,Hdcp：15,PAR：3,Reg.：156yd,Hdcp：17
1,左狙いの方が第２打でグリーンを狙いやすい,左狙いの方が第２打でグリーンを狙いやすい,左狙いの方が第２打でグリーンを狙いやすい,第１打は右斜面狙いが安全,第１打は右斜面狙いが安全,第１打は右斜面狙いが安全,ティーグラウンド前の谷に気をとられずに、気軽に,ティーグラウンド前の谷に気をとられずに、気軽に,ティーグラウンド前の谷に気をとられずに、気軽に
2,難易度6位/18ホール中 平均スコア5.37 平均パット数2.08 パーオン率26.8% フェアウェイ率47.8% OB率41.3% バンカー率15.0%,難易度6位/18ホール中 平均スコア5.37 平均パット数2.08 パーオン率26.8% フェアウェイ率47.8% OB率41.3% バンカー率15.0%,難易度6位/18ホール中 平均スコア5.37 平均パット数2.08 パーオン率26.8% フェアウェイ率47.8% OB率41.3% バンカー率15.0%,難易度12位/18ホール中 平均スコア5.16 平均パット数2 パーオン率31.8% フェアウェイ率41.0% OB率33.5% バンカー率24.5%,難易度12位/18ホール中 平均スコア5.16 平均パット数2 パーオン率31.8% フェアウェイ率41.0% OB率33.5% バンカー率24.5%,難易度12位/18ホール中 平均スコア5.16 平均パット数2 パーオン率31.8% フェアウェイ率41.0% OB率33.5% バンカー率24.5%,難易度17位/18ホール中 平均スコア3.99 平均パット数2.02 パーオン率28.3% フェアウェイ率- OB率14.3% バンカー率28.5%,難易度17位/18ホール中 平均スコア3.99 平均パット数2.02 パーオン率28.3% フェアウェイ率- OB率14.3% バンカー率28.5%,難易度17位/18ホール中 平均スコア3.99 平均パット数2.02 パーオン率28.3% フェアウェイ率- OB率14.3% バンカー率28.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：491yd,Hdcp：9,PAR：4,Reg.：387yd,Hdcp：3,PAR：3,Reg.：163yd,Hdcp：13
5,ティーショットは左サイドが狙い目,ティーショットは左サイドが狙い目,ティーショットは左サイドが狙い目,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,ティーグラウンドから安心して打てるショートホール,ティーグラウンドから安心して打てるショートホール,ティーグラウンドから安心して打てるショートホール
6,難易度11位/18ホール中 平均スコア6.15 平均パット数2.13 パーオン率39.8% フェアウェイ率56.3% OB率22.8% バンカー率14.3%,難易度11位/18ホール中 平均スコア6.15 平均パット数2.13 パーオン率39.8% フェアウェイ率56.3% OB率22.8% バンカー率14.3%,難易度11位/18ホール中 平均スコア6.15 平均パット数2.13 パーオン率39.8% フェアウェイ率56.3% OB率22.8% バンカー率14.3%,難易度7位/18ホール中 平均スコア5.42 平均パット数2.08 パーオン率19.0% フェアウェイ率48.0% OB率27.0% バンカー率6.8%,難易度7位/18ホール中 平均スコア5.42 平均パット数2.08 パーオン率19.0% フェアウェイ率48.0% OB率27.0% バンカー率6.8%,難易度7位/18ホール中 平均スコア5.42 平均パット数2.08 パーオン率19.0% フェアウェイ率48.0% OB率27.0% バンカー率6.8%,難易度18位/18ホール中 平均スコア3.94 平均パット数1.98 パーオン率29.8% フェアウェイ率- OB率33.0% バンカー率16.8%,難易度18位/18ホール中 平均スコア3.94 平均パット数1.98 パーオン率29.8% フェアウェイ率- OB率33.0% バンカー率16.8%,難易度18位/18ホール中 平均スコア3.94 平均パット数1.98 パーオン率29.8% フェアウェイ率- OB率33.0% バンカー率16.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：397yd,Hdcp：1,PAR：4,Reg.：373yd,Hdcp：11,PAR：5,Reg.：530yd,Hdcp：5
9,ハンディキャップ１のホール,ハンディキャップ１のホール,ハンディキャップ１のホール,ティーグラウンドの向きに注意,ティーグラウンドの向きに注意,ティーグラウンドの向きに注意,距離があるので、ティーショットも第２打も思い切り,距離があるので、ティーショットも第２打も思い切り,距離があるので、ティーショットも第２打も思い切り
10,難易度1位/18ホール中 平均スコア5.72 平均パット数2.09 パーオン率9.5% フェアウェイ率56.8% OB率48.5% バンカー率6.3%,難易度1位/18ホール中 平均スコア5.72 平均パット数2.09 パーオン率9.5% フェアウェイ率56.8% OB率48.5% バンカー率6.3%,難易度1位/18ホール中 平均スコア5.72 平均パット数2.09 パーオン率9.5% フェアウェイ率56.8% OB率48.5% バンカー率6.3%,難易度2位/18ホール中 平均スコア5.6 平均パット数2.08 パーオン率16.8% フェアウェイ率45.5% OB率46.5% バンカー率20.0%,難易度2位/18ホール中 平均スコア5.6 平均パット数2.08 パーオン率16.8% フェアウェイ率45.5% OB率46.5% バンカー率20.0%,難易度2位/18ホール中 平均スコア5.6 平均パット数2.08 パーオン率16.8% フェアウェイ率45.5% OB率46.5% バンカー率20.0%,難易度5位/18ホール中 平均スコア6.43 平均パット数2.04 パーオン率22.8% フェアウェイ率54.0% OB率32.3% バンカー率20.3%,難易度5位/18ホール中 平均スコア6.43 平均パット数2.04 パーオン率22.8% フェアウェイ率54.0% OB率32.3% バンカー率20.3%,難易度5位/18ホール中 平均スコア6.43 平均パット数2.04 パーオン率22.8% フェアウェイ率54.0% OB率32.3% バンカー率20.3%
