,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：551yd,Hdcp：5,PAR：3,Reg.：148yd,Hdcp：13,PAR：4,Reg.：413yd,Hdcp：1
1,フラットな右ドッグレッグ最長のコース,フラットな右ドッグレッグ最長のコース,フラットな右ドッグレッグ最長のコース,フラットなショートホール　受けグリーン,フラットなショートホール　受けグリーン,フラットなショートホール　受けグリーン,距離のあるミドルホール,距離のあるミドルホール,距離のあるミドルホール
2,難易度3位/18ホール中 平均スコア6.51 平均パット数2.03 パーオン率18.8% フェアウェイ率47.0% OB率32.0% バンカー率6.7%,難易度3位/18ホール中 平均スコア6.51 平均パット数2.03 パーオン率18.8% フェアウェイ率47.0% OB率32.0% バンカー率6.7%,難易度3位/18ホール中 平均スコア6.51 平均パット数2.03 パーオン率18.8% フェアウェイ率47.0% OB率32.0% バンカー率6.7%,難易度14位/18ホール中 平均スコア4.1 平均パット数1.81 パーオン率14.5% フェアウェイ率- OB率15.3% バンカー率26.5%,難易度14位/18ホール中 平均スコア4.1 平均パット数1.81 パーオン率14.5% フェアウェイ率- OB率15.3% バンカー率26.5%,難易度14位/18ホール中 平均スコア4.1 平均パット数1.81 パーオン率14.5% フェアウェイ率- OB率15.3% バンカー率26.5%,難易度4位/18ホール中 平均スコア5.51 平均パット数1.92 パーオン率8.8% フェアウェイ率38.5% OB率27.0% バンカー率15.0%,難易度4位/18ホール中 平均スコア5.51 平均パット数1.92 パーオン率8.8% フェアウェイ率38.5% OB率27.0% バンカー率15.0%,難易度4位/18ホール中 平均スコア5.51 平均パット数1.92 パーオン率8.8% フェアウェイ率38.5% OB率27.0% バンカー率15.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：354yd,Hdcp：9,PAR：4,Reg.：401yd,Hdcp：3,PAR：4,Reg.：396yd,Hdcp：15
5,緩やかな上り勾配のミドルホール,緩やかな上り勾配のミドルホール,緩やかな上り勾配のミドルホール,ティショットは豪快なやや打ち下ろしのミドルホール,ティショットは豪快なやや打ち下ろしのミドルホール,ティショットは豪快なやや打ち下ろしのミドルホール,左にややドッグレッグしたミドルホール,左にややドッグレッグしたミドルホール,左にややドッグレッグしたミドルホール
6,難易度6位/18ホール中 平均スコア5.47 平均パット数2.01 パーオン率11.8% フェアウェイ率46.8% OB率16.0% バンカー率14.8%,難易度6位/18ホール中 平均スコア5.47 平均パット数2.01 パーオン率11.8% フェアウェイ率46.8% OB率16.0% バンカー率14.8%,難易度6位/18ホール中 平均スコア5.47 平均パット数2.01 パーオン率11.8% フェアウェイ率46.8% OB率16.0% バンカー率14.8%,難易度7位/18ホール中 平均スコア5.42 平均パット数1.95 パーオン率12.3% フェアウェイ率48.5% OB率5.7% バンカー率11.5%,難易度7位/18ホール中 平均スコア5.42 平均パット数1.95 パーオン率12.3% フェアウェイ率48.5% OB率5.7% バンカー率11.5%,難易度7位/18ホール中 平均スコア5.42 平均パット数1.95 パーオン率12.3% フェアウェイ率48.5% OB率5.7% バンカー率11.5%,難易度5位/18ホール中 平均スコア5.5 平均パット数1.91 パーオン率8.8% フェアウェイ率49.3% OB率7.3% バンカー率15.8%,難易度5位/18ホール中 平均スコア5.5 平均パット数1.91 パーオン率8.8% フェアウェイ率49.3% OB率7.3% バンカー率15.8%,難易度5位/18ホール中 平均スコア5.5 平均パット数1.91 パーオン率8.8% フェアウェイ率49.3% OB率7.3% バンカー率15.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：388yd,Hdcp：11,PAR：3,Reg.：165yd,Hdcp：17,PAR：5,Reg.：493yd,Hdcp：7
9,やや左にドッグレッグしたミドルホール,やや左にドッグレッグしたミドルホール,やや左にドッグレッグしたミドルホール,平坦なショートホール,平坦なショートホール,平坦なショートホール,ほぼ直線に伸びた打ち下ろしのロングホール,ほぼ直線に伸びた打ち下ろしのロングホール,ほぼ直線に伸びた打ち下ろしのロングホール
10,難易度10位/18ホール中 平均スコア5.2 平均パット数1.78 パーオン率14.3% フェアウェイ率49.8% OB率15.0% バンカー率5.7%,難易度10位/18ホール中 平均スコア5.2 平均パット数1.78 パーオン率14.3% フェアウェイ率49.8% OB率15.0% バンカー率5.7%,難易度10位/18ホール中 平均スコア5.2 平均パット数1.78 パーオン率14.3% フェアウェイ率49.8% OB率15.0% バンカー率5.7%,難易度18位/18ホール中 平均スコア3.86 平均パット数1.78 パーオン率18.3% フェアウェイ率- OB率9.0% バンカー率10.8%,難易度18位/18ホール中 平均スコア3.86 平均パット数1.78 パーオン率18.3% フェアウェイ率- OB率9.0% バンカー率10.8%,難易度18位/18ホール中 平均スコア3.86 平均パット数1.78 パーオン率18.3% フェアウェイ率- OB率9.0% バンカー率10.8%,難易度13位/18ホール中 平均スコア6.15 平均パット数1.92 パーオン率28.5% フェアウェイ率40.3% OB率14.8% バンカー率18.5%,難易度13位/18ホール中 平均スコア6.15 平均パット数1.92 パーオン率28.5% フェアウェイ率40.3% OB率14.8% バンカー率18.5%,難易度13位/18ホール中 平均スコア6.15 平均パット数1.92 パーオン率28.5% フェアウェイ率40.3% OB率14.8% バンカー率18.5%
