,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：385yd,Hdcp：6,PAR：4,Reg.：344yd,Hdcp：8,PAR：4,Reg.：420yd,Hdcp：2
1,グリーン手前１５０Ｙ付近より左は段差があり谷,グリーン手前１５０Ｙ付近より左は段差があり谷,グリーン手前１５０Ｙ付近より左は段差があり谷,全体に上りのミドルホール,全体に上りのミドルホール,全体に上りのミドルホール,左右ブラインドで打ち下ろしのミドルホール,左右ブラインドで打ち下ろしのミドルホール,左右ブラインドで打ち下ろしのミドルホール
2,難易度7位/18ホール中 平均スコア5.5 平均パット数2.06 パーオン率16.0% フェアウェイ率45.8% OB率30.5% バンカー率9.5%,難易度7位/18ホール中 平均スコア5.5 平均パット数2.06 パーオン率16.0% フェアウェイ率45.8% OB率30.5% バンカー率9.5%,難易度7位/18ホール中 平均スコア5.5 平均パット数2.06 パーオン率16.0% フェアウェイ率45.8% OB率30.5% バンカー率9.5%,難易度14位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率17.8% フェアウェイ率44.5% OB率15.3% バンカー率44.8%,難易度14位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率17.8% フェアウェイ率44.5% OB率15.3% バンカー率44.8%,難易度14位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率17.8% フェアウェイ率44.5% OB率15.3% バンカー率44.8%,難易度4位/18ホール中 平均スコア5.57 平均パット数2.06 パーオン率13.0% フェアウェイ率47.5% OB率12.5% バンカー率43.0%,難易度4位/18ホール中 平均スコア5.57 平均パット数2.06 パーオン率13.0% フェアウェイ率47.5% OB率12.5% バンカー率43.0%,難易度4位/18ホール中 平均スコア5.57 平均パット数2.06 パーオン率13.0% フェアウェイ率47.5% OB率12.5% バンカー率43.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：5,Reg.：476yd,Hdcp：10,PAR：3,Reg.：154yd,Hdcp：16,PAR：4,Reg.：417yd,Hdcp：12
5,前方三本松から若干の打ち上げ、後はフラット,前方三本松から若干の打ち上げ、後はフラット,前方三本松から若干の打ち上げ、後はフラット,グリーン左は急斜面でＯＢ　季節によっては風向注意,グリーン左は急斜面でＯＢ　季節によっては風向注意,グリーン左は急斜面でＯＢ　季節によっては風向注意,打ち下ろしの左ドッグレッグミドルホール,打ち下ろしの左ドッグレッグミドルホール,打ち下ろしの左ドッグレッグミドルホール
6,難易度11位/18ホール中 平均スコア6.36 平均パット数2.07 パーオン率28.5% フェアウェイ率53.8% OB率17.5% バンカー率45.3%,難易度11位/18ホール中 平均スコア6.36 平均パット数2.07 パーオン率28.5% フェアウェイ率53.8% OB率17.5% バンカー率45.3%,難易度11位/18ホール中 平均スコア6.36 平均パット数2.07 パーオン率28.5% フェアウェイ率53.8% OB率17.5% バンカー率45.3%,難易度18位/18ホール中 平均スコア3.92 平均パット数2.03 パーオン率37.3% フェアウェイ率- OB率18.8% バンカー率53.5%,難易度18位/18ホール中 平均スコア3.92 平均パット数2.03 パーオン率37.3% フェアウェイ率- OB率18.8% バンカー率53.5%,難易度18位/18ホール中 平均スコア3.92 平均パット数2.03 パーオン率37.3% フェアウェイ率- OB率18.8% バンカー率53.5%,難易度5位/18ホール中 平均スコア5.56 平均パット数2.08 パーオン率15.8% フェアウェイ率54.8% OB率32.3% バンカー率41.3%,難易度5位/18ホール中 平均スコア5.56 平均パット数2.08 パーオン率15.8% フェアウェイ率54.8% OB率32.3% バンカー率41.3%,難易度5位/18ホール中 平均スコア5.56 平均パット数2.08 パーオン率15.8% フェアウェイ率54.8% OB率32.3% バンカー率41.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：496yd,Hdcp：4,PAR：3,Reg.：174yd,Hdcp：14,PAR：4,Reg.：362yd,Hdcp：18
9,前方に谷のある緩やかな打ち上げのロングホール,前方に谷のある緩やかな打ち上げのロングホール,前方に谷のある緩やかな打ち上げのロングホール,池越えのショートホール　グリーンは全体に右勾配,池越えのショートホール　グリーンは全体に右勾配,池越えのショートホール　グリーンは全体に右勾配,左右ＯＢの為、狙い目は正面のバンカー方向,左右ＯＢの為、狙い目は正面のバンカー方向,左右ＯＢの為、狙い目は正面のバンカー方向
10,難易度3位/18ホール中 平均スコア6.61 平均パット数2.06 パーオン率20.5% フェアウェイ率54.0% OB率34.8% バンカー率34.0%,難易度3位/18ホール中 平均スコア6.61 平均パット数2.06 パーオン率20.5% フェアウェイ率54.0% OB率34.8% バンカー率34.0%,難易度3位/18ホール中 平均スコア6.61 平均パット数2.06 パーオン率20.5% フェアウェイ率54.0% OB率34.8% バンカー率34.0%,難易度17位/18ホール中 平均スコア4.04 平均パット数2.05 パーオン率30.8% フェアウェイ率- OB率10.3% バンカー率35.3%,難易度17位/18ホール中 平均スコア4.04 平均パット数2.05 パーオン率30.8% フェアウェイ率- OB率10.3% バンカー率35.3%,難易度17位/18ホール中 平均スコア4.04 平均パット数2.05 パーオン率30.8% フェアウェイ率- OB率10.3% バンカー率35.3%,難易度6位/18ホール中 平均スコア5.55 平均パット数2.06 パーオン率18.8% フェアウェイ率50.3% OB率34.8% バンカー率47.8%,難易度6位/18ホール中 平均スコア5.55 平均パット数2.06 パーオン率18.8% フェアウェイ率50.3% OB率34.8% バンカー率47.8%,難易度6位/18ホール中 平均スコア5.55 平均パット数2.06 パーオン率18.8% フェアウェイ率50.3% OB率34.8% バンカー率47.8%
