,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：407yd,Hdcp：3,PAR：3,Reg.：152yd,Hdcp：9,PAR：4,Reg.：411yd,Hdcp：1
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,池越えのショートホール　２段グリーン,池越えのショートホール　２段グリーン,池越えのショートホール　２段グリーン,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度2位/9ホール中 平均スコア5.61 平均パット数2.12 パーオン率11.8% フェアウェイ率41.0% OB率33.3% バンカー率36.5%,難易度2位/9ホール中 平均スコア5.61 平均パット数2.12 パーオン率11.8% フェアウェイ率41.0% OB率33.3% バンカー率36.5%,難易度2位/9ホール中 平均スコア5.61 平均パット数2.12 パーオン率11.8% フェアウェイ率41.0% OB率33.3% バンカー率36.5%,難易度8位/9ホール中 平均スコア4 平均パット数2.1 パーオン率38.8% フェアウェイ率- OB率21.0% バンカー率33.0%,難易度8位/9ホール中 平均スコア4 平均パット数2.1 パーオン率38.8% フェアウェイ率- OB率21.0% バンカー率33.0%,難易度8位/9ホール中 平均スコア4 平均パット数2.1 パーオン率38.8% フェアウェイ率- OB率21.0% バンカー率33.0%,難易度1位/9ホール中 平均スコア5.65 平均パット数2.14 パーオン率17.5% フェアウェイ率50.5% OB率52.3% バンカー率13.5%,難易度1位/9ホール中 平均スコア5.65 平均パット数2.14 パーオン率17.5% フェアウェイ率50.5% OB率52.3% バンカー率13.5%,難易度1位/9ホール中 平均スコア5.65 平均パット数2.14 パーオン率17.5% フェアウェイ率50.5% OB率52.3% バンカー率13.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：482yd,Hdcp：6,PAR：4,Reg.：369yd,Hdcp：2,PAR：4,Reg.：369yd,Hdcp：4
5,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,サービスミドル　ティーショットはやや左狙いで,サービスミドル　ティーショットはやや左狙いで,サービスミドル　ティーショットはやや左狙いで
6,難易度3位/9ホール中 平均スコア6.39 平均パット数2.11 パーオン率36.0% フェアウェイ率45.8% OB率46.0% バンカー率34.5%,難易度3位/9ホール中 平均スコア6.39 平均パット数2.11 パーオン率36.0% フェアウェイ率45.8% OB率46.0% バンカー率34.5%,難易度3位/9ホール中 平均スコア6.39 平均パット数2.11 パーオン率36.0% フェアウェイ率45.8% OB率46.0% バンカー率34.5%,難易度4位/9ホール中 平均スコア5.43 平均パット数2.12 パーオン率23.5% フェアウェイ率55.3% OB率36.0% バンカー率14.8%,難易度4位/9ホール中 平均スコア5.43 平均パット数2.12 パーオン率23.5% フェアウェイ率55.3% OB率36.0% バンカー率14.8%,難易度4位/9ホール中 平均スコア5.43 平均パット数2.12 パーオン率23.5% フェアウェイ率55.3% OB率36.0% バンカー率14.8%,難易度7位/9ホール中 平均スコア5.25 平均パット数2.17 パーオン率31.3% フェアウェイ率53.8% OB率33.0% バンカー率9.7%,難易度7位/9ホール中 平均スコア5.25 平均パット数2.17 パーオン率31.3% フェアウェイ率53.8% OB率33.0% バンカー率9.7%,難易度7位/9ホール中 平均スコア5.25 平均パット数2.17 パーオン率31.3% フェアウェイ率53.8% OB率33.0% バンカー率9.7%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：319yd,Hdcp：8,PAR：3,Reg.：144yd,Hdcp：7,PAR：5,Reg.：487yd,Hdcp：5
9,セカンドで池越えのミドルホール,セカンドで池越えのミドルホール,セカンドで池越えのミドルホール,２段グリーンのショートホール,２段グリーンのショートホール,２段グリーンのショートホール,左の池に向かってフェアウェイが傾斜している,左の池に向かってフェアウェイが傾斜している,左の池に向かってフェアウェイが傾斜している
10,難易度6位/9ホール中 平均スコア5.34 平均パット数2.21 パーオン率35.5% フェアウェイ率54.3% OB率16.8% バンカー率17.3%,難易度6位/9ホール中 平均スコア5.34 平均パット数2.21 パーオン率35.5% フェアウェイ率54.3% OB率16.8% バンカー率17.3%,難易度6位/9ホール中 平均スコア5.34 平均パット数2.21 パーオン率35.5% フェアウェイ率54.3% OB率16.8% バンカー率17.3%,難易度9位/9ホール中 平均スコア3.88 平均パット数2.17 パーオン率46.3% フェアウェイ率- OB率15.8% バンカー率13.8%,難易度9位/9ホール中 平均スコア3.88 平均パット数2.17 パーオン率46.3% フェアウェイ率- OB率15.8% バンカー率13.8%,難易度9位/9ホール中 平均スコア3.88 平均パット数2.17 パーオン率46.3% フェアウェイ率- OB率15.8% バンカー率13.8%,難易度5位/9ホール中 平均スコア6.37 平均パット数2.19 パーオン率33.5% フェアウェイ率51.0% OB率31.0% バンカー率29.8%,難易度5位/9ホール中 平均スコア6.37 平均パット数2.19 パーオン率33.5% フェアウェイ率51.0% OB率31.0% バンカー率29.8%,難易度5位/9ホール中 平均スコア6.37 平均パット数2.19 パーオン率33.5% フェアウェイ率51.0% OB率31.0% バンカー率29.8%
