,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：488yd,Hdcp：12,PAR：4,Reg.：380yd,Hdcp：4,PAR：3,Reg.：157yd,Hdcp：18
1,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,長いショートホール,長いショートホール,長いショートホール
2,難易度3位/18ホール中 平均スコア6.5 平均パット数2.2 パーオン率26.3% フェアウェイ率43.3% OB率14.5% バンカー率27.3%,難易度3位/18ホール中 平均スコア6.5 平均パット数2.2 パーオン率26.3% フェアウェイ率43.3% OB率14.5% バンカー率27.3%,難易度3位/18ホール中 平均スコア6.5 平均パット数2.2 パーオン率26.3% フェアウェイ率43.3% OB率14.5% バンカー率27.3%,難易度4位/18ホール中 平均スコア5.56 平均パット数2 パーオン率16.3% フェアウェイ率58.8% OB率23.8% バンカー率1.3%,難易度4位/18ホール中 平均スコア5.56 平均パット数2 パーオン率16.3% フェアウェイ率58.8% OB率23.8% バンカー率1.3%,難易度4位/18ホール中 平均スコア5.56 平均パット数2 パーオン率16.3% フェアウェイ率58.8% OB率23.8% バンカー率1.3%,難易度18位/18ホール中 平均スコア3.92 平均パット数2.06 パーオン率35.5% フェアウェイ率- OB率4.5% バンカー率33.0%,難易度18位/18ホール中 平均スコア3.92 平均パット数2.06 パーオン率35.5% フェアウェイ率- OB率4.5% バンカー率33.0%,難易度18位/18ホール中 平均スコア3.92 平均パット数2.06 パーオン率35.5% フェアウェイ率- OB率4.5% バンカー率33.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：394yd,Hdcp：2,PAR：3,Reg.：186yd,Hdcp：16,PAR：4,Reg.：403yd,Hdcp：6
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度2位/18ホール中 平均スコア5.55 平均パット数2.04 パーオン率10.8% フェアウェイ率43.5% OB率10.8% バンカー率26.5%,難易度2位/18ホール中 平均スコア5.55 平均パット数2.04 パーオン率10.8% フェアウェイ率43.5% OB率10.8% バンカー率26.5%,難易度2位/18ホール中 平均スコア5.55 平均パット数2.04 パーオン率10.8% フェアウェイ率43.5% OB率10.8% バンカー率26.5%,難易度16位/18ホール中 平均スコア4.08 平均パット数1.99 パーオン率24.5% フェアウェイ率- OB率13.0% バンカー率18.8%,難易度16位/18ホール中 平均スコア4.08 平均パット数1.99 パーオン率24.5% フェアウェイ率- OB率13.0% バンカー率18.8%,難易度16位/18ホール中 平均スコア4.08 平均パット数1.99 パーオン率24.5% フェアウェイ率- OB率13.0% バンカー率18.8%,難易度10位/18ホール中 平均スコア5.46 平均パット数2.04 パーオン率17.8% フェアウェイ率63.3% OB率23.8% バンカー率34.0%,難易度10位/18ホール中 平均スコア5.46 平均パット数2.04 パーオン率17.8% フェアウェイ率63.3% OB率23.8% バンカー率34.0%,難易度10位/18ホール中 平均スコア5.46 平均パット数2.04 パーオン率17.8% フェアウェイ率63.3% OB率23.8% バンカー率34.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：298yd,Hdcp：14,PAR：4,Reg.：366yd,Hdcp：8,PAR：5,Reg.：491yd,Hdcp：10
9,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度14位/18ホール中 平均スコア5.14 平均パット数2.09 パーオン率36.3% フェアウェイ率53.0% OB率22.3% バンカー率2.5%,難易度14位/18ホール中 平均スコア5.14 平均パット数2.09 パーオン率36.3% フェアウェイ率53.0% OB率22.3% バンカー率2.5%,難易度14位/18ホール中 平均スコア5.14 平均パット数2.09 パーオン率36.3% フェアウェイ率53.0% OB率22.3% バンカー率2.5%,難易度11位/18ホール中 平均スコア5.39 平均パット数2.07 パーオン率19.8% フェアウェイ率46.0% OB率21.3% バンカー率29.5%,難易度11位/18ホール中 平均スコア5.39 平均パット数2.07 パーオン率19.8% フェアウェイ率46.0% OB率21.3% バンカー率29.5%,難易度11位/18ホール中 平均スコア5.39 平均パット数2.07 パーオン率19.8% フェアウェイ率46.0% OB率21.3% バンカー率29.5%,難易度8位/18ホール中 平均スコア6.42 平均パット数2.09 パーオン率31.3% フェアウェイ率51.8% OB率26.3% バンカー率20.0%,難易度8位/18ホール中 平均スコア6.42 平均パット数2.09 パーオン率31.3% フェアウェイ率51.8% OB率26.3% バンカー率20.0%,難易度8位/18ホール中 平均スコア6.42 平均パット数2.09 パーオン率31.3% フェアウェイ率51.8% OB率26.3% バンカー率20.0%
