,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：475yd,Hdcp：6,PAR：4,Reg.：400yd,Hdcp：1,PAR：3,Reg.：165yd,Hdcp：8
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,長いショートホール,長いショートホール,長いショートホール
2,難易度5位/9ホール中 平均スコア6.46 平均パット数2.03 パーオン率21.0% フェアウェイ率33.3% OB率19.7% バンカー率41.5%,難易度5位/9ホール中 平均スコア6.46 平均パット数2.03 パーオン率21.0% フェアウェイ率33.3% OB率19.7% バンカー率41.5%,難易度5位/9ホール中 平均スコア6.46 平均パット数2.03 パーオン率21.0% フェアウェイ率33.3% OB率19.7% バンカー率41.5%,難易度1位/9ホール中 平均スコア5.7 平均パット数1.95 パーオン率10.0% フェアウェイ率48.5% OB率13.0% バンカー率33.8%,難易度1位/9ホール中 平均スコア5.7 平均パット数1.95 パーオン率10.0% フェアウェイ率48.5% OB率13.0% バンカー率33.8%,難易度1位/9ホール中 平均スコア5.7 平均パット数1.95 パーオン率10.0% フェアウェイ率48.5% OB率13.0% バンカー率33.8%,難易度6位/9ホール中 平均スコア4.19 平均パット数1.88 パーオン率18.5% フェアウェイ率- OB率24.3% バンカー率37.8%,難易度6位/9ホール中 平均スコア4.19 平均パット数1.88 パーオン率18.5% フェアウェイ率- OB率24.3% バンカー率37.8%,難易度6位/9ホール中 平均スコア4.19 平均パット数1.88 パーオン率18.5% フェアウェイ率- OB率24.3% バンカー率37.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：340yd,Hdcp：5,PAR：4,Reg.：330yd,Hdcp：7,PAR：4,Reg.：375yd,Hdcp：3
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度9位/9ホール中 平均スコア4.99 平均パット数1.83 パーオン率25.5% フェアウェイ率48.5% OB率11.3% バンカー率34.0%,難易度9位/9ホール中 平均スコア4.99 平均パット数1.83 パーオン率25.5% フェアウェイ率48.5% OB率11.3% バンカー率34.0%,難易度9位/9ホール中 平均スコア4.99 平均パット数1.83 パーオン率25.5% フェアウェイ率48.5% OB率11.3% バンカー率34.0%,難易度8位/9ホール中 平均スコア5.09 平均パット数1.82 パーオン率24.3% フェアウェイ率54.0% OB率25.0% バンカー率29.3%,難易度8位/9ホール中 平均スコア5.09 平均パット数1.82 パーオン率24.3% フェアウェイ率54.0% OB率25.0% バンカー率29.3%,難易度8位/9ホール中 平均スコア5.09 平均パット数1.82 パーオン率24.3% フェアウェイ率54.0% OB率25.0% バンカー率29.3%,難易度4位/9ホール中 平均スコア5.43 平均パット数1.96 パーオン率16.0% フェアウェイ率42.3% OB率28.3% バンカー率37.3%,難易度4位/9ホール中 平均スコア5.43 平均パット数1.96 パーオン率16.0% フェアウェイ率42.3% OB率28.3% バンカー率37.3%,難易度4位/9ホール中 平均スコア5.43 平均パット数1.96 パーオン率16.0% フェアウェイ率42.3% OB率28.3% バンカー率37.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：160yd,Hdcp：9,PAR：4,Reg.：425yd,Hdcp：2,PAR：5,Reg.：540yd,Hdcp：4
9,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,長いミドルホール,長いミドルホール,長いミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度7位/9ホール中 平均スコア4.14 平均パット数1.99 パーオン率21.0% フェアウェイ率- OB率6.0% バンカー率51.8%,難易度7位/9ホール中 平均スコア4.14 平均パット数1.99 パーオン率21.0% フェアウェイ率- OB率6.0% バンカー率51.8%,難易度7位/9ホール中 平均スコア4.14 平均パット数1.99 パーオン率21.0% フェアウェイ率- OB率6.0% バンカー率51.8%,難易度2位/9ホール中 平均スコア5.66 平均パット数1.99 パーオン率14.0% フェアウェイ率59.8% OB率14.0% バンカー率29.5%,難易度2位/9ホール中 平均スコア5.66 平均パット数1.99 パーオン率14.0% フェアウェイ率59.8% OB率14.0% バンカー率29.5%,難易度2位/9ホール中 平均スコア5.66 平均パット数1.99 パーオン率14.0% フェアウェイ率59.8% OB率14.0% バンカー率29.5%,難易度3位/9ホール中 平均スコア6.61 平均パット数1.9 パーオン率15.3% フェアウェイ率50.3% OB率27.0% バンカー率29.8%,難易度3位/9ホール中 平均スコア6.61 平均パット数1.9 パーオン率15.3% フェアウェイ率50.3% OB率27.0% バンカー率29.8%,難易度3位/9ホール中 平均スコア6.61 平均パット数1.9 パーオン率15.3% フェアウェイ率50.3% OB率27.0% バンカー率29.8%
