,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：413yd,Hdcp：6,PAR：5,Reg.：531yd,Hdcp：12,PAR：4,Reg.：425yd,Hdcp：2
1,のびのびとショットできる雄大なミドルホール,のびのびとショットできる雄大なミドルホール,のびのびとショットできる雄大なミドルホール,打ち下ろしの豪快なロングホール,打ち下ろしの豪快なロングホール,打ち下ろしの豪快なロングホール,ＦＷに沿ってグリーンまで池が蛇行するミドルホール,ＦＷに沿ってグリーンまで池が蛇行するミドルホール,ＦＷに沿ってグリーンまで池が蛇行するミドルホール
2,難易度4位/18ホール中 平均スコア5.47 平均パット数1.95 パーオン率6.0% フェアウェイ率45.0% OB率- バンカー率15.3%,難易度4位/18ホール中 平均スコア5.47 平均パット数1.95 パーオン率6.0% フェアウェイ率45.0% OB率- バンカー率15.3%,難易度4位/18ホール中 平均スコア5.47 平均パット数1.95 パーオン率6.0% フェアウェイ率45.0% OB率- バンカー率15.3%,難易度13位/18ホール中 平均スコア6.21 平均パット数1.91 パーオン率39.7% フェアウェイ率47.8% OB率20.3% バンカー率35.3%,難易度13位/18ホール中 平均スコア6.21 平均パット数1.91 パーオン率39.7% フェアウェイ率47.8% OB率20.3% バンカー率35.3%,難易度13位/18ホール中 平均スコア6.21 平均パット数1.91 パーオン率39.7% フェアウェイ率47.8% OB率20.3% バンカー率35.3%,難易度3位/18ホール中 平均スコア5.58 平均パット数1.97 パーオン率12.8% フェアウェイ率53.5% OB率22.7% バンカー率4.0%,難易度3位/18ホール中 平均スコア5.58 平均パット数1.97 パーオン率12.8% フェアウェイ率53.5% OB率22.7% バンカー率4.0%,難易度3位/18ホール中 平均スコア5.58 平均パット数1.97 パーオン率12.8% フェアウェイ率53.5% OB率22.7% バンカー率4.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：178yd,Hdcp：16,PAR：4,Reg.：347yd,Hdcp：8,PAR：3,Reg.：113yd,Hdcp：18
5,距離のある池越えのショートホール,距離のある池越えのショートホール,距離のある池越えのショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,短いショートホール,短いショートホール,短いショートホール
6,難易度11位/18ホール中 平均スコア4.2 平均パット数1.88 パーオン率15.3% フェアウェイ率- OB率12.5% バンカー率16.0%,難易度11位/18ホール中 平均スコア4.2 平均パット数1.88 パーオン率15.3% フェアウェイ率- OB率12.5% バンカー率16.0%,難易度11位/18ホール中 平均スコア4.2 平均パット数1.88 パーオン率15.3% フェアウェイ率- OB率12.5% バンカー率16.0%,難易度6位/18ホール中 平均スコア5.44 平均パット数1.98 パーオン率15.0% フェアウェイ率46.8% OB率46.3% バンカー率8.5%,難易度6位/18ホール中 平均スコア5.44 平均パット数1.98 パーオン率15.0% フェアウェイ率46.8% OB率46.3% バンカー率8.5%,難易度6位/18ホール中 平均スコア5.44 平均パット数1.98 パーオン率15.0% フェアウェイ率46.8% OB率46.3% バンカー率8.5%,難易度18位/18ホール中 平均スコア3.68 平均パット数2.01 パーオン率48.3% フェアウェイ率- OB率- バンカー率25.0%,難易度18位/18ホール中 平均スコア3.68 平均パット数2.01 パーオン率48.3% フェアウェイ率- OB率- バンカー率25.0%,難易度18位/18ホール中 平均スコア3.68 平均パット数2.01 パーオン率48.3% フェアウェイ率- OB率- バンカー率25.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：396yd,Hdcp：10,PAR：5,Reg.：530yd,Hdcp：4,PAR：4,Reg.：405yd,Hdcp：14
9,緩やかに打ち下ろし右にカーブしているミドルホール,緩やかに打ち下ろし右にカーブしているミドルホール,緩やかに打ち下ろし右にカーブしているミドルホール,打下ろしのフェアウェイがＳ字形に伸びやかにうねる,打下ろしのフェアウェイがＳ字形に伸びやかにうねる,打下ろしのフェアウェイがＳ字形に伸びやかにうねる,フェアウェイが緩やかに右にカーブしたミドルホール,フェアウェイが緩やかに右にカーブしたミドルホール,フェアウェイが緩やかに右にカーブしたミドルホール
10,難易度8位/18ホール中 平均スコア5.33 平均パット数1.96 パーオン率22.0% フェアウェイ率50.8% OB率16.0% バンカー率15.8%,難易度8位/18ホール中 平均スコア5.33 平均パット数1.96 パーオン率22.0% フェアウェイ率50.8% OB率16.0% バンカー率15.8%,難易度8位/18ホール中 平均スコア5.33 平均パット数1.96 パーオン率22.0% フェアウェイ率50.8% OB率16.0% バンカー率15.8%,難易度2位/18ホール中 平均スコア6.64 平均パット数1.97 パーオン率12.5% フェアウェイ率64.3% OB率37.3% バンカー率27.0%,難易度2位/18ホール中 平均スコア6.64 平均パット数1.97 パーオン率12.5% フェアウェイ率64.3% OB率37.3% バンカー率27.0%,難易度2位/18ホール中 平均スコア6.64 平均パット数1.97 パーオン率12.5% フェアウェイ率64.3% OB率37.3% バンカー率27.0%,難易度7位/18ホール中 平均スコア5.47 平均パット数1.85 パーオン率6.3% フェアウェイ率47.0% OB率37.0% バンカー率21.7%,難易度7位/18ホール中 平均スコア5.47 平均パット数1.85 パーオン率6.3% フェアウェイ率47.0% OB率37.0% バンカー率21.7%,難易度7位/18ホール中 平均スコア5.47 平均パット数1.85 パーオン率6.3% フェアウェイ率47.0% OB率37.0% バンカー率21.7%
