,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：378yd,Hdcp：16,PAR：5,Reg.：509yd,Hdcp：4,PAR：3,Reg.：177yd,Hdcp：10
1,真っ直ぐできれいなミドルホール,真っ直ぐできれいなミドルホール,真っ直ぐできれいなミドルホール,打ち下ろし右ドッグレッグのロングホール,打ち下ろし右ドッグレッグのロングホール,打ち下ろし右ドッグレッグのロングホール,やや打ち上げで距離のあるショートホール,やや打ち上げで距離のあるショートホール,やや打ち上げで距離のあるショートホール
2,難易度3位/18ホール中 平均スコア5.57 平均パット数1.95 パーオン率11.0% フェアウェイ率46.5% OB率29.8% バンカー率20.3%,難易度3位/18ホール中 平均スコア5.57 平均パット数1.95 パーオン率11.0% フェアウェイ率46.5% OB率29.8% バンカー率20.3%,難易度3位/18ホール中 平均スコア5.57 平均パット数1.95 パーオン率11.0% フェアウェイ率46.5% OB率29.8% バンカー率20.3%,難易度11位/18ホール中 平均スコア6.19 平均パット数1.89 パーオン率30.3% フェアウェイ率55.0% OB率34.0% バンカー率6.8%,難易度11位/18ホール中 平均スコア6.19 平均パット数1.89 パーオン率30.3% フェアウェイ率55.0% OB率34.0% バンカー率6.8%,難易度11位/18ホール中 平均スコア6.19 平均パット数1.89 パーオン率30.3% フェアウェイ率55.0% OB率34.0% バンカー率6.8%,難易度15位/18ホール中 平均スコア4.18 平均パット数1.91 パーオン率12.8% フェアウェイ率- OB率18.8% バンカー率1.0%,難易度15位/18ホール中 平均スコア4.18 平均パット数1.91 パーオン率12.8% フェアウェイ率- OB率18.8% バンカー率1.0%,難易度15位/18ホール中 平均スコア4.18 平均パット数1.91 パーオン率12.8% フェアウェイ率- OB率18.8% バンカー率1.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：389yd,Hdcp：8,PAR：4,Reg.：369yd,Hdcp：14,PAR：4,Reg.：406yd,Hdcp：2
5,左ドッグレッグで距離のあるミドルホール,左ドッグレッグで距離のあるミドルホール,左ドッグレッグで距離のあるミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,距離のある右ドッグレッグのミドルホール,距離のある右ドッグレッグのミドルホール,距離のある右ドッグレッグのミドルホール
6,難易度9位/18ホール中 平均スコア5.4 平均パット数1.88 パーオン率8.8% フェアウェイ率63.0% OB率20.0% バンカー率10.3%,難易度9位/18ホール中 平均スコア5.4 平均パット数1.88 パーオン率8.8% フェアウェイ率63.0% OB率20.0% バンカー率10.3%,難易度9位/18ホール中 平均スコア5.4 平均パット数1.88 パーオン率8.8% フェアウェイ率63.0% OB率20.0% バンカー率10.3%,難易度6位/18ホール中 平均スコア5.5 平均パット数1.9 パーオン率12.0% フェアウェイ率51.0% OB率41.0% バンカー率3.0%,難易度6位/18ホール中 平均スコア5.5 平均パット数1.9 パーオン率12.0% フェアウェイ率51.0% OB率41.0% バンカー率3.0%,難易度6位/18ホール中 平均スコア5.5 平均パット数1.9 パーオン率12.0% フェアウェイ率51.0% OB率41.0% バンカー率3.0%,難易度1位/18ホール中 平均スコア5.71 平均パット数1.94 パーオン率7.0% フェアウェイ率54.8% OB率33.5% バンカー率5.5%,難易度1位/18ホール中 平均スコア5.71 平均パット数1.94 パーオン率7.0% フェアウェイ率54.8% OB率33.5% バンカー率5.5%,難易度1位/18ホール中 平均スコア5.71 平均パット数1.94 パーオン率7.0% フェアウェイ率54.8% OB率33.5% バンカー率5.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：498yd,Hdcp：6,PAR：3,Reg.：130yd,Hdcp：18,PAR：4,Reg.：280yd,Hdcp：12
9,広々とした真っ直ぐなロングホール,広々とした真っ直ぐなロングホール,広々とした真っ直ぐなロングホール,グリーン手前に池のあるきれいなレイアウトのホール,グリーン手前に池のあるきれいなレイアウトのホール,グリーン手前に池のあるきれいなレイアウトのホール,距離が短いグリーンまで打ち上げになっているホール,距離が短いグリーンまで打ち上げになっているホール,距離が短いグリーンまで打ち上げになっているホール
10,難易度8位/18ホール中 平均スコア6.35 平均パット数2.03 パーオン率24.3% フェアウェイ率61.0% OB率23.3% バンカー率14.8%,難易度8位/18ホール中 平均スコア6.35 平均パット数2.03 パーオン率24.3% フェアウェイ率61.0% OB率23.3% バンカー率14.8%,難易度8位/18ホール中 平均スコア6.35 平均パット数2.03 パーオン率24.3% フェアウェイ率61.0% OB率23.3% バンカー率14.8%,難易度18位/18ホール中 平均スコア3.8 平均パット数1.86 パーオン率30.0% フェアウェイ率- OB率7.5% バンカー率8.8%,難易度18位/18ホール中 平均スコア3.8 平均パット数1.86 パーオン率30.0% フェアウェイ率- OB率7.5% バンカー率8.8%,難易度18位/18ホール中 平均スコア3.8 平均パット数1.86 パーオン率30.0% フェアウェイ率- OB率7.5% バンカー率8.8%,難易度10位/18ホール中 平均スコア5.27 平均パット数2.04 パーオン率22.3% フェアウェイ率65.3% OB率14.5% バンカー率11.0%,難易度10位/18ホール中 平均スコア5.27 平均パット数2.04 パーオン率22.3% フェアウェイ率65.3% OB率14.5% バンカー率11.0%,難易度10位/18ホール中 平均スコア5.27 平均パット数2.04 パーオン率22.3% フェアウェイ率65.3% OB率14.5% バンカー率11.0%
