,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：436yd,Hdcp：7,PAR：3,Reg.：150yd,Hdcp：13,PAR：4,Reg.：304yd,Hdcp：17
1,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,長いショートホール,長いショートホール,長いショートホール,右ドッグレッグのミドルホール　奥がＬ（左）グリーン,右ドッグレッグのミドルホール　奥がＬ（左）グリーン,右ドッグレッグのミドルホール　奥がＬ（左）グリーン
2,難易度12位/18ホール中 平均スコア6.23 平均パット数2.04 パーオン率29.5% フェアウェイ率61.8% OB率13.8% バンカー率34.0%,難易度12位/18ホール中 平均スコア6.23 平均パット数2.04 パーオン率29.5% フェアウェイ率61.8% OB率13.8% バンカー率34.0%,難易度12位/18ホール中 平均スコア6.23 平均パット数2.04 パーオン率29.5% フェアウェイ率61.8% OB率13.8% バンカー率34.0%,難易度15位/18ホール中 平均スコア4.07 平均パット数1.9 パーオン率17.3% フェアウェイ率- OB率2.0% バンカー率26.8%,難易度15位/18ホール中 平均スコア4.07 平均パット数1.9 パーオン率17.3% フェアウェイ率- OB率2.0% バンカー率26.8%,難易度15位/18ホール中 平均スコア4.07 平均パット数1.9 パーオン率17.3% フェアウェイ率- OB率2.0% バンカー率26.8%,難易度9位/18ホール中 平均スコア5.32 平均パット数1.94 パーオン率17.5% フェアウェイ率54.3% OB率17.8% バンカー率20.0%,難易度9位/18ホール中 平均スコア5.32 平均パット数1.94 パーオン率17.5% フェアウェイ率54.3% OB率17.8% バンカー率20.0%,難易度9位/18ホール中 平均スコア5.32 平均パット数1.94 パーオン率17.5% フェアウェイ率54.3% OB率17.8% バンカー率20.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：275yd,Hdcp：9,PAR：3,Reg.：121yd,Hdcp：15,PAR：4,Reg.：380yd,Hdcp：1
5,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール,短いショートホール奥がＬ（左）グリーン,短いショートホール奥がＬ（左）グリーン,短いショートホール奥がＬ（左）グリーン,長いミドルホール,長いミドルホール,長いミドルホール
6,難易度11位/18ホール中 平均スコア5.26 平均パット数1.97 パーオン率22.5% フェアウェイ率55.3% OB率21.8% バンカー率16.5%,難易度11位/18ホール中 平均スコア5.26 平均パット数1.97 パーオン率22.5% フェアウェイ率55.3% OB率21.8% バンカー率16.5%,難易度11位/18ホール中 平均スコア5.26 平均パット数1.97 パーオン率22.5% フェアウェイ率55.3% OB率21.8% バンカー率16.5%,難易度18位/18ホール中 平均スコア3.98 平均パット数2 パーオン率29.3% フェアウェイ率- OB率19.5% バンカー率-,難易度18位/18ホール中 平均スコア3.98 平均パット数2 パーオン率29.3% フェアウェイ率- OB率19.5% バンカー率-,難易度18位/18ホール中 平均スコア3.98 平均パット数2 パーオン率29.3% フェアウェイ率- OB率19.5% バンカー率-,難易度1位/18ホール中 平均スコア6 平均パット数2.06 パーオン率3.0% フェアウェイ率55.0% OB率18.0% バンカー率13.3%,難易度1位/18ホール中 平均スコア6 平均パット数2.06 パーオン率3.0% フェアウェイ率55.0% OB率18.0% バンカー率13.3%,難易度1位/18ホール中 平均スコア6 平均パット数2.06 パーオン率3.0% フェアウェイ率55.0% OB率18.0% バンカー率13.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：353yd,Hdcp：5,PAR：4,Reg.：319yd,Hdcp：11,PAR：5,Reg.：535yd,Hdcp：3
9,長いミドルホール,長いミドルホール,長いミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度5位/18ホール中 平均スコア5.51 平均パット数1.96 パーオン率11.8% フェアウェイ率54.5% OB率33.0% バンカー率24.0%,難易度5位/18ホール中 平均スコア5.51 平均パット数1.96 パーオン率11.8% フェアウェイ率54.5% OB率33.0% バンカー率24.0%,難易度5位/18ホール中 平均スコア5.51 平均パット数1.96 パーオン率11.8% フェアウェイ率54.5% OB率33.0% バンカー率24.0%,難易度7位/18ホール中 平均スコア5.44 平均パット数2.05 パーオン率18.5% フェアウェイ率60.8% OB率21.5% バンカー率25.3%,難易度7位/18ホール中 平均スコア5.44 平均パット数2.05 パーオン率18.5% フェアウェイ率60.8% OB率21.5% バンカー率25.3%,難易度7位/18ホール中 平均スコア5.44 平均パット数2.05 パーオン率18.5% フェアウェイ率60.8% OB率21.5% バンカー率25.3%,難易度4位/18ホール中 平均スコア6.59 平均パット数2.05 パーオン率14.3% フェアウェイ率61.0% OB率18.3% バンカー率22.3%,難易度4位/18ホール中 平均スコア6.59 平均パット数2.05 パーオン率14.3% フェアウェイ率61.0% OB率18.3% バンカー率22.3%,難易度4位/18ホール中 平均スコア6.59 平均パット数2.05 パーオン率14.3% フェアウェイ率61.0% OB率18.3% バンカー率22.3%
