,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：381yd,Hdcp：3,PAR：4,Reg.：367yd,Hdcp：7,PAR：5,Reg.：455yd,Hdcp：5
1,長いミドル　ティーショットは右サイドを狙うと安全,長いミドル　ティーショットは右サイドを狙うと安全,長いミドル　ティーショットは右サイドを狙うと安全,Ｓ字のミドルホール　フェアウェイセンターへ,Ｓ字のミドルホール　フェアウェイセンターへ,Ｓ字のミドルホール　フェアウェイセンターへ,Ｓ字のロングホール　右目グラスバンカー方向へ,Ｓ字のロングホール　右目グラスバンカー方向へ,Ｓ字のロングホール　右目グラスバンカー方向へ
2,難易度1位/18ホール中 平均スコア5.73 平均パット数2.21 パーオン率12.0% フェアウェイ率48.5% OB率23.0% バンカー率10.5%,難易度1位/18ホール中 平均スコア5.73 平均パット数2.21 パーオン率12.0% フェアウェイ率48.5% OB率23.0% バンカー率10.5%,難易度1位/18ホール中 平均スコア5.73 平均パット数2.21 パーオン率12.0% フェアウェイ率48.5% OB率23.0% バンカー率10.5%,難易度3位/18ホール中 平均スコア5.56 平均パット数2.06 パーオン率19.3% フェアウェイ率46.3% OB率56.8% バンカー率7.5%,難易度3位/18ホール中 平均スコア5.56 平均パット数2.06 パーオン率19.3% フェアウェイ率46.3% OB率56.8% バンカー率7.5%,難易度3位/18ホール中 平均スコア5.56 平均パット数2.06 パーオン率19.3% フェアウェイ率46.3% OB率56.8% バンカー率7.5%,難易度2位/18ホール中 平均スコア6.58 平均パット数2.12 パーオン率30.3% フェアウェイ率40.0% OB率51.8% バンカー率23.8%,難易度2位/18ホール中 平均スコア6.58 平均パット数2.12 パーオン率30.3% フェアウェイ率40.0% OB率51.8% バンカー率23.8%,難易度2位/18ホール中 平均スコア6.58 平均パット数2.12 パーオン率30.3% フェアウェイ率40.0% OB率51.8% バンカー率23.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：153yd,Hdcp：9,PAR：5,Reg.：464yd,Hdcp：15,PAR：4,Reg.：329yd,Hdcp：17
5,谷越えのショートホール　ティーショットは右目,谷越えのショートホール　ティーショットは右目,谷越えのショートホール　ティーショットは右目,ティーショットは正面のしゅろの木の右目を狙う,ティーショットは正面のしゅろの木の右目を狙う,ティーショットは正面のしゅろの木の右目を狙う,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール
6,難易度18位/18ホール中 平均スコア3.99 平均パット数2.09 パーオン率35.5% フェアウェイ率- OB率25.5% バンカー率30.5%,難易度18位/18ホール中 平均スコア3.99 平均パット数2.09 パーオン率35.5% フェアウェイ率- OB率25.5% バンカー率30.5%,難易度18位/18ホール中 平均スコア3.99 平均パット数2.09 パーオン率35.5% フェアウェイ率- OB率25.5% バンカー率30.5%,難易度10位/18ホール中 平均スコア6.3 平均パット数2.06 パーオン率36.5% フェアウェイ率51.0% OB率51.0% バンカー率24.5%,難易度10位/18ホール中 平均スコア6.3 平均パット数2.06 パーオン率36.5% フェアウェイ率51.0% OB率51.0% バンカー率24.5%,難易度10位/18ホール中 平均スコア6.3 平均パット数2.06 パーオン率36.5% フェアウェイ率51.0% OB率51.0% バンカー率24.5%,難易度14位/18ホール中 平均スコア5.13 平均パット数2.03 パーオン率38.3% フェアウェイ率45.5% OB率34.5% バンカー率35.8%,難易度14位/18ホール中 平均スコア5.13 平均パット数2.03 パーオン率38.3% フェアウェイ率45.5% OB率34.5% バンカー率35.8%,難易度14位/18ホール中 平均スコア5.13 平均パット数2.03 パーオン率38.3% フェアウェイ率45.5% OB率34.5% バンカー率35.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：150yd,Hdcp：13,PAR：4,Reg.：386yd,Hdcp：1,PAR：4,Reg.：350yd,Hdcp：11
9,池越えのショートホール,池越えのショートホール,池越えのショートホール,長いミドルホール　カート道路方向を狙う,長いミドルホール　カート道路方向を狙う,長いミドルホール　カート道路方向を狙う,右ドッグレッグのミドル　正面の二本杉の左狙い,右ドッグレッグのミドル　正面の二本杉の左狙い,右ドッグレッグのミドル　正面の二本杉の左狙い
10,難易度16位/18ホール中 平均スコア4.03 平均パット数2.09 パーオン率38.3% フェアウェイ率- OB率19.3% バンカー率23.0%,難易度16位/18ホール中 平均スコア4.03 平均パット数2.09 パーオン率38.3% フェアウェイ率- OB率19.3% バンカー率23.0%,難易度16位/18ホール中 平均スコア4.03 平均パット数2.09 パーオン率38.3% フェアウェイ率- OB率19.3% バンカー率23.0%,難易度5位/18ホール中 平均スコア5.42 平均パット数2.05 パーオン率20.8% フェアウェイ率58.8% OB率33.0% バンカー率20.5%,難易度5位/18ホール中 平均スコア5.42 平均パット数2.05 パーオン率20.8% フェアウェイ率58.8% OB率33.0% バンカー率20.5%,難易度5位/18ホール中 平均スコア5.42 平均パット数2.05 パーオン率20.8% フェアウェイ率58.8% OB率33.0% バンカー率20.5%,難易度12位/18ホール中 平均スコア5.19 平均パット数2.09 パーオン率35.0% フェアウェイ率63.8% OB率25.8% バンカー率11.3%,難易度12位/18ホール中 平均スコア5.19 平均パット数2.09 パーオン率35.0% フェアウェイ率63.8% OB率25.8% バンカー率11.3%,難易度12位/18ホール中 平均スコア5.19 平均パット数2.09 パーオン率35.0% フェアウェイ率63.8% OB率25.8% バンカー率11.3%
