,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：477yd,Hdcp：4,PAR：3,Reg.：136yd,Hdcp：16,PAR：4,Reg.：383yd,Hdcp：10
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,ショートホール,ショートホール,ショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
2,難易度4位/18ホール中 平均スコア6.47 平均パット数2.03 パーオン率23.3% フェアウェイ率45.5% OB率12.5% バンカー率7.8%,難易度4位/18ホール中 平均スコア6.47 平均パット数2.03 パーオン率23.3% フェアウェイ率45.5% OB率12.5% バンカー率7.8%,難易度4位/18ホール中 平均スコア6.47 平均パット数2.03 パーオン率23.3% フェアウェイ率45.5% OB率12.5% バンカー率7.8%,難易度18位/18ホール中 平均スコア3.82 平均パット数1.95 パーオン率35.3% フェアウェイ率- OB率4.8% バンカー率14.5%,難易度18位/18ホール中 平均スコア3.82 平均パット数1.95 パーオン率35.3% フェアウェイ率- OB率4.8% バンカー率14.5%,難易度18位/18ホール中 平均スコア3.82 平均パット数1.95 パーオン率35.3% フェアウェイ率- OB率4.8% バンカー率14.5%,難易度7位/18ホール中 平均スコア5.4 平均パット数2 パーオン率18.8% フェアウェイ率46.3% OB率28.3% バンカー率15.5%,難易度7位/18ホール中 平均スコア5.4 平均パット数2 パーオン率18.8% フェアウェイ率46.3% OB率28.3% バンカー率15.5%,難易度7位/18ホール中 平均スコア5.4 平均パット数2 パーオン率18.8% フェアウェイ率46.3% OB率28.3% バンカー率15.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：327yd,Hdcp：14,PAR：4,Reg.：365yd,Hdcp：2,PAR：4,Reg.：365yd,Hdcp：8
5,短いミドルホール,短いミドルホール,短いミドルホール,左に長いバンカーが有り、右に出やすいので注意,左に長いバンカーが有り、右に出やすいので注意,左に長いバンカーが有り、右に出やすいので注意,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度11位/18ホール中 平均スコア5.28 平均パット数1.95 パーオン率22.5% フェアウェイ率48.3% OB率39.8% バンカー率10.3%,難易度11位/18ホール中 平均スコア5.28 平均パット数1.95 パーオン率22.5% フェアウェイ率48.3% OB率39.8% バンカー率10.3%,難易度11位/18ホール中 平均スコア5.28 平均パット数1.95 パーオン率22.5% フェアウェイ率48.3% OB率39.8% バンカー率10.3%,難易度5位/18ホール中 平均スコア5.48 平均パット数2.06 パーオン率19.8% フェアウェイ率51.0% OB率36.5% バンカー率14.3%,難易度5位/18ホール中 平均スコア5.48 平均パット数2.06 パーオン率19.8% フェアウェイ率51.0% OB率36.5% バンカー率14.3%,難易度5位/18ホール中 平均スコア5.48 平均パット数2.06 パーオン率19.8% フェアウェイ率51.0% OB率36.5% バンカー率14.3%,難易度6位/18ホール中 平均スコア5.45 平均パット数2 パーオン率17.8% フェアウェイ率50.0% OB率35.3% バンカー率9.0%,難易度6位/18ホール中 平均スコア5.45 平均パット数2 パーオン率17.8% フェアウェイ率50.0% OB率35.3% バンカー率9.0%,難易度6位/18ホール中 平均スコア5.45 平均パット数2 パーオン率17.8% フェアウェイ率50.0% OB率35.3% バンカー率9.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：159yd,Hdcp：18,PAR：4,Reg.：336yd,Hdcp：12,PAR：5,Reg.：497yd,Hdcp：6
9,岩手山を背景に池越えで打ち下ろしのホール,岩手山を背景に池越えで打ち下ろしのホール,岩手山を背景に池越えで打ち下ろしのホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度17位/18ホール中 平均スコア3.97 平均パット数1.99 パーオン率33.0% フェアウェイ率- OB率12.7% バンカー率23.0%,難易度17位/18ホール中 平均スコア3.97 平均パット数1.99 パーオン率33.0% フェアウェイ率- OB率12.7% バンカー率23.0%,難易度17位/18ホール中 平均スコア3.97 平均パット数1.99 パーオン率33.0% フェアウェイ率- OB率12.7% バンカー率23.0%,難易度13位/18ホール中 平均スコア5.17 平均パット数1.92 パーオン率26.0% フェアウェイ率55.5% OB率28.7% バンカー率15.5%,難易度13位/18ホール中 平均スコア5.17 平均パット数1.92 パーオン率26.0% フェアウェイ率55.5% OB率28.7% バンカー率15.5%,難易度13位/18ホール中 平均スコア5.17 平均パット数1.92 パーオン率26.0% フェアウェイ率55.5% OB率28.7% バンカー率15.5%,難易度10位/18ホール中 平均スコア6.29 平均パット数2.12 パーオン率36.3% フェアウェイ率62.3% OB率21.0% バンカー率7.8%,難易度10位/18ホール中 平均スコア6.29 平均パット数2.12 パーオン率36.3% フェアウェイ率62.3% OB率21.0% バンカー率7.8%,難易度10位/18ホール中 平均スコア6.29 平均パット数2.12 パーオン率36.3% フェアウェイ率62.3% OB率21.0% バンカー率7.8%
