,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：496yd,Hdcp：13,PAR：4,Reg.：394yd,Hdcp：5,PAR：3,Reg.：183yd,Hdcp：15
1,豪快な打ち下ろしホール,豪快な打ち下ろしホール,豪快な打ち下ろしホール,長いミドルホール,長いミドルホール,長いミドルホール,打ち下ろしのショートホール　風の影響を受けやすい,打ち下ろしのショートホール　風の影響を受けやすい,打ち下ろしのショートホール　風の影響を受けやすい
2,難易度6位/18ホール中 平均スコア6.39 平均パット数2.13 パーオン率30.5% フェアウェイ率39.3% OB率16.0% バンカー率33.3%,難易度6位/18ホール中 平均スコア6.39 平均パット数2.13 パーオン率30.5% フェアウェイ率39.3% OB率16.0% バンカー率33.3%,難易度6位/18ホール中 平均スコア6.39 平均パット数2.13 パーオン率30.5% フェアウェイ率39.3% OB率16.0% バンカー率33.3%,難易度5位/18ホール中 平均スコア5.42 平均パット数2.09 パーオン率20.3% フェアウェイ率42.5% OB率23.0% バンカー率30.0%,難易度5位/18ホール中 平均スコア5.42 平均パット数2.09 パーオン率20.3% フェアウェイ率42.5% OB率23.0% バンカー率30.0%,難易度5位/18ホール中 平均スコア5.42 平均パット数2.09 パーオン率20.3% フェアウェイ率42.5% OB率23.0% バンカー率30.0%,難易度18位/18ホール中 平均スコア4.05 平均パット数1.97 パーオン率22.8% フェアウェイ率- OB率6.5% バンカー率45.5%,難易度18位/18ホール中 平均スコア4.05 平均パット数1.97 パーオン率22.8% フェアウェイ率- OB率6.5% バンカー率45.5%,難易度18位/18ホール中 平均スコア4.05 平均パット数1.97 パーオン率22.8% フェアウェイ率- OB率6.5% バンカー率45.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：338yd,Hdcp：1,PAR：4,Reg.：394yd,Hdcp：71,PAR：5,Reg.：513yd,Hdcp：9
5,打ち上げのミドルホール,打ち上げのミドルホール,打ち上げのミドルホール,東の難ホール　右奥ＯＢなので木の左目狙い,東の難ホール　右奥ＯＢなので木の左目狙い,東の難ホール　右奥ＯＢなので木の左目狙い,打ち上げのロングホール　右の山裾を狙う,打ち上げのロングホール　右の山裾を狙う,打ち上げのロングホール　右の山裾を狙う
6,難易度14位/18ホール中 平均スコア5.11 平均パット数2.03 パーオン率30.3% フェアウェイ率53.3% OB率13.8% バンカー率36.0%,難易度14位/18ホール中 平均スコア5.11 平均パット数2.03 パーオン率30.3% フェアウェイ率53.3% OB率13.8% バンカー率36.0%,難易度14位/18ホール中 平均スコア5.11 平均パット数2.03 パーオン率30.3% フェアウェイ率53.3% OB率13.8% バンカー率36.0%,難易度1位/18ホール中 平均スコア5.63 平均パット数2.12 パーオン率13.3% フェアウェイ率42.8% OB率23.3% バンカー率41.5%,難易度1位/18ホール中 平均スコア5.63 平均パット数2.12 パーオン率13.3% フェアウェイ率42.8% OB率23.3% バンカー率41.5%,難易度1位/18ホール中 平均スコア5.63 平均パット数2.12 パーオン率13.3% フェアウェイ率42.8% OB率23.3% バンカー率41.5%,難易度2位/18ホール中 平均スコア6.52 平均パット数2.05 パーオン率20.8% フェアウェイ率51.5% OB率19.3% バンカー率30.5%,難易度2位/18ホール中 平均スコア6.52 平均パット数2.05 パーオン率20.8% フェアウェイ率51.5% OB率19.3% バンカー率30.5%,難易度2位/18ホール中 平均スコア6.52 平均パット数2.05 パーオン率20.8% フェアウェイ率51.5% OB率19.3% バンカー率30.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：373yd,Hdcp：3,PAR：3,Reg.：170yd,Hdcp：7,PAR：4,Reg.：350yd,Hdcp：11
9,絶景が広がるミドルホール,絶景が広がるミドルホール,絶景が広がるミドルホール,高台のショートホール　風の影響がある,高台のショートホール　風の影響がある,高台のショートホール　風の影響がある,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール
10,難易度7位/18ホール中 平均スコア5.43 平均パット数2.05 パーオン率17.8% フェアウェイ率48.0% OB率15.5% バンカー率44.0%,難易度7位/18ホール中 平均スコア5.43 平均パット数2.05 パーオン率17.8% フェアウェイ率48.0% OB率15.5% バンカー率44.0%,難易度7位/18ホール中 平均スコア5.43 平均パット数2.05 パーオン率17.8% フェアウェイ率48.0% OB率15.5% バンカー率44.0%,難易度15位/18ホール中 平均スコア4.16 平均パット数2.06 パーオン率19.3% フェアウェイ率- OB率8.7% バンカー率44.3%,難易度15位/18ホール中 平均スコア4.16 平均パット数2.06 パーオン率19.3% フェアウェイ率- OB率8.7% バンカー率44.3%,難易度15位/18ホール中 平均スコア4.16 平均パット数2.06 パーオン率19.3% フェアウェイ率- OB率8.7% バンカー率44.3%,難易度4位/18ホール中 平均スコア5.5 平均パット数2.21 パーオン率21.8% フェアウェイ率43.5% OB率18.0% バンカー率24.0%,難易度4位/18ホール中 平均スコア5.5 平均パット数2.21 パーオン率21.8% フェアウェイ率43.5% OB率18.0% バンカー率24.0%,難易度4位/18ホール中 平均スコア5.5 平均パット数2.21 パーオン率21.8% フェアウェイ率43.5% OB率18.0% バンカー率24.0%
