,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：370yd,Hdcp：7,PAR：5,Reg.：515yd,Hdcp：11,PAR：3,Reg.：185yd,Hdcp：5
1,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,ストレートなロングホール,ストレートなロングホール,ストレートなロングホール,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール
2,難易度6位/18ホール中 平均スコア5.48 平均パット数1.91 パーオン率12.3% フェアウェイ率59.3% OB率37.3% バンカー率10.3%,難易度6位/18ホール中 平均スコア5.48 平均パット数1.91 パーオン率12.3% フェアウェイ率59.3% OB率37.3% バンカー率10.3%,難易度6位/18ホール中 平均スコア5.48 平均パット数1.91 パーオン率12.3% フェアウェイ率59.3% OB率37.3% バンカー率10.3%,難易度5位/18ホール中 平均スコア6.67 平均パット数2.03 パーオン率23.3% フェアウェイ率49.8% OB率23.0% バンカー率19.7%,難易度5位/18ホール中 平均スコア6.67 平均パット数2.03 パーオン率23.3% フェアウェイ率49.8% OB率23.0% バンカー率19.7%,難易度5位/18ホール中 平均スコア6.67 平均パット数2.03 パーオン率23.3% フェアウェイ率49.8% OB率23.0% バンカー率19.7%,難易度13位/18ホール中 平均スコア4.13 平均パット数1.9 パーオン率20.5% フェアウェイ率- OB率37.5% バンカー率24.8%,難易度13位/18ホール中 平均スコア4.13 平均パット数1.9 パーオン率20.5% フェアウェイ率- OB率37.5% バンカー率24.8%,難易度13位/18ホール中 平均スコア4.13 平均パット数1.9 パーオン率20.5% フェアウェイ率- OB率37.5% バンカー率24.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：535yd,Hdcp：1,PAR：4,Reg.：375yd,Hdcp：17,PAR：4,Reg.：305yd,Hdcp：3
5,緩やかな右ドッグレッグのロングホール,緩やかな右ドッグレッグのロングホール,緩やかな右ドッグレッグのロングホール,グリーン手前で少し右ドッグレッグするミドルホール,グリーン手前で少し右ドッグレッグするミドルホール,グリーン手前で少し右ドッグレッグするミドルホール,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール
6,難易度1位/18ホール中 平均スコア6.79 平均パット数1.94 パーオン率10.3% フェアウェイ率60.3% OB率12.3% バンカー率41.8%,難易度1位/18ホール中 平均スコア6.79 平均パット数1.94 パーオン率10.3% フェアウェイ率60.3% OB率12.3% バンカー率41.8%,難易度1位/18ホール中 平均スコア6.79 平均パット数1.94 パーオン率10.3% フェアウェイ率60.3% OB率12.3% バンカー率41.8%,難易度2位/18ホール中 平均スコア5.75 平均パット数2.21 パーオン率18.7% フェアウェイ率49.8% OB率23.5% バンカー率44.5%,難易度2位/18ホール中 平均スコア5.75 平均パット数2.21 パーオン率18.7% フェアウェイ率49.8% OB率23.5% バンカー率44.5%,難易度2位/18ホール中 平均スコア5.75 平均パット数2.21 パーオン率18.7% フェアウェイ率49.8% OB率23.5% バンカー率44.5%,難易度11位/18ホール中 平均スコア5.35 平均パット数2.03 パーオン率29.0% フェアウェイ率48.8% OB率24.3% バンカー率36.5%,難易度11位/18ホール中 平均スコア5.35 平均パット数2.03 パーオン率29.0% フェアウェイ率48.8% OB率24.3% バンカー率36.5%,難易度11位/18ホール中 平均スコア5.35 平均パット数2.03 パーオン率29.0% フェアウェイ率48.8% OB率24.3% バンカー率36.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：306yd,Hdcp：13,PAR：3,Reg.：175yd,Hdcp：9,PAR：4,Reg.：330yd,Hdcp：15
9,ストレートで短いミドルホール,ストレートで短いミドルホール,ストレートで短いミドルホール,グリーン手前をがっちりガードバンカーが挟む,グリーン手前をがっちりガードバンカーが挟む,グリーン手前をがっちりガードバンカーが挟む,ストレートな短めのミドルホール,ストレートな短めのミドルホール,ストレートな短めのミドルホール
10,難易度8位/18ホール中 平均スコア5.29 平均パット数1.95 パーオン率24.8% フェアウェイ率62.8% OB率12.0% バンカー率43.8%,難易度8位/18ホール中 平均スコア5.29 平均パット数1.95 パーオン率24.8% フェアウェイ率62.8% OB率12.0% バンカー率43.8%,難易度8位/18ホール中 平均スコア5.29 平均パット数1.95 パーオン率24.8% フェアウェイ率62.8% OB率12.0% バンカー率43.8%,難易度10位/18ホール中 平均スコア4.23 平均パット数1.85 パーオン率10.8% フェアウェイ率- OB率- バンカー率47.0%,難易度10位/18ホール中 平均スコア4.23 平均パット数1.85 パーオン率10.8% フェアウェイ率- OB率- バンカー率47.0%,難易度10位/18ホール中 平均スコア4.23 平均パット数1.85 パーオン率10.8% フェアウェイ率- OB率- バンカー率47.0%,難易度12位/18ホール中 平均スコア5.19 平均パット数1.98 パーオン率21.5% フェアウェイ率60.0% OB率4.0% バンカー率61.5%,難易度12位/18ホール中 平均スコア5.19 平均パット数1.98 パーオン率21.5% フェアウェイ率60.0% OB率4.0% バンカー率61.5%,難易度12位/18ホール中 平均スコア5.19 平均パット数1.98 パーオン率21.5% フェアウェイ率60.0% OB率4.0% バンカー率61.5%
