,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：400yd,Hdcp：3,PAR：3,Reg.：171yd,Hdcp：15,PAR：4,Reg.：339yd,Hdcp：9
1,打ち上げ左ドッグのミドルホール　バンカー方向狙い,打ち上げ左ドッグのミドルホール　バンカー方向狙い,打ち上げ左ドッグのミドルホール　バンカー方向狙い,池やバンカーに惑わされずワンオンを狙おう,池やバンカーに惑わされずワンオンを狙おう,池やバンカーに惑わされずワンオンを狙おう,やや左ドッグのミドルホール　正面バンカー方向狙い,やや左ドッグのミドルホール　正面バンカー方向狙い,やや左ドッグのミドルホール　正面バンカー方向狙い
2,難易度1位/9ホール中 平均スコア5.77 平均パット数1.83 パーオン率6.0% フェアウェイ率46.8% OB率26.0% バンカー率13.7%,難易度1位/9ホール中 平均スコア5.77 平均パット数1.83 パーオン率6.0% フェアウェイ率46.8% OB率26.0% バンカー率13.7%,難易度1位/9ホール中 平均スコア5.77 平均パット数1.83 パーオン率6.0% フェアウェイ率46.8% OB率26.0% バンカー率13.7%,難易度8位/9ホール中 平均スコア4.17 平均パット数1.91 パーオン率18.8% フェアウェイ率- OB率10.5% バンカー率23.5%,難易度8位/9ホール中 平均スコア4.17 平均パット数1.91 パーオン率18.8% フェアウェイ率- OB率10.5% バンカー率23.5%,難易度8位/9ホール中 平均スコア4.17 平均パット数1.91 パーオン率18.8% フェアウェイ率- OB率10.5% バンカー率23.5%,難易度9位/9ホール中 平均スコア5 平均パット数1.87 パーオン率32.5% フェアウェイ率54.5% OB率20.3% バンカー率15.0%,難易度9位/9ホール中 平均スコア5 平均パット数1.87 パーオン率32.5% フェアウェイ率54.5% OB率20.3% バンカー率15.0%,難易度9位/9ホール中 平均スコア5 平均パット数1.87 パーオン率32.5% フェアウェイ率54.5% OB率20.3% バンカー率15.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：472yd,Hdcp：7,PAR：4,Reg.：382yd,Hdcp：1,PAR：3,Reg.：158yd,Hdcp：13
5,まっすぐなロング　飛ばすよりフェアウェイキープ,まっすぐなロング　飛ばすよりフェアウェイキープ,まっすぐなロング　飛ばすよりフェアウェイキープ,やや打ち上げ距離のあるミドルホール　センター狙い,やや打ち上げ距離のあるミドルホール　センター狙い,やや打ち上げ距離のあるミドルホール　センター狙い,やや打ち下ろしのショートホール,やや打ち下ろしのショートホール,やや打ち下ろしのショートホール
6,難易度4位/9ホール中 平均スコア6.39 平均パット数2.01 パーオン率31.0% フェアウェイ率55.0% OB率30.7% バンカー率9.0%,難易度4位/9ホール中 平均スコア6.39 平均パット数2.01 パーオン率31.0% フェアウェイ率55.0% OB率30.7% バンカー率9.0%,難易度4位/9ホール中 平均スコア6.39 平均パット数2.01 パーオン率31.0% フェアウェイ率55.0% OB率30.7% バンカー率9.0%,難易度6位/9ホール中 平均スコア5.32 平均パット数2.01 パーオン率16.5% フェアウェイ率52.0% OB率17.5% バンカー率15.3%,難易度6位/9ホール中 平均スコア5.32 平均パット数2.01 パーオン率16.5% フェアウェイ率52.0% OB率17.5% バンカー率15.3%,難易度6位/9ホール中 平均スコア5.32 平均パット数2.01 パーオン率16.5% フェアウェイ率52.0% OB率17.5% バンカー率15.3%,難易度7位/9ホール中 平均スコア4.26 平均パット数1.95 パーオン率15.8% フェアウェイ率- OB率31.7% バンカー率-,難易度7位/9ホール中 平均スコア4.26 平均パット数1.95 パーオン率15.8% フェアウェイ率- OB率31.7% バンカー率-,難易度7位/9ホール中 平均スコア4.26 平均パット数1.95 パーオン率15.8% フェアウェイ率- OB率31.7% バンカー率-
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：389yd,Hdcp：11,PAR：5,Reg.：530yd,Hdcp：5,PAR：4,Reg.：375yd,Hdcp：17
9,打ち上げ左ドッグのミドルホール　バンカー左側狙い,打ち上げ左ドッグのミドルホール　バンカー左側狙い,打ち上げ左ドッグのミドルホール　バンカー左側狙い,豪快な打ち下ろしロング　谷越えとなる第２打がカギ,豪快な打ち下ろしロング　谷越えとなる第２打がカギ,豪快な打ち下ろしロング　谷越えとなる第２打がカギ,やや打ち下ろし右ドッグのミドル　バンカー方向狙い,やや打ち下ろし右ドッグのミドル　バンカー方向狙い,やや打ち下ろし右ドッグのミドル　バンカー方向狙い
10,難易度3位/9ホール中 平均スコア5.44 平均パット数1.99 パーオン率18.3% フェアウェイ率49.8% OB率13.0% バンカー率12.0%,難易度3位/9ホール中 平均スコア5.44 平均パット数1.99 パーオン率18.3% フェアウェイ率49.8% OB率13.0% バンカー率12.0%,難易度3位/9ホール中 平均スコア5.44 平均パット数1.99 パーオン率18.3% フェアウェイ率49.8% OB率13.0% バンカー率12.0%,難易度2位/9ホール中 平均スコア6.48 平均パット数1.93 パーオン率20.8% フェアウェイ率48.8% OB率28.5% バンカー率8.0%,難易度2位/9ホール中 平均スコア6.48 平均パット数1.93 パーオン率20.8% フェアウェイ率48.8% OB率28.5% バンカー率8.0%,難易度2位/9ホール中 平均スコア6.48 平均パット数1.93 パーオン率20.8% フェアウェイ率48.8% OB率28.5% バンカー率8.0%,難易度5位/9ホール中 平均スコア5.39 平均パット数1.98 パーオン率20.0% フェアウェイ率44.8% OB率39.0% バンカー率14.8%,難易度5位/9ホール中 平均スコア5.39 平均パット数1.98 パーオン率20.0% フェアウェイ率44.8% OB率39.0% バンカー率14.8%,難易度5位/9ホール中 平均スコア5.39 平均パット数1.98 パーオン率20.0% フェアウェイ率44.8% OB率39.0% バンカー率14.8%
