,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：370yd,Hdcp：6,PAR：4,Reg.：346yd,Hdcp：7,PAR：5,Reg.：505yd,Hdcp：2
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
2,難易度3位/9ホール中 平均スコア5.5 平均パット数2.11 パーオン率24.5% フェアウェイ率50.5% OB率47.5% バンカー率26.5%,難易度3位/9ホール中 平均スコア5.5 平均パット数2.11 パーオン率24.5% フェアウェイ率50.5% OB率47.5% バンカー率26.5%,難易度3位/9ホール中 平均スコア5.5 平均パット数2.11 パーオン率24.5% フェアウェイ率50.5% OB率47.5% バンカー率26.5%,難易度7位/9ホール中 平均スコア5.12 平均パット数2.06 パーオン率36.3% フェアウェイ率46.0% OB率32.5% バンカー率26.5%,難易度7位/9ホール中 平均スコア5.12 平均パット数2.06 パーオン率36.3% フェアウェイ率46.0% OB率32.5% バンカー率26.5%,難易度7位/9ホール中 平均スコア5.12 平均パット数2.06 パーオン率36.3% フェアウェイ率46.0% OB率32.5% バンカー率26.5%,難易度6位/9ホール中 平均スコア6.28 平均パット数2.03 パーオン率29.5% フェアウェイ率44.8% OB率38.5% バンカー率31.8%,難易度6位/9ホール中 平均スコア6.28 平均パット数2.03 パーオン率29.5% フェアウェイ率44.8% OB率38.5% バンカー率31.8%,難易度6位/9ホール中 平均スコア6.28 平均パット数2.03 パーオン率29.5% フェアウェイ率44.8% OB率38.5% バンカー率31.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：367yd,Hdcp：5,PAR：3,Reg.：155yd,Hdcp：8,PAR：4,Reg.：392yd,Hdcp：1
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,,,,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度5位/9ホール中 平均スコア5.46 平均パット数2.02 パーオン率19.8% フェアウェイ率43.3% OB率26.3% バンカー率35.5%,難易度5位/9ホール中 平均スコア5.46 平均パット数2.02 パーオン率19.8% フェアウェイ率43.3% OB率26.3% バンカー率35.5%,難易度5位/9ホール中 平均スコア5.46 平均パット数2.02 パーオン率19.8% フェアウェイ率43.3% OB率26.3% バンカー率35.5%,難易度9位/9ホール中 平均スコア3.92 平均パット数1.97 パーオン率32.5% フェアウェイ率- OB率3.3% バンカー率43.5%,難易度9位/9ホール中 平均スコア3.92 平均パット数1.97 パーオン率32.5% フェアウェイ率- OB率3.3% バンカー率43.5%,難易度9位/9ホール中 平均スコア3.92 平均パット数1.97 パーオン率32.5% フェアウェイ率- OB率3.3% バンカー率43.5%,難易度2位/9ホール中 平均スコア5.8 平均パット数2.15 パーオン率10.3% フェアウェイ率40.8% OB率54.0% バンカー率8.3%,難易度2位/9ホール中 平均スコア5.8 平均パット数2.15 パーオン率10.3% フェアウェイ率40.8% OB率54.0% バンカー率8.3%,難易度2位/9ホール中 平均スコア5.8 平均パット数2.15 パーオン率10.3% フェアウェイ率40.8% OB率54.0% バンカー率8.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：389yd,Hdcp：3,PAR：3,Reg.：127yd,Hdcp：9,PAR：5,Reg.：485yd,Hdcp：4
9,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール
10,難易度1位/9ホール中 平均スコア5.82 平均パット数2.06 パーオン率8.5% フェアウェイ率47.3% OB率53.3% バンカー率12.8%,難易度1位/9ホール中 平均スコア5.82 平均パット数2.06 パーオン率8.5% フェアウェイ率47.3% OB率53.3% バンカー率12.8%,難易度1位/9ホール中 平均スコア5.82 平均パット数2.06 パーオン率8.5% フェアウェイ率47.3% OB率53.3% バンカー率12.8%,難易度8位/9ホール中 平均スコア3.99 平均パット数2.07 パーオン率38.3% フェアウェイ率- OB率13.8% バンカー率17.5%,難易度8位/9ホール中 平均スコア3.99 平均パット数2.07 パーオン率38.3% フェアウェイ率- OB率13.8% バンカー率17.5%,難易度8位/9ホール中 平均スコア3.99 平均パット数2.07 パーオン率38.3% フェアウェイ率- OB率13.8% バンカー率17.5%,難易度4位/9ホール中 平均スコア6.39 平均パット数2.05 パーオン率27.8% フェアウェイ率57.0% OB率28.0% バンカー率45.0%,難易度4位/9ホール中 平均スコア6.39 平均パット数2.05 パーオン率27.8% フェアウェイ率57.0% OB率28.0% バンカー率45.0%,難易度4位/9ホール中 平均スコア6.39 平均パット数2.05 パーオン率27.8% フェアウェイ率57.0% OB率28.0% バンカー率45.0%
