,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：372yd,Hdcp：4,PAR：5,Reg.：519yd,Hdcp：16,PAR：3,Reg.：179yd,Hdcp：10
1,上りの真っ直ぐなミドルホール,上りの真っ直ぐなミドルホール,上りの真っ直ぐなミドルホール,やや打ち下ろしの右ドッグレッグロングホール,やや打ち下ろしの右ドッグレッグロングホール,やや打ち下ろしの右ドッグレッグロングホール,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール
2,難易度6位/18ホール中 平均スコア5.54 平均パット数2.07 パーオン率12.8% フェアウェイ率51.8% OB率11.7% バンカー率31.3%,難易度6位/18ホール中 平均スコア5.54 平均パット数2.07 パーオン率12.8% フェアウェイ率51.8% OB率11.7% バンカー率31.3%,難易度6位/18ホール中 平均スコア5.54 平均パット数2.07 パーオン率12.8% フェアウェイ率51.8% OB率11.7% バンカー率31.3%,難易度7位/18ホール中 平均スコア6.44 平均パット数2.08 パーオン率26.0% フェアウェイ率46.8% OB率31.8% バンカー率13.3%,難易度7位/18ホール中 平均スコア6.44 平均パット数2.08 パーオン率26.0% フェアウェイ率46.8% OB率31.8% バンカー率13.3%,難易度7位/18ホール中 平均スコア6.44 平均パット数2.08 パーオン率26.0% フェアウェイ率46.8% OB率31.8% バンカー率13.3%,難易度16位/18ホール中 平均スコア4.03 平均パット数2 パーオン率27.5% フェアウェイ率- OB率7.7% バンカー率6.7%,難易度16位/18ホール中 平均スコア4.03 平均パット数2 パーオン率27.5% フェアウェイ率- OB率7.7% バンカー率6.7%,難易度16位/18ホール中 平均スコア4.03 平均パット数2 パーオン率27.5% フェアウェイ率- OB率7.7% バンカー率6.7%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：361yd,Hdcp：2,PAR：4,Reg.：296yd,Hdcp：18,PAR：4,Reg.：388yd,Hdcp：8
5,右ＯＢ、左池のプレッシャーのかかるミドルホール,右ＯＢ、左池のプレッシャーのかかるミドルホール,右ＯＢ、左池のプレッシャーのかかるミドルホール,距離のないミドルホール,距離のないミドルホール,距離のないミドルホール,第１打は打下ろし　２打目から緩やかな登りスロ竏茶v,第１打は打下ろし　２打目から緩やかな登りスロ竏茶v,第１打は打下ろし　２打目から緩やかな登りスロ竏茶v
6,難易度5位/18ホール中 平均スコア5.55 平均パット数2.13 パーオン率20.5% フェアウェイ率43.8% OB率30.0% バンカー率1.3%,難易度5位/18ホール中 平均スコア5.55 平均パット数2.13 パーオン率20.5% フェアウェイ率43.8% OB率30.0% バンカー率1.3%,難易度5位/18ホール中 平均スコア5.55 平均パット数2.13 パーオン率20.5% フェアウェイ率43.8% OB率30.0% バンカー率1.3%,難易度13位/18ホール中 平均スコア5.08 平均パット数2.06 パーオン率37.0% フェアウェイ率53.3% OB率27.3% バンカー率11.0%,難易度13位/18ホール中 平均スコア5.08 平均パット数2.06 パーオン率37.0% フェアウェイ率53.3% OB率27.3% バンカー率11.0%,難易度13位/18ホール中 平均スコア5.08 平均パット数2.06 パーオン率37.0% フェアウェイ率53.3% OB率27.3% バンカー率11.0%,難易度1位/18ホール中 平均スコア5.85 平均パット数2.14 パーオン率8.3% フェアウェイ率50.0% OB率31.8% バンカー率28.0%,難易度1位/18ホール中 平均スコア5.85 平均パット数2.14 パーオン率8.3% フェアウェイ率50.0% OB率31.8% バンカー率28.0%,難易度1位/18ホール中 平均スコア5.85 平均パット数2.14 パーオン率8.3% フェアウェイ率50.0% OB率31.8% バンカー率28.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：590yd,Hdcp：6,PAR：3,Reg.：194yd,Hdcp：12,PAR：4,Reg.：386yd,Hdcp：14
9,コース内最長の左ドッグレッグロングホール,コース内最長の左ドッグレッグロングホール,コース内最長の左ドッグレッグロングホール,打ち下ろしのコース内最長ショートホール,打ち下ろしのコース内最長ショートホール,打ち下ろしのコース内最長ショートホール,長いミドルホール,長いミドルホール,長いミドルホール
10,難易度3位/18ホール中 平均スコア6.7 平均パット数2.05 パーオン率14.8% フェアウェイ率50.5% OB率29.3% バンカー率14.0%,難易度3位/18ホール中 平均スコア6.7 平均パット数2.05 パーオン率14.8% フェアウェイ率50.5% OB率29.3% バンカー率14.0%,難易度3位/18ホール中 平均スコア6.7 平均パット数2.05 パーオン率14.8% フェアウェイ率50.5% OB率29.3% バンカー率14.0%,難易度17位/18ホール中 平均スコア3.95 平均パット数2.07 パーオン率33.5% フェアウェイ率- OB率14.5% バンカー率16.0%,難易度17位/18ホール中 平均スコア3.95 平均パット数2.07 パーオン率33.5% フェアウェイ率- OB率14.5% バンカー率16.0%,難易度17位/18ホール中 平均スコア3.95 平均パット数2.07 パーオン率33.5% フェアウェイ率- OB率14.5% バンカー率16.0%,難易度8位/18ホール中 平均スコア5.41 平均パット数2.03 パーオン率23.0% フェアウェイ率57.0% OB率18.3% バンカー率23.8%,難易度8位/18ホール中 平均スコア5.41 平均パット数2.03 パーオン率23.0% フェアウェイ率57.0% OB率18.3% バンカー率23.8%,難易度8位/18ホール中 平均スコア5.41 平均パット数2.03 パーオン率23.0% フェアウェイ率57.0% OB率18.3% バンカー率23.8%
