,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：558yd,Hdcp：2,PAR：4,Reg.：373yd,Hdcp：4,PAR：4,Reg.：346yd,Hdcp：7
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
2,難易度1位/9ホール中 平均スコア6.53 平均パット数2.05 パーオン率20.8% フェアウェイ率50.8% OB率20.8% バンカー率40.3%,難易度1位/9ホール中 平均スコア6.53 平均パット数2.05 パーオン率20.8% フェアウェイ率50.8% OB率20.8% バンカー率40.3%,難易度1位/9ホール中 平均スコア6.53 平均パット数2.05 パーオン率20.8% フェアウェイ率50.8% OB率20.8% バンカー率40.3%,難易度2位/9ホール中 平均スコア5.56 平均パット数2.02 パーオン率17.8% フェアウェイ率46.8% OB率39.0% バンカー率37.8%,難易度2位/9ホール中 平均スコア5.56 平均パット数2.02 パーオン率17.8% フェアウェイ率46.8% OB率39.0% バンカー率37.8%,難易度2位/9ホール中 平均スコア5.56 平均パット数2.02 パーオン率17.8% フェアウェイ率46.8% OB率39.0% バンカー率37.8%,難易度6位/9ホール中 平均スコア5.26 平均パット数2.02 パーオン率29.5% フェアウェイ率43.0% OB率31.8% バンカー率36.8%,難易度6位/9ホール中 平均スコア5.26 平均パット数2.02 パーオン率29.5% フェアウェイ率43.0% OB率31.8% バンカー率36.8%,難易度6位/9ホール中 平均スコア5.26 平均パット数2.02 パーオン率29.5% フェアウェイ率43.0% OB率31.8% バンカー率36.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：401yd,Hdcp：1,PAR：3,Reg.：177yd,Hdcp：8,PAR：4,Reg.：380yd,Hdcp：6
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
6,難易度3位/9ホール中 平均スコア5.52 平均パット数2.08 パーオン率18.5% フェアウェイ率47.3% OB率36.0% バンカー率31.5%,難易度3位/9ホール中 平均スコア5.52 平均パット数2.08 パーオン率18.5% フェアウェイ率47.3% OB率36.0% バンカー率31.5%,難易度3位/9ホール中 平均スコア5.52 平均パット数2.08 パーオン率18.5% フェアウェイ率47.3% OB率36.0% バンカー率31.5%,難易度7位/9ホール中 平均スコア4.2 平均パット数1.97 パーオン率24.3% フェアウェイ率- OB率14.3% バンカー率12.8%,難易度7位/9ホール中 平均スコア4.2 平均パット数1.97 パーオン率24.3% フェアウェイ率- OB率14.3% バンカー率12.8%,難易度7位/9ホール中 平均スコア4.2 平均パット数1.97 パーオン率24.3% フェアウェイ率- OB率14.3% バンカー率12.8%,難易度4位/9ホール中 平均スコア5.49 平均パット数2.15 パーオン率21.8% フェアウェイ率41.3% OB率31.5% バンカー率30.0%,難易度4位/9ホール中 平均スコア5.49 平均パット数2.15 パーオン率21.8% フェアウェイ率41.3% OB率31.5% バンカー率30.0%,難易度4位/9ホール中 平均スコア5.49 平均パット数2.15 パーオン率21.8% フェアウェイ率41.3% OB率31.5% バンカー率30.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：310yd,Hdcp：5,PAR：3,Reg.：157yd,Hdcp：9,PAR：5,Reg.：493yd,Hdcp：3
9,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,,,,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
10,難易度8位/9ホール中 平均スコア5.07 平均パット数2.04 パーオン率35.3% フェアウェイ率50.8% OB率26.3% バンカー率2.5%,難易度8位/9ホール中 平均スコア5.07 平均パット数2.04 パーオン率35.3% フェアウェイ率50.8% OB率26.3% バンカー率2.5%,難易度8位/9ホール中 平均スコア5.07 平均パット数2.04 パーオン率35.3% フェアウェイ率50.8% OB率26.3% バンカー率2.5%,難易度9位/9ホール中 平均スコア3.92 平均パット数2.12 パーオン率41.5% フェアウェイ率- OB率9.3% バンカー率24.0%,難易度9位/9ホール中 平均スコア3.92 平均パット数2.12 パーオン率41.5% フェアウェイ率- OB率9.3% バンカー率24.0%,難易度9位/9ホール中 平均スコア3.92 平均パット数2.12 パーオン率41.5% フェアウェイ率- OB率9.3% バンカー率24.0%,難易度5位/9ホール中 平均スコア6.23 平均パット数2.15 パーオン率32.3% フェアウェイ率50.3% OB率4.8% バンカー率36.8%,難易度5位/9ホール中 平均スコア6.23 平均パット数2.15 パーオン率32.3% フェアウェイ率50.3% OB率4.8% バンカー率36.8%,難易度5位/9ホール中 平均スコア6.23 平均パット数2.15 パーオン率32.3% フェアウェイ率50.3% OB率4.8% バンカー率36.8%
