,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：482yd,Hdcp：1,PAR：4,Reg.：299yd,Hdcp：6,PAR：4,Reg.：238yd,Hdcp：7
1,右OBに注意,右OBに注意,右OBに注意,打ち下ろしのミドルホール　左バンカー狙い,打ち下ろしのミドルホール　左バンカー狙い,打ち下ろしのミドルホール　左バンカー狙い,ワンオン可能なミドルホール　前方の組に注意,ワンオン可能なミドルホール　前方の組に注意,ワンオン可能なミドルホール　前方の組に注意
2,難易度2位/9ホール中 平均スコア6.4 平均パット数1.97 パーオン率24.3% フェアウェイ率50.0% OB率38.3% バンカー率10.0%,難易度2位/9ホール中 平均スコア6.4 平均パット数1.97 パーオン率24.3% フェアウェイ率50.0% OB率38.3% バンカー率10.0%,難易度2位/9ホール中 平均スコア6.4 平均パット数1.97 パーオン率24.3% フェアウェイ率50.0% OB率38.3% バンカー率10.0%,難易度4位/9ホール中 平均スコア5.19 平均パット数1.96 パーオン率27.8% フェアウェイ率53.0% OB率41.0% バンカー率14.3%,難易度4位/9ホール中 平均スコア5.19 平均パット数1.96 パーオン率27.8% フェアウェイ率53.0% OB率41.0% バンカー率14.3%,難易度4位/9ホール中 平均スコア5.19 平均パット数1.96 パーオン率27.8% フェアウェイ率53.0% OB率41.0% バンカー率14.3%,難易度7位/9ホール中 平均スコア4.99 平均パット数1.9 パーオン率32.3% フェアウェイ率44.5% OB率27.5% バンカー率18.0%,難易度7位/9ホール中 平均スコア4.99 平均パット数1.9 パーオン率32.3% フェアウェイ率44.5% OB率27.5% バンカー率18.0%,難易度7位/9ホール中 平均スコア4.99 平均パット数1.9 パーオン率32.3% フェアウェイ率44.5% OB率27.5% バンカー率18.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：307yd,Hdcp：4,PAR：3,Reg.：102yd,Hdcp：9,PAR：4,Reg.：307yd,Hdcp：3
5,セカンドショット左OBに注意　手前が左（L）グリーン,セカンドショット左OBに注意　手前が左（L）グリーン,セカンドショット左OBに注意　手前が左（L）グリーン,グリーンオーバーに注意,グリーンオーバーに注意,グリーンオーバーに注意,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度1位/9ホール中 平均スコア5.5 平均パット数1.94 パーオン率14.8% フェアウェイ率45.8% OB率45.0% バンカー率6.5%,難易度1位/9ホール中 平均スコア5.5 平均パット数1.94 パーオン率14.8% フェアウェイ率45.8% OB率45.0% バンカー率6.5%,難易度1位/9ホール中 平均スコア5.5 平均パット数1.94 パーオン率14.8% フェアウェイ率45.8% OB率45.0% バンカー率6.5%,難易度8位/9ホール中 平均スコア4.01 平均パット数2.02 パーオン率26.3% フェアウェイ率- OB率24.8% バンカー率11.3%,難易度8位/9ホール中 平均スコア4.01 平均パット数2.02 パーオン率26.3% フェアウェイ率- OB率24.8% バンカー率11.3%,難易度8位/9ホール中 平均スコア4.01 平均パット数2.02 パーオン率26.3% フェアウェイ率- OB率24.8% バンカー率11.3%,難易度5位/9ホール中 平均スコア5.17 平均パット数1.92 パーオン率25.3% フェアウェイ率64.8% OB率30.3% バンカー率10.3%,難易度5位/9ホール中 平均スコア5.17 平均パット数1.92 パーオン率25.3% フェアウェイ率64.8% OB率30.3% バンカー率10.3%,難易度5位/9ホール中 平均スコア5.17 平均パット数1.92 パーオン率25.3% フェアウェイ率64.8% OB率30.3% バンカー率10.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：420yd,Hdcp：2,PAR：3,Reg.：138yd,Hdcp：8,PAR：4,Reg.：294yd,Hdcp：5
9,左山裾ねらい　バーディーに挑戦！,左山裾ねらい　バーディーに挑戦！,左山裾ねらい　バーディーに挑戦！,打ち下ろしのショートホール　奥が左（L）グリーン,打ち下ろしのショートホール　奥が左（L）グリーン,打ち下ろしのショートホール　奥が左（L）グリーン,右サイドのOBに注意,右サイドのOBに注意,右サイドのOBに注意
10,難易度3位/9ホール中 平均スコア6.15 平均パット数1.93 パーオン率32.3% フェアウェイ率58.5% OB率36.3% バンカー率18.3%,難易度3位/9ホール中 平均スコア6.15 平均パット数1.93 パーオン率32.3% フェアウェイ率58.5% OB率36.3% バンカー率18.3%,難易度3位/9ホール中 平均スコア6.15 平均パット数1.93 パーオン率32.3% フェアウェイ率58.5% OB率36.3% バンカー率18.3%,難易度9位/9ホール中 平均スコア3.95 平均パット数1.86 パーオン率20.0% フェアウェイ率- OB率18.3% バンカー率15.8%,難易度9位/9ホール中 平均スコア3.95 平均パット数1.86 パーオン率20.0% フェアウェイ率- OB率18.3% バンカー率15.8%,難易度9位/9ホール中 平均スコア3.95 平均パット数1.86 パーオン率20.0% フェアウェイ率- OB率18.3% バンカー率15.8%,難易度6位/9ホール中 平均スコア5.03 平均パット数1.95 パーオン率31.5% フェアウェイ率55.8% OB率23.0% バンカー率14.5%,難易度6位/9ホール中 平均スコア5.03 平均パット数1.95 パーオン率31.5% フェアウェイ率55.8% OB率23.0% バンカー率14.5%,難易度6位/9ホール中 平均スコア5.03 平均パット数1.95 パーオン率31.5% フェアウェイ率55.8% OB率23.0% バンカー率14.5%
