,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：337yd,Hdcp：9,PAR：3,Reg.：138yd,Hdcp：15,PAR：4,Reg.：343yd,Hdcp：3
1,ティショットの狙い目は右グリーン方向,ティショットの狙い目は右グリーン方向,ティショットの狙い目は右グリーン方向,グリーン手間に池があるショートホール,グリーン手間に池があるショートホール,グリーン手間に池があるショートホール,ティショットは左グリーン方向　左サイドはOB,ティショットは左グリーン方向　左サイドはOB,ティショットは左グリーン方向　左サイドはOB
2,難易度8位/18ホール中 平均スコア5.25 平均パット数2.1 パーオン率28.5% フェアウェイ率53.5% OB率14.8% バンカー率20.5%,難易度8位/18ホール中 平均スコア5.25 平均パット数2.1 パーオン率28.5% フェアウェイ率53.5% OB率14.8% バンカー率20.5%,難易度8位/18ホール中 平均スコア5.25 平均パット数2.1 パーオン率28.5% フェアウェイ率53.5% OB率14.8% バンカー率20.5%,難易度18位/18ホール中 平均スコア3.84 平均パット数1.94 パーオン率38.5% フェアウェイ率- OB率10.5% バンカー率4.5%,難易度18位/18ホール中 平均スコア3.84 平均パット数1.94 パーオン率38.5% フェアウェイ率- OB率10.5% バンカー率4.5%,難易度18位/18ホール中 平均スコア3.84 平均パット数1.94 パーオン率38.5% フェアウェイ率- OB率10.5% バンカー率4.5%,難易度5位/18ホール中 平均スコア5.39 平均パット数1.98 パーオン率17.3% フェアウェイ率41.8% OB率19.0% バンカー率21.5%,難易度5位/18ホール中 平均スコア5.39 平均パット数1.98 パーオン率17.3% フェアウェイ率41.8% OB率19.0% バンカー率21.5%,難易度5位/18ホール中 平均スコア5.39 平均パット数1.98 パーオン率17.3% フェアウェイ率41.8% OB率19.0% バンカー率21.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：500yd,Hdcp：1,PAR：4,Reg.：272yd,Hdcp：7,PAR：3,Reg.：153yd,Hdcp：13
5,ティショットの狙い目は１本杉方向,ティショットの狙い目は１本杉方向,ティショットの狙い目は１本杉方向,ティショットの狙い目は右グリーン方向,ティショットの狙い目は右グリーン方向,ティショットの狙い目は右グリーン方向,高低差約１０ｍの打ち下ろし,高低差約１０ｍの打ち下ろし,高低差約１０ｍの打ち下ろし
6,難易度6位/18ホール中 平均スコア6.3 平均パット数1.97 パーオン率25.0% フェアウェイ率50.8% OB率11.8% バンカー率16.0%,難易度6位/18ホール中 平均スコア6.3 平均パット数1.97 パーオン率25.0% フェアウェイ率50.8% OB率11.8% バンカー率16.0%,難易度6位/18ホール中 平均スコア6.3 平均パット数1.97 パーオン率25.0% フェアウェイ率50.8% OB率11.8% バンカー率16.0%,難易度14位/18ホール中 平均スコア4.98 平均パット数2 パーオン率33.5% フェアウェイ率63.5% OB率9.3% バンカー率28.0%,難易度14位/18ホール中 平均スコア4.98 平均パット数2 パーオン率33.5% フェアウェイ率63.5% OB率9.3% バンカー率28.0%,難易度14位/18ホール中 平均スコア4.98 平均パット数2 パーオン率33.5% フェアウェイ率63.5% OB率9.3% バンカー率28.0%,難易度17位/18ホール中 平均スコア3.91 平均パット数2.16 パーオン率44.5% フェアウェイ率- OB率14.0% バンカー率30.5%,難易度17位/18ホール中 平均スコア3.91 平均パット数2.16 パーオン率44.5% フェアウェイ率- OB率14.0% バンカー率30.5%,難易度17位/18ホール中 平均スコア3.91 平均パット数2.16 パーオン率44.5% フェアウェイ率- OB率14.0% バンカー率30.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：460yd,Hdcp：5,PAR：4,Reg.：335yd,Hdcp：11,PAR：4,Reg.：290yd,Hdcp：17
9,左ドッグレッグのロングホーン　右サイドはOB,左ドッグレッグのロングホーン　右サイドはOB,左ドッグレッグのロングホーン　右サイドはOB,ティショットの狙い目は正面左バンカー方向,ティショットの狙い目は正面左バンカー方向,ティショットの狙い目は正面左バンカー方向,当クラブの名物ホール,当クラブの名物ホール,当クラブの名物ホール
10,難易度9位/18ホール中 平均スコア6.23 平均パット数1.99 パーオン率29.8% フェアウェイ率54.5% OB率34.8% バンカー率33.5%,難易度9位/18ホール中 平均スコア6.23 平均パット数1.99 パーオン率29.8% フェアウェイ率54.5% OB率34.8% バンカー率33.5%,難易度9位/18ホール中 平均スコア6.23 平均パット数1.99 パーオン率29.8% フェアウェイ率54.5% OB率34.8% バンカー率33.5%,難易度10位/18ホール中 平均スコア5.17 平均パット数1.97 パーオン率28.8% フェアウェイ率61.3% OB率13.3% バンカー率5.3%,難易度10位/18ホール中 平均スコア5.17 平均パット数1.97 パーオン率28.8% フェアウェイ率61.3% OB率13.3% バンカー率5.3%,難易度10位/18ホール中 平均スコア5.17 平均パット数1.97 パーオン率28.8% フェアウェイ率61.3% OB率13.3% バンカー率5.3%,難易度12位/18ホール中 平均スコア5.1 平均パット数1.95 パーオン率30.0% フェアウェイ率62.5% OB率7.0% バンカー率6.5%,難易度12位/18ホール中 平均スコア5.1 平均パット数1.95 パーオン率30.0% フェアウェイ率62.5% OB率7.0% バンカー率6.5%,難易度12位/18ホール中 平均スコア5.1 平均パット数1.95 パーオン率30.0% フェアウェイ率62.5% OB率7.0% バンカー率6.5%
