,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：385yd,Hdcp：9,PAR：3,Reg.：155yd,Hdcp：15,PAR：5,Reg.：500yd,Hdcp：3
1,打ち下ろしのミドルホール　右側が全面ＯＢ,打ち下ろしのミドルホール　右側が全面ＯＢ,打ち下ろしのミドルホール　右側が全面ＯＢ,全体をＯＢに囲まれたショートホール,全体をＯＢに囲まれたショートホール,全体をＯＢに囲まれたショートホール,無理せず池の手前に刻み、３打目勝負が良い,無理せず池の手前に刻み、３打目勝負が良い,無理せず池の手前に刻み、３打目勝負が良い
2,難易度9位/18ホール中 平均スコア5.23 平均パット数1.97 パーオン率22.8% フェアウェイ率44.8% OB率15.8% バンカー率24.0%,難易度9位/18ホール中 平均スコア5.23 平均パット数1.97 パーオン率22.8% フェアウェイ率44.8% OB率15.8% バンカー率24.0%,難易度9位/18ホール中 平均スコア5.23 平均パット数1.97 パーオン率22.8% フェアウェイ率44.8% OB率15.8% バンカー率24.0%,難易度15位/18ホール中 平均スコア3.94 平均パット数1.88 パーオン率27.0% フェアウェイ率- OB率20.3% バンカー率27.5%,難易度15位/18ホール中 平均スコア3.94 平均パット数1.88 パーオン率27.0% フェアウェイ率- OB率20.3% バンカー率27.5%,難易度15位/18ホール中 平均スコア3.94 平均パット数1.88 パーオン率27.0% フェアウェイ率- OB率20.3% バンカー率27.5%,難易度3位/18ホール中 平均スコア6.42 平均パット数1.96 パーオン率24.3% フェアウェイ率45.3% OB率21.0% バンカー率24.3%,難易度3位/18ホール中 平均スコア6.42 平均パット数1.96 パーオン率24.3% フェアウェイ率45.3% OB率21.0% バンカー率24.3%,難易度3位/18ホール中 平均スコア6.42 平均パット数1.96 パーオン率24.3% フェアウェイ率45.3% OB率21.0% バンカー率24.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：340yd,Hdcp：1,PAR：4,Reg.：340yd,Hdcp：7,PAR：3,Reg.：140yd,Hdcp：13
5,グリーン奥にボールをこぼすとアプローチが難しい,グリーン奥にボールをこぼすとアプローチが難しい,グリーン奥にボールをこぼすとアプローチが難しい,左側にＯＢあり カート道路より左には打たない,左側にＯＢあり カート道路より左には打たない,左側にＯＢあり カート道路より左には打たない,奥グリーンはアドレスの向きに注意,奥グリーンはアドレスの向きに注意,奥グリーンはアドレスの向きに注意
6,難易度10位/18ホール中 平均スコア5.17 平均パット数1.96 パーオン率25.0% フェアウェイ率59.8% OB率16.3% バンカー率19.3%,難易度10位/18ホール中 平均スコア5.17 平均パット数1.96 パーオン率25.0% フェアウェイ率59.8% OB率16.3% バンカー率19.3%,難易度10位/18ホール中 平均スコア5.17 平均パット数1.96 パーオン率25.0% フェアウェイ率59.8% OB率16.3% バンカー率19.3%,難易度6位/18ホール中 平均スコア5.34 平均パット数1.99 パーオン率21.5% フェアウェイ率55.3% OB率13.5% バンカー率31.3%,難易度6位/18ホール中 平均スコア5.34 平均パット数1.99 パーオン率21.5% フェアウェイ率55.3% OB率13.5% バンカー率31.3%,難易度6位/18ホール中 平均スコア5.34 平均パット数1.99 パーオン率21.5% フェアウェイ率55.3% OB率13.5% バンカー率31.3%,難易度17位/18ホール中 平均スコア3.91 平均パット数1.96 パーオン率33.8% フェアウェイ率- OB率8.8% バンカー率27.8%,難易度17位/18ホール中 平均スコア3.91 平均パット数1.96 パーオン率33.8% フェアウェイ率- OB率8.8% バンカー率27.8%,難易度17位/18ホール中 平均スコア3.91 平均パット数1.96 パーオン率33.8% フェアウェイ率- OB率8.8% バンカー率27.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：515yd,Hdcp：5,PAR：4,Reg.：360yd,Hdcp：11,PAR：4,Reg.：280yd,Hdcp：17
9,左がＯＢ 右がワンペナ。ティショットは慎重に,左がＯＢ 右がワンペナ。ティショットは慎重に,左がＯＢ 右がワンペナ。ティショットは慎重に,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール,距離の短いミドルホール,距離の短いミドルホール,距離の短いミドルホール
10,難易度13位/18ホール中 平均スコア5.96 平均パット数1.94 パーオン率38.0% フェアウェイ率48.5% OB率17.5% バンカー率35.5%,難易度13位/18ホール中 平均スコア5.96 平均パット数1.94 パーオン率38.0% フェアウェイ率48.5% OB率17.5% バンカー率35.5%,難易度13位/18ホール中 平均スコア5.96 平均パット数1.94 パーオン率38.0% フェアウェイ率48.5% OB率17.5% バンカー率35.5%,難易度8位/18ホール中 平均スコア5.25 平均パット数1.99 パーオン率21.0% フェアウェイ率45.8% OB率16.3% バンカー率31.8%,難易度8位/18ホール中 平均スコア5.25 平均パット数1.99 パーオン率21.0% フェアウェイ率45.8% OB率16.3% バンカー率31.8%,難易度8位/18ホール中 平均スコア5.25 平均パット数1.99 パーオン率21.0% フェアウェイ率45.8% OB率16.3% バンカー率31.8%,難易度12位/18ホール中 平均スコア5.12 平均パット数1.97 パーオン率30.0% フェアウェイ率53.8% OB率8.8% バンカー率43.8%,難易度12位/18ホール中 平均スコア5.12 平均パット数1.97 パーオン率30.0% フェアウェイ率53.8% OB率8.8% バンカー率43.8%,難易度12位/18ホール中 平均スコア5.12 平均パット数1.97 パーオン率30.0% フェアウェイ率53.8% OB率8.8% バンカー率43.8%
