,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：480yd,Hdcp：9,PAR：3,Reg.：154yd,Hdcp：15,PAR：4,Reg.：380yd,Hdcp：5
1,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,ショートホール,ショートホール,ショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
2,難易度6位/18ホール中 平均スコア6.54 平均パット数2.03 パーオン率22.8% フェアウェイ率43.5% OB率17.7% バンカー率19.5%,難易度6位/18ホール中 平均スコア6.54 平均パット数2.03 パーオン率22.8% フェアウェイ率43.5% OB率17.7% バンカー率19.5%,難易度6位/18ホール中 平均スコア6.54 平均パット数2.03 パーオン率22.8% フェアウェイ率43.5% OB率17.7% バンカー率19.5%,難易度17位/18ホール中 平均スコア4.05 平均パット数2.04 パーオン率27.0% フェアウェイ率- OB率8.0% バンカー率31.5%,難易度17位/18ホール中 平均スコア4.05 平均パット数2.04 パーオン率27.0% フェアウェイ率- OB率8.0% バンカー率31.5%,難易度17位/18ホール中 平均スコア4.05 平均パット数2.04 パーオン率27.0% フェアウェイ率- OB率8.0% バンカー率31.5%,難易度4位/18ホール中 平均スコア5.62 平均パット数2.08 パーオン率12.3% フェアウェイ率42.5% OB率6.0% バンカー率22.7%,難易度4位/18ホール中 平均スコア5.62 平均パット数2.08 パーオン率12.3% フェアウェイ率42.5% OB率6.0% バンカー率22.7%,難易度4位/18ホール中 平均スコア5.62 平均パット数2.08 パーオン率12.3% フェアウェイ率42.5% OB率6.0% バンカー率22.7%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：310yd,Hdcp：1,PAR：4,Reg.：367yd,Hdcp：7,PAR：4,Reg.：380yd,Hdcp：17
5,短いミドルホール,短いミドルホール,短いミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
6,難易度15位/18ホール中 平均スコア5.32 平均パット数2.07 パーオン率24.8% フェアウェイ率36.3% OB率14.0% バンカー率32.8%,難易度15位/18ホール中 平均スコア5.32 平均パット数2.07 パーオン率24.8% フェアウェイ率36.3% OB率14.0% バンカー率32.8%,難易度15位/18ホール中 平均スコア5.32 平均パット数2.07 パーオン率24.8% フェアウェイ率36.3% OB率14.0% バンカー率32.8%,難易度8位/18ホール中 平均スコア5.48 平均パット数1.95 パーオン率17.3% フェアウェイ率44.5% OB率11.0% バンカー率8.0%,難易度8位/18ホール中 平均スコア5.48 平均パット数1.95 パーオン率17.3% フェアウェイ率44.5% OB率11.0% バンカー率8.0%,難易度8位/18ホール中 平均スコア5.48 平均パット数1.95 パーオン率17.3% フェアウェイ率44.5% OB率11.0% バンカー率8.0%,難易度5位/18ホール中 平均スコア5.65 平均パット数2.06 パーオン率10.0% フェアウェイ率46.3% OB率6.0% バンカー率2.0%,難易度5位/18ホール中 平均スコア5.65 平均パット数2.06 パーオン率10.0% フェアウェイ率46.3% OB率6.0% バンカー率2.0%,難易度5位/18ホール中 平均スコア5.65 平均パット数2.06 パーオン率10.0% フェアウェイ率46.3% OB率6.0% バンカー率2.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：500yd,Hdcp：3,PAR：3,Reg.：173yd,Hdcp：13,PAR：4,Reg.：376yd,Hdcp：11
9,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,長いショートホール,長いショートホール,長いショートホール,長いミドルホール,長いミドルホール,長いミドルホール
10,難易度13位/18ホール中 平均スコア6.42 平均パット数1.89 パーオン率20.8% フェアウェイ率36.5% OB率8.7% バンカー率10.0%,難易度13位/18ホール中 平均スコア6.42 平均パット数1.89 パーオン率20.8% フェアウェイ率36.5% OB率8.7% バンカー率10.0%,難易度13位/18ホール中 平均スコア6.42 平均パット数1.89 パーオン率20.8% フェアウェイ率36.5% OB率8.7% バンカー率10.0%,難易度16位/18ホール中 平均スコア4.12 平均パット数1.94 パーオン率14.0% フェアウェイ率- OB率4.0% バンカー率25.3%,難易度16位/18ホール中 平均スコア4.12 平均パット数1.94 パーオン率14.0% フェアウェイ率- OB率4.0% バンカー率25.3%,難易度16位/18ホール中 平均スコア4.12 平均パット数1.94 パーオン率14.0% フェアウェイ率- OB率4.0% バンカー率25.3%,難易度2位/18ホール中 平均スコア5.64 平均パット数1.92 パーオン率10.8% フェアウェイ率44.3% OB率8.0% バンカー率9.0%,難易度2位/18ホール中 平均スコア5.64 平均パット数1.92 パーオン率10.8% フェアウェイ率44.3% OB率8.0% バンカー率9.0%,難易度2位/18ホール中 平均スコア5.64 平均パット数1.92 パーオン率10.8% フェアウェイ率44.3% OB率8.0% バンカー率9.0%
