,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：494yd,Hdcp：3,PAR：3,Reg.：120yd,Hdcp：15,PAR：4,Reg.：352yd,Hdcp：9
1,右ドッグレッグのロング　奥がＬ（左）グリーン,右ドッグレッグのロング　奥がＬ（左）グリーン,右ドッグレッグのロング　奥がＬ（左）グリーン,フラットな短いショートホール　左四度が崖,フラットな短いショートホール　左四度が崖,フラットな短いショートホール　左四度が崖,正確なショットが要求される左ドッグレッグのミドル,正確なショットが要求される左ドッグレッグのミドル,正確なショットが要求される左ドッグレッグのミドル
2,難易度4位/18ホール中 平均スコア6.48 平均パット数1.95 パーオン率21.0% フェアウェイ率44.0% OB率22.3% バンカー率23.5%,難易度4位/18ホール中 平均スコア6.48 平均パット数1.95 パーオン率21.0% フェアウェイ率44.0% OB率22.3% バンカー率23.5%,難易度4位/18ホール中 平均スコア6.48 平均パット数1.95 パーオン率21.0% フェアウェイ率44.0% OB率22.3% バンカー率23.5%,難易度18位/18ホール中 平均スコア3.94 平均パット数1.83 パーオン率22.3% フェアウェイ率- OB率16.5% バンカー率33.0%,難易度18位/18ホール中 平均スコア3.94 平均パット数1.83 パーオン率22.3% フェアウェイ率- OB率16.5% バンカー率33.0%,難易度18位/18ホール中 平均スコア3.94 平均パット数1.83 パーオン率22.3% フェアウェイ率- OB率16.5% バンカー率33.0%,難易度2位/18ホール中 平均スコア5.6 平均パット数1.92 パーオン率10.8% フェアウェイ率39.3% OB率2.8% バンカー率21.8%,難易度2位/18ホール中 平均スコア5.6 平均パット数1.92 パーオン率10.8% フェアウェイ率39.3% OB率2.8% バンカー率21.8%,難易度2位/18ホール中 平均スコア5.6 平均パット数1.92 パーオン率10.8% フェアウェイ率39.3% OB率2.8% バンカー率21.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：380yd,Hdcp：1,PAR：4,Reg.：353yd,Hdcp：7,PAR：4,Reg.：332yd,Hdcp：13
5,グリーンがやや砲台のため距離感に気をつけよう,グリーンがやや砲台のため距離感に気をつけよう,グリーンがやや砲台のため距離感に気をつけよう,ティーショットはゆるやかな打ち下ろし,ティーショットはゆるやかな打ち下ろし,ティーショットはゆるやかな打ち下ろし,距離はないが気の抜けないホール,距離はないが気の抜けないホール,距離はないが気の抜けないホール
6,難易度8位/18ホール中 平均スコア5.3 平均パット数1.93 パーオン率16.0% フェアウェイ率52.5% OB率4.5% バンカー率15.8%,難易度8位/18ホール中 平均スコア5.3 平均パット数1.93 パーオン率16.0% フェアウェイ率52.5% OB率4.5% バンカー率15.8%,難易度8位/18ホール中 平均スコア5.3 平均パット数1.93 パーオン率16.0% フェアウェイ率52.5% OB率4.5% バンカー率15.8%,難易度10位/18ホール中 平均スコア5.22 平均パット数1.98 パーオン率23.5% フェアウェイ率46.3% OB率1.7% バンカー率21.3%,難易度10位/18ホール中 平均スコア5.22 平均パット数1.98 パーオン率23.5% フェアウェイ率46.3% OB率1.7% バンカー率21.3%,難易度10位/18ホール中 平均スコア5.22 平均パット数1.98 パーオン率23.5% フェアウェイ率46.3% OB率1.7% バンカー率21.3%,難易度12位/18ホール中 平均スコア5.19 平均パット数1.93 パーオン率24.3% フェアウェイ率46.0% OB率2.8% バンカー率7.8%,難易度12位/18ホール中 平均スコア5.19 平均パット数1.93 パーオン率24.3% フェアウェイ率46.0% OB率2.8% バンカー率7.8%,難易度12位/18ホール中 平均スコア5.19 平均パット数1.93 パーオン率24.3% フェアウェイ率46.0% OB率2.8% バンカー率7.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：183yd,Hdcp：17,PAR：4,Reg.：343yd,Hdcp：11,PAR：5,Reg.：501yd,Hdcp：5
9,風の吹き抜けあり　奥がＬ（左）グリーン,風の吹き抜けあり　奥がＬ（左）グリーン,風の吹き抜けあり　奥がＬ（左）グリーン,両サイドの林がティーショットを圧迫する,両サイドの林がティーショットを圧迫する,両サイドの林がティーショットを圧迫する,ストレートで両サイドＯＢがないため距離が楽しめる,ストレートで両サイドＯＢがないため距離が楽しめる,ストレートで両サイドＯＢがないため距離が楽しめる
10,難易度17位/18ホール中 平均スコア3.99 平均パット数1.91 パーオン率23.5% フェアウェイ率- OB率13.5% バンカー率29.5%,難易度17位/18ホール中 平均スコア3.99 平均パット数1.91 パーオン率23.5% フェアウェイ率- OB率13.5% バンカー率29.5%,難易度17位/18ホール中 平均スコア3.99 平均パット数1.91 パーオン率23.5% フェアウェイ率- OB率13.5% バンカー率29.5%,難易度9位/18ホール中 平均スコア5.29 平均パット数1.93 パーオン率19.5% フェアウェイ率43.0% OB率21.3% バンカー率18.0%,難易度9位/18ホール中 平均スコア5.29 平均パット数1.93 パーオン率19.5% フェアウェイ率43.0% OB率21.3% バンカー率18.0%,難易度9位/18ホール中 平均スコア5.29 平均パット数1.93 パーオン率19.5% フェアウェイ率43.0% OB率21.3% バンカー率18.0%,難易度13位/18ホール中 平均スコア6.06 平均パット数1.95 パーオン率34.0% フェアウェイ率49.3% OB率3.5% バンカー率30.0%,難易度13位/18ホール中 平均スコア6.06 平均パット数1.95 パーオン率34.0% フェアウェイ率49.3% OB率3.5% バンカー率30.0%,難易度13位/18ホール中 平均スコア6.06 平均パット数1.95 パーオン率34.0% フェアウェイ率49.3% OB率3.5% バンカー率30.0%
