,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：352yd,Hdcp：5,PAR：3,Reg.：137yd,Hdcp：13,PAR：5,Reg.：479yd,Hdcp：7
1,比較的距離の短い左ドッグレッグのミドルホール,比較的距離の短い左ドッグレッグのミドルホール,比較的距離の短い左ドッグレッグのミドルホール,池越え打ち下ろしで景観のすばらしいショートホール,池越え打ち下ろしで景観のすばらしいショートホール,池越え打ち下ろしで景観のすばらしいショートホール,緩やかな上がりのＳ字型にカーブしたロングホール,緩やかな上がりのＳ字型にカーブしたロングホール,緩やかな上がりのＳ字型にカーブしたロングホール
2,難易度6位/18ホール中 平均スコア5.34 平均パット数1.99 パーオン率23.0% フェアウェイ率49.3% OB率39.8% バンカー率23.0%,難易度6位/18ホール中 平均スコア5.34 平均パット数1.99 パーオン率23.0% フェアウェイ率49.3% OB率39.8% バンカー率23.0%,難易度6位/18ホール中 平均スコア5.34 平均パット数1.99 パーオン率23.0% フェアウェイ率49.3% OB率39.8% バンカー率23.0%,難易度18位/18ホール中 平均スコア3.84 平均パット数2.04 パーオン率48.3% フェアウェイ率- OB率11.0% バンカー率21.8%,難易度18位/18ホール中 平均スコア3.84 平均パット数2.04 パーオン率48.3% フェアウェイ率- OB率11.0% バンカー率21.8%,難易度18位/18ホール中 平均スコア3.84 平均パット数2.04 パーオン率48.3% フェアウェイ率- OB率11.0% バンカー率21.8%,難易度3位/18ホール中 平均スコア6.49 平均パット数2.03 パーオン率23.0% フェアウェイ率50.0% OB率34.3% バンカー率6.0%,難易度3位/18ホール中 平均スコア6.49 平均パット数2.03 パーオン率23.0% フェアウェイ率50.0% OB率34.3% バンカー率6.0%,難易度3位/18ホール中 平均スコア6.49 平均パット数2.03 パーオン率23.0% フェアウェイ率50.0% OB率34.3% バンカー率6.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：339yd,Hdcp：17,PAR：4,Reg.：316yd,Hdcp：11,PAR：5,Reg.：540yd,Hdcp：1
5,距離は短いがフェアウエーが狭い,距離は短いがフェアウエーが狭い,距離は短いがフェアウエーが狭い,打ち下ろして右ドッグレッグの短いミドルホール,打ち下ろして右ドッグレッグの短いミドルホール,打ち下ろして右ドッグレッグの短いミドルホール,フェアウエーがＳ字にカーブ　コース一番の難ホール,フェアウエーがＳ字にカーブ　コース一番の難ホール,フェアウエーがＳ字にカーブ　コース一番の難ホール
6,難易度11位/18ホール中 平均スコア5.23 平均パット数2.05 パーオン率30.0% フェアウェイ率51.8% OB率42.5% バンカー率16.3%,難易度11位/18ホール中 平均スコア5.23 平均パット数2.05 パーオン率30.0% フェアウェイ率51.8% OB率42.5% バンカー率16.3%,難易度11位/18ホール中 平均スコア5.23 平均パット数2.05 パーオン率30.0% フェアウェイ率51.8% OB率42.5% バンカー率16.3%,難易度7位/18ホール中 平均スコア5.34 平均パット数1.99 パーオン率25.8% フェアウェイ率51.8% OB率35.0% バンカー率32.0%,難易度7位/18ホール中 平均スコア5.34 平均パット数1.99 パーオン率25.8% フェアウェイ率51.8% OB率35.0% バンカー率32.0%,難易度7位/18ホール中 平均スコア5.34 平均パット数1.99 パーオン率25.8% フェアウェイ率51.8% OB率35.0% バンカー率32.0%,難易度1位/18ホール中 平均スコア6.74 平均パット数1.92 パーオン率9.0% フェアウェイ率66.8% OB率40.8% バンカー率2.0%,難易度1位/18ホール中 平均スコア6.74 平均パット数1.92 パーオン率9.0% フェアウェイ率66.8% OB率40.8% バンカー率2.0%,難易度1位/18ホール中 平均スコア6.74 平均パット数1.92 パーオン率9.0% フェアウェイ率66.8% OB率40.8% バンカー率2.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：330yd,Hdcp：15,PAR：3,Reg.：166yd,Hdcp：9,PAR：4,Reg.：383yd,Hdcp：3
9,距離の比較的短いやや打ち上げのミドルホール,距離の比較的短いやや打ち上げのミドルホール,距離の比較的短いやや打ち上げのミドルホール,コース中最も高い位置にある打ち下ろしのショート,コース中最も高い位置にある打ち下ろしのショート,コース中最も高い位置にある打ち下ろしのショート,豪快な打ち下ろしのミドルホール,豪快な打ち下ろしのミドルホール,豪快な打ち下ろしのミドルホール
10,難易度4位/18ホール中 平均スコア5.46 平均パット数2.11 パーオン率22.3% フェアウェイ率42.0% OB率24.8% バンカー率26.5%,難易度4位/18ホール中 平均スコア5.46 平均パット数2.11 パーオン率22.3% フェアウェイ率42.0% OB率24.8% バンカー率26.5%,難易度4位/18ホール中 平均スコア5.46 平均パット数2.11 パーオン率22.3% フェアウェイ率42.0% OB率24.8% バンカー率26.5%,難易度16位/18ホール中 平均スコア4.04 平均パット数1.96 パーオン率24.5% フェアウェイ率- OB率27.8% バンカー率24.0%,難易度16位/18ホール中 平均スコア4.04 平均パット数1.96 パーオン率24.5% フェアウェイ率- OB率27.8% バンカー率24.0%,難易度16位/18ホール中 平均スコア4.04 平均パット数1.96 パーオン率24.5% フェアウェイ率- OB率27.8% バンカー率24.0%,難易度8位/18ホール中 平均スコア5.37 平均パット数1.97 パーオン率17.0% フェアウェイ率42.8% OB率24.8% バンカー率21.5%,難易度8位/18ホール中 平均スコア5.37 平均パット数1.97 パーオン率17.0% フェアウェイ率42.8% OB率24.8% バンカー率21.5%,難易度8位/18ホール中 平均スコア5.37 平均パット数1.97 パーオン率17.0% フェアウェイ率42.8% OB率24.8% バンカー率21.5%
