,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：358yd,Hdcp：12,PAR：3,Reg.：135yd,Hdcp：18,PAR：4,Reg.：368yd,Hdcp：4
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,ショートホール,ショートホール,ショートホール,Ｓ字のミドルホール手前がＬ（左）グリーン,Ｓ字のミドルホール手前がＬ（左）グリーン,Ｓ字のミドルホール手前がＬ（左）グリーン
2,難易度7位/18ホール中 平均スコア5.29 平均パット数1.97 パーオン率18.0% フェアウェイ率34.8% OB率18.5% バンカー率19.8%,難易度7位/18ホール中 平均スコア5.29 平均パット数1.97 パーオン率18.0% フェアウェイ率34.8% OB率18.5% バンカー率19.8%,難易度7位/18ホール中 平均スコア5.29 平均パット数1.97 パーオン率18.0% フェアウェイ率34.8% OB率18.5% バンカー率19.8%,難易度16位/18ホール中 平均スコア3.85 平均パット数1.81 パーオン率24.0% フェアウェイ率- OB率4.3% バンカー率24.8%,難易度16位/18ホール中 平均スコア3.85 平均パット数1.81 パーオン率24.0% フェアウェイ率- OB率4.3% バンカー率24.8%,難易度16位/18ホール中 平均スコア3.85 平均パット数1.81 パーオン率24.0% フェアウェイ率- OB率4.3% バンカー率24.8%,難易度4位/18ホール中 平均スコア5.46 平均パット数2.15 パーオン率17.5% フェアウェイ率45.0% OB率4.5% バンカー率14.8%,難易度4位/18ホール中 平均スコア5.46 平均パット数2.15 パーオン率17.5% フェアウェイ率45.0% OB率4.5% バンカー率14.8%,難易度4位/18ホール中 平均スコア5.46 平均パット数2.15 パーオン率17.5% フェアウェイ率45.0% OB率4.5% バンカー率14.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：407yd,Hdcp：10,PAR：5,Reg.：520yd,Hdcp：2,PAR：4,Reg.：386yd,Hdcp：16
5,長いミドルホール,長いミドルホール,長いミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度6位/18ホール中 平均スコア5.35 平均パット数1.94 パーオン率16.0% フェアウェイ率35.8% OB率7.3% バンカー率26.5%,難易度6位/18ホール中 平均スコア5.35 平均パット数1.94 パーオン率16.0% フェアウェイ率35.8% OB率7.3% バンカー率26.5%,難易度6位/18ホール中 平均スコア5.35 平均パット数1.94 パーオン率16.0% フェアウェイ率35.8% OB率7.3% バンカー率26.5%,難易度2位/18ホール中 平均スコア6.73 平均パット数1.89 パーオン率9.8% フェアウェイ率47.8% OB率36.0% バンカー率4.3%,難易度2位/18ホール中 平均スコア6.73 平均パット数1.89 パーオン率9.8% フェアウェイ率47.8% OB率36.0% バンカー率4.3%,難易度2位/18ホール中 平均スコア6.73 平均パット数1.89 パーオン率9.8% フェアウェイ率47.8% OB率36.0% バンカー率4.3%,難易度12位/18ホール中 平均スコア5.18 平均パット数1.93 パーオン率22.3% フェアウェイ率43.5% OB率31.5% バンカー率10.3%,難易度12位/18ホール中 平均スコア5.18 平均パット数1.93 パーオン率22.3% フェアウェイ率43.5% OB率31.5% バンカー率10.3%,難易度12位/18ホール中 平均スコア5.18 平均パット数1.93 パーオン率22.3% フェアウェイ率43.5% OB率31.5% バンカー率10.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：230yd,Hdcp：6,PAR：5,Reg.：493yd,Hdcp：8,PAR：3,Reg.：182yd,Hdcp：14
9,打ち上げのショートホール,打ち上げのショートホール,打ち上げのショートホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,短いミドルホール,短いミドルホール,短いミドルホール
10,難易度18位/18ホール中 平均スコア4.57 平均パット数2.01 パーオン率55.5% フェアウェイ率50.5% OB率4.5% バンカー率2.0%,難易度18位/18ホール中 平均スコア4.57 平均パット数2.01 パーオン率55.5% フェアウェイ率50.5% OB率4.5% バンカー率2.0%,難易度18位/18ホール中 平均スコア4.57 平均パット数2.01 パーオン率55.5% フェアウェイ率50.5% OB率4.5% バンカー率2.0%,難易度5位/18ホール中 平均スコア6.42 平均パット数1.9 パーオン率20.3% フェアウェイ率44.0% OB率37.3% バンカー率14.3%,難易度5位/18ホール中 平均スコア6.42 平均パット数1.9 パーオン率20.3% フェアウェイ率44.0% OB率37.3% バンカー率14.3%,難易度5位/18ホール中 平均スコア6.42 平均パット数1.9 パーオン率20.3% フェアウェイ率44.0% OB率37.3% バンカー率14.3%,難易度15位/18ホール中 平均スコア4 平均パット数1.89 パーオン率19.3% フェアウェイ率- OB率23.5% バンカー率5.0%,難易度15位/18ホール中 平均スコア4 平均パット数1.89 パーオン率19.3% フェアウェイ率- OB率23.5% バンカー率5.0%,難易度15位/18ホール中 平均スコア4 平均パット数1.89 パーオン率19.3% フェアウェイ率- OB率23.5% バンカー率5.0%
